   f   ,G_stor ,G_loss 
1.5488e-02,1.9451e-03,1.4089e-02
1.6032e-02,2.0520e-03,1.4550e-02
1.6596e-02,2.1646e-03,1.5024e-02
1.7179e-02,2.2831e-03,1.5513e-02
1.7783e-02,2.4080e-03,1.6016e-02
1.8408e-02,2.5395e-03,1.6535e-02
1.9055e-02,2.6779e-03,1.7069e-02
1.9724e-02,2.8235e-03,1.7619e-02
2.0417e-02,2.9769e-03,1.8185e-02
2.1135e-02,3.1382e-03,1.8769e-02
2.1878e-02,3.3080e-03,1.9369e-02
2.2646e-02,3.4866e-03,1.9986e-02
2.3442e-02,3.6744e-03,2.0622e-02
2.4266e-02,3.8719e-03,2.1276e-02
2.5119e-02,4.0796e-03,2.1948e-02
2.6002e-02,4.2979e-03,2.2640e-02
2.6915e-02,4.5274e-03,2.3351e-02
2.7861e-02,4.7685e-03,2.4082e-02
2.8840e-02,5.0219e-03,2.4833e-02
2.9854e-02,5.2880e-03,2.5605e-02
3.0903e-02,5.5675e-03,2.6398e-02
3.1989e-02,5.8610e-03,2.7212e-02
3.3113e-02,6.1690e-03,2.8048e-02
3.4277e-02,6.4923e-03,2.8907e-02
3.5481e-02,6.8316e-03,2.9788e-02
3.6728e-02,7.1874e-03,3.0692e-02
3.8019e-02,7.5607e-03,3.1619e-02
3.9355e-02,7.9520e-03,3.2570e-02
4.0738e-02,8.3622e-03,3.3545e-02
4.2170e-02,8.7920e-03,3.4544e-02
4.3652e-02,9.2424e-03,3.5568e-02
4.5186e-02,9.7140e-03,3.6616e-02
4.6774e-02,1.0208e-02,3.7690e-02
4.8417e-02,1.0725e-02,3.8788e-02
5.0119e-02,1.1266e-02,3.9913e-02
5.1880e-02,1.1832e-02,4.1063e-02
5.3703e-02,1.2423e-02,4.2239e-02
5.5590e-02,1.3042e-02,4.3441e-02
5.7544e-02,1.3689e-02,4.4670e-02
5.9566e-02,1.4364e-02,4.5924e-02
6.1660e-02,1.5070e-02,4.7205e-02
6.3826e-02,1.5806e-02,4.8512e-02
6.6069e-02,1.6575e-02,4.9846e-02
6.8391e-02,1.7376e-02,5.1205e-02
7.0795e-02,1.8213e-02,5.2591e-02
7.3282e-02,1.9084e-02,5.4003e-02
7.5858e-02,1.9992e-02,5.5441e-02
7.8524e-02,2.0938e-02,5.6904e-02
8.1283e-02,2.1923e-02,5.8392e-02
8.4140e-02,2.2947e-02,5.9906e-02
8.7096e-02,2.4013e-02,6.1444e-02
9.0157e-02,2.5121e-02,6.3006e-02
9.3325e-02,2.6273e-02,6.4592e-02
9.6605e-02,2.7470e-02,6.6202e-02
1.0000e-01,2.8712e-02,6.7833e-02
1.0351e-01,3.0001e-02,6.9487e-02
1.0715e-01,3.1338e-02,7.1162e-02
1.1092e-01,3.2724e-02,7.2857e-02
1.1482e-01,3.4161e-02,7.4573e-02
1.1885e-01,3.5649e-02,7.6307e-02
1.2303e-01,3.7189e-02,7.8058e-02
1.2735e-01,3.8782e-02,7.9827e-02
1.3183e-01,4.0430e-02,8.1612e-02
1.3646e-01,4.2133e-02,8.3411e-02
1.4125e-01,4.3891e-02,8.5225e-02
1.4622e-01,4.5707e-02,8.7050e-02
1.5136e-01,4.7581e-02,8.8887e-02
1.5668e-01,4.9512e-02,9.0734e-02
1.6218e-01,5.1503e-02,9.2589e-02
1.6788e-01,5.3554e-02,9.4452e-02
1.7378e-01,5.5665e-02,9.6320e-02
1.7989e-01,5.7836e-02,9.8193e-02
1.8621e-01,6.0069e-02,1.0007e-01
1.9275e-01,6.2363e-02,1.0195e-01
1.9953e-01,6.4718e-02,1.0382e-01
2.0654e-01,6.7136e-02,1.0570e-01
2.1380e-01,6.9616e-02,1.0757e-01
2.2131e-01,7.2157e-02,1.0943e-01
2.2909e-01,7.4761e-02,1.1129e-01
2.3714e-01,7.7426e-02,1.1315e-01
2.4547e-01,8.0154e-02,1.1499e-01
2.5410e-01,8.2942e-02,1.1682e-01
2.6303e-01,8.5792e-02,1.1863e-01
2.7227e-01,8.8702e-02,1.2044e-01
2.8184e-01,9.1672e-02,1.2222e-01
2.9174e-01,9.4701e-02,1.2399e-01
3.0200e-01,9.7789e-02,1.2574e-01
3.1261e-01,1.0093e-01,1.2747e-01
3.2359e-01,1.0414e-01,1.2917e-01
3.3497e-01,1.0740e-01,1.3085e-01
3.4674e-01,1.1071e-01,1.3251e-01
3.5892e-01,1.1408e-01,1.3414e-01
3.7154e-01,1.1750e-01,1.3574e-01
3.8459e-01,1.2097e-01,1.3731e-01
3.9811e-01,1.2449e-01,1.3886e-01
4.1210e-01,1.2807e-01,1.4037e-01
4.2658e-01,1.3169e-01,1.4185e-01
4.4157e-01,1.3535e-01,1.4329e-01
4.5709e-01,1.3906e-01,1.4470e-01
4.7315e-01,1.4282e-01,1.4608e-01
4.8978e-01,1.4661e-01,1.4742e-01
5.0699e-01,1.5045e-01,1.4872e-01
5.2481e-01,1.5433e-01,1.4999e-01
5.4325e-01,1.5824e-01,1.5122e-01
5.6234e-01,1.6219e-01,1.5241e-01
5.8210e-01,1.6617e-01,1.5356e-01
6.0256e-01,1.7019e-01,1.5467e-01
6.2373e-01,1.7423e-01,1.5574e-01
6.4565e-01,1.7831e-01,1.5677e-01
6.6834e-01,1.8241e-01,1.5776e-01
6.9183e-01,1.8654e-01,1.5872e-01
7.1614e-01,1.9069e-01,1.5963e-01
7.4131e-01,1.9487e-01,1.6050e-01
7.6736e-01,1.9906e-01,1.6133e-01
7.9433e-01,2.0328e-01,1.6213e-01
8.2224e-01,2.0752e-01,1.6288e-01
8.5114e-01,2.1177e-01,1.6359e-01
8.8105e-01,2.1604e-01,1.6427e-01
9.1201e-01,2.2032e-01,1.6490e-01
9.4406e-01,2.2461e-01,1.6550e-01
9.7724e-01,2.2892e-01,1.6606e-01
1.0116e+00,2.3323e-01,1.6658e-01
1.0471e+00,2.3756e-01,1.6706e-01
1.0839e+00,2.4189e-01,1.6751e-01
1.1220e+00,2.4623e-01,1.6792e-01
1.1614e+00,2.5057e-01,1.6830e-01
1.2023e+00,2.5491e-01,1.6864e-01
1.2445e+00,2.5926e-01,1.6895e-01
1.2882e+00,2.6361e-01,1.6922e-01
1.3335e+00,2.6797e-01,1.6947e-01
1.3804e+00,2.7232e-01,1.6968e-01
1.4289e+00,2.7667e-01,1.6985e-01
1.4791e+00,2.8102e-01,1.7000e-01
1.5311e+00,2.8536e-01,1.7012e-01
1.5849e+00,2.8970e-01,1.7020e-01
1.6406e+00,2.9404e-01,1.7026e-01
1.6982e+00,2.9837e-01,1.7029e-01
1.7579e+00,3.0270e-01,1.7030e-01
1.8197e+00,3.0702e-01,1.7027e-01
1.8836e+00,3.1133e-01,1.7022e-01
1.9498e+00,3.1564e-01,1.7015e-01
2.0184e+00,3.1993e-01,1.7005e-01
2.0893e+00,3.2422e-01,1.6993e-01
2.1627e+00,3.2850e-01,1.6978e-01
2.2387e+00,3.3276e-01,1.6961e-01
2.3174e+00,3.3702e-01,1.6942e-01
2.3988e+00,3.4127e-01,1.6921e-01
2.4831e+00,3.4550e-01,1.6898e-01
2.5704e+00,3.4973e-01,1.6873e-01
2.6607e+00,3.5394e-01,1.6846e-01
2.7542e+00,3.5814e-01,1.6817e-01
2.8510e+00,3.6232e-01,1.6786e-01
2.9512e+00,3.6650e-01,1.6754e-01
3.0549e+00,3.7066e-01,1.6719e-01
3.1623e+00,3.7480e-01,1.6683e-01
3.2734e+00,3.7893e-01,1.6646e-01
3.3884e+00,3.8305e-01,1.6607e-01
3.5075e+00,3.8716e-01,1.6567e-01
3.6308e+00,3.9125e-01,1.6525e-01
3.7584e+00,3.9532e-01,1.6482e-01
3.8905e+00,3.9938e-01,1.6437e-01
4.0272e+00,4.0343e-01,1.6391e-01
4.1687e+00,4.0746e-01,1.6344e-01
4.3152e+00,4.1147e-01,1.6296e-01
4.4668e+00,4.1547e-01,1.6246e-01
4.6238e+00,4.1945e-01,1.6196e-01
4.7863e+00,4.2342e-01,1.6144e-01
4.9545e+00,4.2737e-01,1.6091e-01
5.1286e+00,4.3130e-01,1.6038e-01
5.3088e+00,4.3522e-01,1.5983e-01
5.4954e+00,4.3912e-01,1.5927e-01
5.6885e+00,4.4301e-01,1.5871e-01
5.8884e+00,4.4688e-01,1.5813e-01
6.0954e+00,4.5073e-01,1.5755e-01
6.3096e+00,4.5457e-01,1.5696e-01
6.5313e+00,4.5839e-01,1.5636e-01
6.7608e+00,4.6219e-01,1.5576e-01
6.9984e+00,4.6597e-01,1.5514e-01
7.2444e+00,4.6974e-01,1.5452e-01
7.4989e+00,4.7349e-01,1.5390e-01
7.7625e+00,4.7723e-01,1.5327e-01
8.0353e+00,4.8094e-01,1.5263e-01
8.3176e+00,4.8464e-01,1.5198e-01
8.6099e+00,4.8832e-01,1.5133e-01
8.9125e+00,4.9199e-01,1.5068e-01
9.2257e+00,4.9564e-01,1.5001e-01
9.5499e+00,4.9926e-01,1.4935e-01
9.8855e+00,5.0288e-01,1.4868e-01
1.0233e+01,5.0647e-01,1.4800e-01
1.0593e+01,5.1005e-01,1.4732e-01
1.0965e+01,5.1361e-01,1.4663e-01
1.1350e+01,5.1715e-01,1.4595e-01
1.1749e+01,5.2067e-01,1.4525e-01
1.2162e+01,5.2417e-01,1.4456e-01
1.2589e+01,5.2766e-01,1.4386e-01
1.3032e+01,5.3113e-01,1.4315e-01
1.3490e+01,5.3458e-01,1.4245e-01
1.3964e+01,5.3802e-01,1.4174e-01
1.4454e+01,5.4143e-01,1.4102e-01
1.4962e+01,5.4483e-01,1.4031e-01
1.5488e+01,5.4821e-01,1.3959e-01
1.6032e+01,5.5157e-01,1.3887e-01
1.6596e+01,5.5491e-01,1.3814e-01
1.7179e+01,5.5823e-01,1.3742e-01
1.7783e+01,5.6154e-01,1.3669e-01
1.8408e+01,5.6483e-01,1.3596e-01
1.9055e+01,5.6809e-01,1.3523e-01
1.9724e+01,5.7134e-01,1.3450e-01
2.0417e+01,5.7458e-01,1.3376e-01
2.1135e+01,5.7779e-01,1.3302e-01
2.1878e+01,5.8098e-01,1.3229e-01
2.2646e+01,5.8416e-01,1.3155e-01
2.3442e+01,5.8732e-01,1.3081e-01
2.4266e+01,5.9046e-01,1.3006e-01
2.5119e+01,5.9358e-01,1.2932e-01
2.6002e+01,5.9668e-01,1.2858e-01
2.6915e+01,5.9976e-01,1.2783e-01
2.7861e+01,6.0283e-01,1.2709e-01
2.8840e+01,6.0588e-01,1.2635e-01
2.9854e+01,6.0890e-01,1.2560e-01
3.0903e+01,6.1191e-01,1.2485e-01
3.1989e+01,6.1490e-01,1.2411e-01
3.3113e+01,6.1788e-01,1.2336e-01
3.4277e+01,6.2083e-01,1.2262e-01
3.5481e+01,6.2376e-01,1.2187e-01
3.6728e+01,6.2668e-01,1.2112e-01
3.8019e+01,6.2958e-01,1.2038e-01
3.9355e+01,6.3245e-01,1.1963e-01
4.0738e+01,6.3531e-01,1.1889e-01
4.2170e+01,6.3816e-01,1.1815e-01
4.3652e+01,6.4098e-01,1.1740e-01
4.5186e+01,6.4378e-01,1.1666e-01
4.6774e+01,6.4657e-01,1.1592e-01
4.8417e+01,6.4934e-01,1.1518e-01
5.0119e+01,6.5208e-01,1.1444e-01
5.1880e+01,6.5481e-01,1.1370e-01
5.3703e+01,6.5753e-01,1.1296e-01
5.5590e+01,6.6022e-01,1.1223e-01
5.7544e+01,6.6289e-01,1.1149e-01
5.9566e+01,6.6555e-01,1.1076e-01
6.1660e+01,6.6819e-01,1.1003e-01
6.3826e+01,6.7081e-01,1.0930e-01
6.6069e+01,6.7341e-01,1.0857e-01
6.8391e+01,6.7599e-01,1.0784e-01
7.0795e+01,6.7856e-01,1.0712e-01
7.3282e+01,6.8111e-01,1.0639e-01
7.5858e+01,6.8363e-01,1.0567e-01
7.8524e+01,6.8614e-01,1.0496e-01
8.1283e+01,6.8864e-01,1.0424e-01
8.4140e+01,6.9111e-01,1.0352e-01
8.7096e+01,6.9357e-01,1.0281e-01
9.0157e+01,6.9601e-01,1.0210e-01
9.3325e+01,6.9843e-01,1.0140e-01
9.6605e+01,7.0083e-01,1.0069e-01
1.0000e+02,7.0322e-01,9.9988e-02
1.0351e+02,7.0559e-01,9.9289e-02
1.0715e+02,7.0794e-01,9.8592e-02
1.1092e+02,7.1027e-01,9.7897e-02
1.1482e+02,7.1259e-01,9.7206e-02
1.1885e+02,7.1489e-01,9.6517e-02
1.2303e+02,7.1717e-01,9.5832e-02
1.2735e+02,7.1943e-01,9.5149e-02
1.3183e+02,7.2168e-01,9.4469e-02
1.3646e+02,7.2391e-01,9.3793e-02
1.4125e+02,7.2612e-01,9.3119e-02
1.4622e+02,7.2832e-01,9.2449e-02
1.5136e+02,7.3050e-01,9.1782e-02
1.5668e+02,7.3266e-01,9.1118e-02
1.6218e+02,7.3481e-01,9.0457e-02
1.6788e+02,7.3694e-01,8.9800e-02
1.7378e+02,7.3905e-01,8.9146e-02
1.7989e+02,7.4115e-01,8.8496e-02
1.8621e+02,7.4323e-01,8.7849e-02
1.9275e+02,7.4530e-01,8.7206e-02
1.9953e+02,7.4735e-01,8.6566e-02
2.0654e+02,7.4938e-01,8.5930e-02
2.1380e+02,7.5140e-01,8.5298e-02
2.2131e+02,7.5340e-01,8.4669e-02
2.2909e+02,7.5538e-01,8.4044e-02
2.3714e+02,7.5735e-01,8.3422e-02
2.4547e+02,7.5931e-01,8.2805e-02
2.5410e+02,7.6125e-01,8.2191e-02
2.6303e+02,7.6317e-01,8.1581e-02
2.7227e+02,7.6508e-01,8.0975e-02
2.8184e+02,7.6697e-01,8.0373e-02
2.9174e+02,7.6885e-01,7.9774e-02
3.0200e+02,7.7072e-01,7.9180e-02
3.1261e+02,7.7257e-01,7.8590e-02
3.2359e+02,7.7440e-01,7.8003e-02
3.3497e+02,7.7622e-01,7.7421e-02
3.4674e+02,7.7803e-01,7.6842e-02
3.5892e+02,7.7982e-01,7.6268e-02
3.7154e+02,7.8159e-01,7.5697e-02
3.8459e+02,7.8336e-01,7.5131e-02
3.9811e+02,7.8511e-01,7.4568e-02
4.1210e+02,7.8684e-01,7.4010e-02
4.2658e+02,7.8856e-01,7.3456e-02
4.4157e+02,7.9027e-01,7.2905e-02
4.5709e+02,7.9196e-01,7.2359e-02
4.7315e+02,7.9364e-01,7.1817e-02
4.8978e+02,7.9531e-01,7.1279e-02
5.0699e+02,7.9696e-01,7.0746e-02
5.2481e+02,7.9861e-01,7.0216e-02
5.4325e+02,8.0023e-01,6.9690e-02
5.6234e+02,8.0185e-01,6.9169e-02
5.8210e+02,8.0345e-01,6.8651e-02
6.0256e+02,8.0504e-01,6.8138e-02
6.2373e+02,8.0662e-01,6.7629e-02
6.4565e+02,8.0818e-01,6.7123e-02
6.6834e+02,8.0973e-01,6.6622e-02
6.9183e+02,8.1127e-01,6.6125e-02
7.1614e+02,8.1280e-01,6.5632e-02
7.4131e+02,8.1431e-01,6.5143e-02
7.6736e+02,8.1582e-01,6.4659e-02
7.9433e+02,8.1731e-01,6.4178e-02
8.2224e+02,8.1879e-01,6.3701e-02
8.5114e+02,8.2026e-01,6.3228e-02
8.8105e+02,8.2171e-01,6.2760e-02
9.1201e+02,8.2316e-01,6.2295e-02
9.4406e+02,8.2459e-01,6.1834e-02
9.7724e+02,8.2601e-01,6.1377e-02
1.0116e+03,8.2742e-01,6.0924e-02
1.0471e+03,8.2882e-01,6.0475e-02
1.0839e+03,8.3021e-01,6.0030e-02
1.1220e+03,8.3159e-01,5.9589e-02
1.1614e+03,8.3296e-01,5.9152e-02
1.2023e+03,8.3432e-01,5.8718e-02
1.2445e+03,8.3567e-01,5.8289e-02
1.2882e+03,8.3700e-01,5.7863e-02
1.3335e+03,8.3833e-01,5.7441e-02
1.3804e+03,8.3964e-01,5.7022e-02
1.4289e+03,8.4095e-01,5.6608e-02
1.4791e+03,8.4225e-01,5.6197e-02
1.5311e+03,8.4353e-01,5.5790e-02
1.5849e+03,8.4481e-01,5.5386e-02
1.6406e+03,8.4607e-01,5.4986e-02
1.6982e+03,8.4733e-01,5.4590e-02
1.7579e+03,8.4858e-01,5.4198e-02
1.8197e+03,8.4982e-01,5.3808e-02
1.8836e+03,8.5104e-01,5.3423e-02
1.9498e+03,8.5226e-01,5.3041e-02
2.0184e+03,8.5347e-01,5.2662e-02
2.0893e+03,8.5467e-01,5.2287e-02
2.1627e+03,8.5587e-01,5.1915e-02
2.2387e+03,8.5705e-01,5.1547e-02
2.3174e+03,8.5822e-01,5.1182e-02
2.3988e+03,8.5939e-01,5.0820e-02
2.4831e+03,8.6055e-01,5.0461e-02
2.5704e+03,8.6169e-01,5.0106e-02
2.6607e+03,8.6283e-01,4.9754e-02
2.7542e+03,8.6397e-01,4.9406e-02
2.8510e+03,8.6509e-01,4.9060e-02
2.9512e+03,8.6620e-01,4.8717e-02
3.0549e+03,8.6731e-01,4.8378e-02
3.1623e+03,8.6841e-01,4.8042e-02
3.2734e+03,8.6950e-01,4.7708e-02
3.3884e+03,8.7058e-01,4.7378e-02
3.5075e+03,8.7166e-01,4.7051e-02
3.6308e+03,8.7272e-01,4.6726e-02
3.7584e+03,8.7378e-01,4.6405e-02
3.8905e+03,8.7484e-01,4.6086e-02
4.0272e+03,8.7588e-01,4.5771e-02
4.1687e+03,8.7692e-01,4.5458e-02
4.3152e+03,8.7795e-01,4.5147e-02
4.4668e+03,8.7897e-01,4.4840e-02
4.6238e+03,8.7998e-01,4.4535e-02
4.7863e+03,8.8099e-01,4.4233e-02
4.9545e+03,8.8199e-01,4.3934e-02
5.1286e+03,8.8299e-01,4.3637e-02
5.3088e+03,8.8397e-01,4.3342e-02
5.4954e+03,8.8495e-01,4.3050e-02
5.6885e+03,8.8593e-01,4.2761e-02
5.8884e+03,8.8689e-01,4.2474e-02
6.0954e+03,8.8785e-01,4.2190e-02
6.3096e+03,8.8880e-01,4.1908e-02
6.5313e+03,8.8975e-01,4.1628e-02
6.7608e+03,8.9069e-01,4.1351e-02
6.9984e+03,8.9162e-01,4.1076e-02
7.2444e+03,8.9255e-01,4.0803e-02
7.4989e+03,8.9347e-01,4.0533e-02
7.7625e+03,8.9438e-01,4.0264e-02
8.0353e+03,8.9529e-01,3.9998e-02
8.3176e+03,8.9619e-01,3.9734e-02
8.6099e+03,8.9709e-01,3.9472e-02
8.9125e+03,8.9798e-01,3.9212e-02
9.2257e+03,8.9886e-01,3.8954e-02
9.5499e+03,8.9974e-01,3.8698e-02
9.8855e+03,9.0061e-01,3.8445e-02
1.0233e+04,9.0147e-01,3.8193e-02
1.0593e+04,9.0233e-01,3.7943e-02
1.0965e+04,9.0319e-01,3.7694e-02
1.1350e+04,9.0403e-01,3.7448e-02
1.1749e+04,9.0488e-01,3.7204e-02
1.2162e+04,9.0571e-01,3.6961e-02
1.2589e+04,9.0654e-01,3.6720e-02
1.3032e+04,9.0737e-01,3.6481e-02
1.3490e+04,9.0819e-01,3.6243e-02
1.3964e+04,9.0900e-01,3.6008e-02
1.4454e+04,9.0981e-01,3.5773e-02
1.4962e+04,9.1061e-01,3.5541e-02
1.5488e+04,9.1141e-01,3.5310e-02
1.6032e+04,9.1221e-01,3.5081e-02
1.6596e+04,9.1299e-01,3.4853e-02
1.7179e+04,9.1378e-01,3.4626e-02
1.7783e+04,9.1455e-01,3.4401e-02
1.8408e+04,9.1532e-01,3.4178e-02
1.9055e+04,9.1609e-01,3.3956e-02
1.9724e+04,9.1685e-01,3.3735e-02
2.0417e+04,9.1761e-01,3.3516e-02
2.1135e+04,9.1836e-01,3.3298e-02
2.1878e+04,9.1911e-01,3.3082e-02
2.2646e+04,9.1985e-01,3.2866e-02
2.3442e+04,9.2059e-01,3.2652e-02
2.4266e+04,9.2132e-01,3.2440e-02
2.5119e+04,9.2204e-01,3.2228e-02
2.6002e+04,9.2277e-01,3.2018e-02
2.6915e+04,9.2348e-01,3.1809e-02
2.7861e+04,9.2420e-01,3.1601e-02
2.8840e+04,9.2490e-01,3.1394e-02
2.9854e+04,9.2561e-01,3.1189e-02
3.0903e+04,9.2630e-01,3.0984e-02
3.1989e+04,9.2700e-01,3.0781e-02
3.3113e+04,9.2769e-01,3.0578e-02
3.4277e+04,9.2837e-01,3.0377e-02
3.5481e+04,9.2905e-01,3.0177e-02
3.6728e+04,9.2973e-01,2.9977e-02
3.8019e+04,9.3040e-01,2.9779e-02
3.9355e+04,9.3106e-01,2.9582e-02
4.0738e+04,9.3172e-01,2.9385e-02
4.2170e+04,9.3238e-01,2.9190e-02
4.3652e+04,9.3303e-01,2.8995e-02
4.5186e+04,9.3368e-01,2.8802e-02
4.6774e+04,9.3433e-01,2.8609e-02
4.8417e+04,9.3496e-01,2.8417e-02
5.0119e+04,9.3560e-01,2.8226e-02
