tau_i,alpha_i,G_0,G_i
2.0247958780361545e-08,0.0001646526667187085,0.99988,0.00016463290839870227
7.387318066436593e-11,0.0011640855380238614,0.99988,0.0011639458477592985
3.4288893047492165e-09,0.008244949889785495,0.99988,0.008243960495798721
2.1603617008886045e-07,0.03487131443101634,0.99988,0.03486712987328462
7.4441992934348215e-06,0.08272759795091232,0.99988,0.0827176706391582
0.000342901588839558,0.1824915867002523,0.99988,0.18246968770984828
0.015915496222703388,0.4171414171195441,0.99988,0.4170913601494898
0.7387318066432182,0.27319439570374704,0.99988,0.2731616123762626
34.28889304872298,0.0,0.99988,0.0
1591.5494309189535,0.0,0.99988,0.0
