tau_i,alpha_i,G_0,G_i
1.5915494309189534e-12,0.003207328550905483,0.99695,0.003197546198825221
7.387318066628163e-11,0.019580799229598076,0.99695,0.019521077791947804
3.4288893048400516e-09,0.05006000780750572,0.99695,0.04990732478369283
1.7412690429433395e-07,0.08454450594152707,0.99695,0.08428664519840541
7.401375703001485e-06,0.10969508362519897,0.99695,0.10936051362014212
0.0003428899586139969,0.15482819683603954,0.99695,0.15435597083568964
0.015915494662147492,0.3208538078795224,0.99695,0.31987520376548984
0.7387318066626708,0.2572302701297028,0.99695,0.2564457178058072
34.28889304872298,0.0,0.99695,0.0
1591.5494309189535,0.0,0.99695,0.0
