tau_i,alpha_i,G_0,G_i
1.5915494309189534e-12,0.00021673616407964089,0.99975,0.00021668198003862098
9.801527628889715e-12,0.0006566503182267717,0.99975,0.000656486155647215
6.036253149000362e-11,0.001830978509662936,0.99975,0.0018305207650355204
3.717415692656974e-10,0.004355476771602711,0.99975,0.00435438790240981
2.2893638030419207e-09,0.009252015838785821,0.99975,0.009249702834826125
1.409900602475714e-08,0.017182081428076156,0.99975,0.017177785907719137
8.682847638048833e-08,0.027337432679210297,0.99975,0.027330598321040494
5.347316184840553e-07,0.03789862558875924,0.99975,0.03788915093236205
3.2931351064374937e-06,0.047030882094100314,0.99975,0.04701912437357679
2.028612582544261e-05,0.05577134940400252,0.99975,0.05575740656665152
0.00012515744586632735,0.06923889171247764,0.99975,0.06922158198954953
0.0007691930637654329,0.09278402341888668,0.99975,0.09276082741303196
0.004737074602337966,0.132096021535602,0.99975,0.13206299753021808
0.02917279027126367,0.1747959187729345,0.99975,0.17475221979324126
0.1796601458974704,0.2365317278536405,0.99975,0.23647259492167708
1.1064336971251478,0.0921705342298887,0.99975,0.09214749159633123
6.813952142756727,0.0,0.99975,0.0
41.96360237406243,0.000539684367691245,0.99975,0.0005395494465993221
258.4320945195246,0.0002026157219898908,0.99975,0.00020256506805939334
1591.5494309189535,0.0,0.99975,0.0
