tau_i,alpha_i,G_0,G_i
1.5915494309234998e-12,0.0014555679603108261,0.99895,0.0014540396139524998
7.38731806659815e-11,0.011915862930511417,0.99895,0.011903351274434381
3.42888930482582e-09,0.04142517967489666,0.99895,0.04138168323623802
1.8071954079310614e-07,0.08394047885257963,0.99895,0.08385234134978442
7.407627017031738e-06,0.1146039937577607,0.99895,0.11448365956431505
0.00034289041417522357,0.1586772269316071,0.99895,0.15851061584332893
0.015915494843648008,0.3288903533139254,0.99895,0.3285450184429458
0.7387318066596107,0.25909133657840816,0.99895,0.2588192906750008
34.28889304872298,0.0,0.99895,0.0
1591.5494309189535,0.0,0.99895,0.0
