   f   ,G_stor ,G_loss 
4.0738e-02,8.7106e-03,3.3349e-02
4.2170e-02,9.1601e-03,3.4332e-02
4.3652e-02,9.6311e-03,3.5338e-02
4.5186e-02,1.0124e-02,3.6368e-02
4.6774e-02,1.0641e-02,3.7422e-02
4.8417e-02,1.1181e-02,3.8499e-02
5.0119e-02,1.1747e-02,3.9600e-02
5.1880e-02,1.2338e-02,4.0725e-02
5.3703e-02,1.2957e-02,4.1875e-02
5.5590e-02,1.3603e-02,4.3048e-02
5.7544e-02,1.4279e-02,4.4245e-02
5.9566e-02,1.4984e-02,4.5467e-02
6.1660e-02,1.5721e-02,4.6712e-02
6.3826e-02,1.6489e-02,4.7982e-02
6.6069e-02,1.7291e-02,4.9274e-02
6.8391e-02,1.8127e-02,5.0591e-02
7.0795e-02,1.8999e-02,5.1930e-02
7.3282e-02,1.9907e-02,5.3292e-02
7.5858e-02,2.0853e-02,5.4677e-02
7.8524e-02,2.1837e-02,5.6084e-02
8.1283e-02,2.2862e-02,5.7512e-02
8.4140e-02,2.3927e-02,5.8962e-02
8.7096e-02,2.5034e-02,6.0431e-02
9.0157e-02,2.6184e-02,6.1921e-02
9.3325e-02,2.7379e-02,6.3430e-02
9.6605e-02,2.8619e-02,6.4958e-02
1.0000e-01,2.9905e-02,6.6503e-02
1.0351e-01,3.1238e-02,6.8065e-02
1.0715e-01,3.2620e-02,6.9642e-02
1.1092e-01,3.4051e-02,7.1235e-02
1.1482e-01,3.5532e-02,7.2841e-02
1.1885e-01,3.7064e-02,7.4460e-02
1.2303e-01,3.8648e-02,7.6091e-02
1.2735e-01,4.0284e-02,7.7732e-02
1.3183e-01,4.1974e-02,7.9382e-02
1.3646e-01,4.3719e-02,8.1040e-02
1.4125e-01,4.5518e-02,8.2704e-02
1.4622e-01,4.7372e-02,8.4374e-02
1.5136e-01,4.9282e-02,8.6047e-02
1.5668e-01,5.1248e-02,8.7722e-02
1.6218e-01,5.3271e-02,8.9398e-02
1.6788e-01,5.5350e-02,9.1073e-02
1.7378e-01,5.7487e-02,9.2745e-02
1.7989e-01,5.9681e-02,9.4413e-02
1.8621e-01,6.1932e-02,9.6076e-02
1.9275e-01,6.4240e-02,9.7730e-02
1.9953e-01,6.6606e-02,9.9376e-02
2.0654e-01,6.9028e-02,1.0101e-01
2.1380e-01,7.1507e-02,1.0263e-01
2.2131e-01,7.4041e-02,1.0424e-01
2.2909e-01,7.6632e-02,1.0584e-01
2.3714e-01,7.9277e-02,1.0741e-01
2.4547e-01,8.1977e-02,1.0897e-01
2.5410e-01,8.4731e-02,1.1050e-01
2.6303e-01,8.7537e-02,1.1202e-01
2.7227e-01,9.0395e-02,1.1351e-01
2.8184e-01,9.3305e-02,1.1498e-01
2.9174e-01,9.6264e-02,1.1641e-01
3.0200e-01,9.9272e-02,1.1783e-01
3.1261e-01,1.0233e-01,1.1921e-01
3.2359e-01,1.0543e-01,1.2056e-01
3.3497e-01,1.0857e-01,1.2188e-01
3.4674e-01,1.1176e-01,1.2317e-01
3.5892e-01,1.1500e-01,1.2442e-01
3.7154e-01,1.1827e-01,1.2564e-01
3.8459e-01,1.2158e-01,1.2683e-01
3.9811e-01,1.2493e-01,1.2797e-01
4.1210e-01,1.2831e-01,1.2908e-01
4.2658e-01,1.3173e-01,1.3016e-01
4.4157e-01,1.3518e-01,1.3119e-01
4.5709e-01,1.3867e-01,1.3218e-01
4.7315e-01,1.4218e-01,1.3314e-01
4.8978e-01,1.4571e-01,1.3405e-01
5.0699e-01,1.4928e-01,1.3493e-01
5.2481e-01,1.5287e-01,1.3576e-01
5.4325e-01,1.5648e-01,1.3656e-01
5.6234e-01,1.6011e-01,1.3731e-01
5.8210e-01,1.6375e-01,1.3803e-01
6.0256e-01,1.6742e-01,1.3870e-01
6.2373e-01,1.7110e-01,1.3933e-01
6.4565e-01,1.7480e-01,1.3992e-01
6.6834e-01,1.7851e-01,1.4048e-01
6.9183e-01,1.8223e-01,1.4099e-01
7.1614e-01,1.8595e-01,1.4146e-01
7.4131e-01,1.8969e-01,1.4190e-01
7.6736e-01,1.9343e-01,1.4230e-01
7.9433e-01,1.9718e-01,1.4266e-01
8.2224e-01,2.0093e-01,1.4298e-01
8.5114e-01,2.0468e-01,1.4327e-01
8.8105e-01,2.0843e-01,1.4352e-01
9.1201e-01,2.1219e-01,1.4374e-01
9.4406e-01,2.1594e-01,1.4392e-01
9.7724e-01,2.1969e-01,1.4407e-01
1.0116e+00,2.2343e-01,1.4418e-01
1.0471e+00,2.2717e-01,1.4427e-01
1.0839e+00,2.3091e-01,1.4432e-01
1.1220e+00,2.3464e-01,1.4434e-01
1.1614e+00,2.3836e-01,1.4434e-01
1.2023e+00,2.4207e-01,1.4430e-01
1.2445e+00,2.4578e-01,1.4424e-01
1.2882e+00,2.4947e-01,1.4415e-01
1.3335e+00,2.5315e-01,1.4403e-01
1.3804e+00,2.5683e-01,1.4389e-01
1.4289e+00,2.6049e-01,1.4372e-01
1.4791e+00,2.6414e-01,1.4353e-01
1.5311e+00,2.6777e-01,1.4332e-01
1.5849e+00,2.7139e-01,1.4309e-01
1.6406e+00,2.7500e-01,1.4283e-01
1.6982e+00,2.7859e-01,1.4255e-01
1.7579e+00,2.8217e-01,1.4226e-01
1.8197e+00,2.8574e-01,1.4195e-01
1.8836e+00,2.8929e-01,1.4161e-01
1.9498e+00,2.9282e-01,1.4127e-01
2.0184e+00,2.9633e-01,1.4090e-01
2.0893e+00,2.9984e-01,1.4052e-01
2.1627e+00,3.0332e-01,1.4012e-01
2.2387e+00,3.0679e-01,1.3971e-01
2.3174e+00,3.1024e-01,1.3929e-01
2.3988e+00,3.1367e-01,1.3885e-01
2.4831e+00,3.1709e-01,1.3840e-01
2.5704e+00,3.2049e-01,1.3794e-01
2.6607e+00,3.2387e-01,1.3747e-01
2.7542e+00,3.2723e-01,1.3699e-01
2.8510e+00,3.3058e-01,1.3649e-01
2.9512e+00,3.3391e-01,1.3599e-01
3.0549e+00,3.3722e-01,1.3548e-01
3.1623e+00,3.4052e-01,1.3496e-01
3.2734e+00,3.4379e-01,1.3443e-01
3.3884e+00,3.4705e-01,1.3390e-01
3.5075e+00,3.5029e-01,1.3335e-01
3.6308e+00,3.5352e-01,1.3280e-01
3.7584e+00,3.5672e-01,1.3225e-01
3.8905e+00,3.5991e-01,1.3169e-01
4.0272e+00,3.6308e-01,1.3112e-01
4.1687e+00,3.6624e-01,1.3055e-01
4.3152e+00,3.6937e-01,1.2998e-01
4.4668e+00,3.7249e-01,1.2940e-01
4.6238e+00,3.7560e-01,1.2881e-01
4.7863e+00,3.7868e-01,1.2822e-01
4.9545e+00,3.8175e-01,1.2763e-01
5.1286e+00,3.8480e-01,1.2704e-01
5.3088e+00,3.8783e-01,1.2644e-01
5.4954e+00,3.9085e-01,1.2584e-01
5.6885e+00,3.9385e-01,1.2524e-01
5.8884e+00,3.9683e-01,1.2464e-01
6.0954e+00,3.9979e-01,1.2403e-01
6.3096e+00,4.0274e-01,1.2343e-01
6.5313e+00,4.0568e-01,1.2282e-01
6.7608e+00,4.0859e-01,1.2221e-01
6.9984e+00,4.1149e-01,1.2160e-01
7.2444e+00,4.1437e-01,1.2099e-01
7.4989e+00,4.1724e-01,1.2038e-01
7.7625e+00,4.2009e-01,1.1977e-01
8.0353e+00,4.2293e-01,1.1916e-01
8.3176e+00,4.2575e-01,1.1854e-01
8.6099e+00,4.2855e-01,1.1793e-01
8.9125e+00,4.3134e-01,1.1732e-01
9.2257e+00,4.3411e-01,1.1671e-01
9.5499e+00,4.3686e-01,1.1610e-01
9.8855e+00,4.3960e-01,1.1549e-01
1.0233e+01,4.4233e-01,1.1488e-01
1.0593e+01,4.4504e-01,1.1428e-01
1.0965e+01,4.4773e-01,1.1367e-01
1.1350e+01,4.5041e-01,1.1306e-01
1.1749e+01,4.5307e-01,1.1246e-01
1.2162e+01,4.5572e-01,1.1186e-01
1.2589e+01,4.5835e-01,1.1125e-01
1.3032e+01,4.6097e-01,1.1065e-01
1.3490e+01,4.6357e-01,1.1005e-01
1.3964e+01,4.6616e-01,1.0946e-01
1.4454e+01,4.6873e-01,1.0886e-01
1.4962e+01,4.7129e-01,1.0827e-01
1.5488e+01,4.7384e-01,1.0768e-01
1.6032e+01,4.7637e-01,1.0709e-01
1.6596e+01,4.7888e-01,1.0650e-01
1.7179e+01,4.8138e-01,1.0591e-01
1.7783e+01,4.8387e-01,1.0533e-01
1.8408e+01,4.8634e-01,1.0475e-01
1.9055e+01,4.8880e-01,1.0417e-01
1.9724e+01,4.9124e-01,1.0359e-01
2.0417e+01,4.9367e-01,1.0302e-01
2.1135e+01,4.9609e-01,1.0244e-01
2.1878e+01,4.9849e-01,1.0187e-01
2.2646e+01,5.0088e-01,1.0130e-01
2.3442e+01,5.0325e-01,1.0074e-01
2.4266e+01,5.0561e-01,1.0018e-01
2.5119e+01,5.0796e-01,9.9616e-02
2.6002e+01,5.1029e-01,9.9059e-02
2.6915e+01,5.1261e-01,9.8504e-02
2.7861e+01,5.1492e-01,9.7951e-02
2.8840e+01,5.1721e-01,9.7402e-02
2.9854e+01,5.1949e-01,9.6855e-02
3.0903e+01,5.2176e-01,9.6311e-02
3.1989e+01,5.2401e-01,9.5769e-02
3.3113e+01,5.2626e-01,9.5231e-02
3.4277e+01,5.2848e-01,9.4695e-02
3.5481e+01,5.3070e-01,9.4162e-02
3.6728e+01,5.3290e-01,9.3632e-02
3.8019e+01,5.3509e-01,9.3105e-02
3.9355e+01,5.3726e-01,9.2581e-02
4.0738e+01,5.3943e-01,9.2060e-02
4.2170e+01,5.4158e-01,9.1541e-02
4.3652e+01,5.4372e-01,9.1026e-02
4.5186e+01,5.4584e-01,9.0514e-02
4.6774e+01,5.4796e-01,9.0005e-02
4.8417e+01,5.5006e-01,8.9499e-02
5.0119e+01,5.5214e-01,8.8996e-02
5.1880e+01,5.5422e-01,8.8496e-02
5.3703e+01,5.5629e-01,8.7999e-02
5.5590e+01,5.5834e-01,8.7505e-02
5.7544e+01,5.6038e-01,8.7015e-02
5.9566e+01,5.6241e-01,8.6527e-02
6.1660e+01,5.6442e-01,8.6043e-02
6.3826e+01,5.6643e-01,8.5562e-02
6.6069e+01,5.6842e-01,8.5084e-02
6.8391e+01,5.7040e-01,8.4610e-02
7.0795e+01,5.7237e-01,8.4138e-02
7.3282e+01,5.7433e-01,8.3670e-02
7.5858e+01,5.7628e-01,8.3205e-02
7.8524e+01,5.7822e-01,8.2744e-02
8.1283e+01,5.8014e-01,8.2285e-02
8.4140e+01,5.8205e-01,8.1830e-02
8.7096e+01,5.8396e-01,8.1378e-02
9.0157e+01,5.8585e-01,8.0930e-02
9.3325e+01,5.8773e-01,8.0485e-02
9.6605e+01,5.8960e-01,8.0043e-02
1.0000e+02,5.9146e-01,7.9604e-02
1.0351e+02,5.9331e-01,7.9169e-02
1.0715e+02,5.9514e-01,7.8737e-02
1.1092e+02,5.9697e-01,7.8308e-02
1.1482e+02,5.9879e-01,7.7883e-02
1.1885e+02,6.0059e-01,7.7461e-02
1.2303e+02,6.0239e-01,7.7042e-02
1.2735e+02,6.0417e-01,7.6627e-02
1.3183e+02,6.0595e-01,7.6215e-02
1.3646e+02,6.0771e-01,7.5806e-02
1.4125e+02,6.0947e-01,7.5401e-02
1.4622e+02,6.1122e-01,7.4999e-02
1.5136e+02,6.1295e-01,7.4600e-02
1.5668e+02,6.1468e-01,7.4205e-02
1.6218e+02,6.1639e-01,7.3813e-02
1.6788e+02,6.1810e-01,7.3424e-02
1.7378e+02,6.1980e-01,7.3039e-02
1.7989e+02,6.2148e-01,7.2657e-02
1.8621e+02,6.2316e-01,7.2279e-02
1.9275e+02,6.2483e-01,7.1903e-02
1.9953e+02,6.2649e-01,7.1531e-02
2.0654e+02,6.2814e-01,7.1163e-02
2.1380e+02,6.2978e-01,7.0797e-02
2.2131e+02,6.3142e-01,7.0435e-02
2.2909e+02,6.3304e-01,7.0077e-02
2.3714e+02,6.3465e-01,6.9721e-02
2.4547e+02,6.3626e-01,6.9369e-02
2.5410e+02,6.3786e-01,6.9020e-02
2.6303e+02,6.3945e-01,6.8675e-02
2.7227e+02,6.4103e-01,6.8332e-02
2.8184e+02,6.4260e-01,6.7993e-02
2.9174e+02,6.4416e-01,6.7657e-02
3.0200e+02,6.4572e-01,6.7325e-02
3.1261e+02,6.4726e-01,6.6996e-02
3.2359e+02,6.4880e-01,6.6669e-02
3.3497e+02,6.5033e-01,6.6346e-02
3.4674e+02,6.5186e-01,6.6027e-02
3.5892e+02,6.5337e-01,6.5710e-02
3.7154e+02,6.5488e-01,6.5397e-02
3.8459e+02,6.5638e-01,6.5086e-02
3.9811e+02,6.5787e-01,6.4779e-02
4.1210e+02,6.5936e-01,6.4475e-02
4.2658e+02,6.6083e-01,6.4174e-02
4.4157e+02,6.6230e-01,6.3877e-02
4.5709e+02,6.6377e-01,6.3582e-02
4.7315e+02,6.6522e-01,6.3290e-02
4.8978e+02,6.6667e-01,6.3002e-02
5.0699e+02,6.6811e-01,6.2716e-02
5.2481e+02,6.6955e-01,6.2433e-02
5.4325e+02,6.7097e-01,6.2154e-02
5.6234e+02,6.7239e-01,6.1877e-02
5.8210e+02,6.7381e-01,6.1604e-02
6.0256e+02,6.7521e-01,6.1333e-02
6.2373e+02,6.7661e-01,6.1065e-02
6.4565e+02,6.7801e-01,6.0801e-02
6.6834e+02,6.7939e-01,6.0539e-02
6.9183e+02,6.8077e-01,6.0280e-02
7.1614e+02,6.8215e-01,6.0023e-02
7.4131e+02,6.8352e-01,5.9770e-02
7.6736e+02,6.8488e-01,5.9520e-02
7.9433e+02,6.8623e-01,5.9272e-02
8.2224e+02,6.8758e-01,5.9027e-02
8.5114e+02,6.8892e-01,5.8785e-02
8.8105e+02,6.9026e-01,5.8545e-02
9.1201e+02,6.9159e-01,5.8308e-02
9.4406e+02,6.9292e-01,5.8074e-02
9.7724e+02,6.9424e-01,5.7843e-02
1.0116e+03,6.9555e-01,5.7614e-02
1.0471e+03,6.9686e-01,5.7388e-02
1.0839e+03,6.9817e-01,5.7164e-02
1.1220e+03,6.9946e-01,5.6943e-02
1.1614e+03,7.0076e-01,5.6725e-02
1.2023e+03,7.0204e-01,5.6509e-02
1.2445e+03,7.0332e-01,5.6296e-02
1.2882e+03,7.0460e-01,5.6085e-02
1.3335e+03,7.0587e-01,5.5876e-02
1.3804e+03,7.0714e-01,5.5670e-02
1.4289e+03,7.0840e-01,5.5467e-02
1.4791e+03,7.0966e-01,5.5266e-02
1.5311e+03,7.1091e-01,5.5067e-02
1.5849e+03,7.1215e-01,5.4870e-02
1.6406e+03,7.1340e-01,5.4676e-02
1.6982e+03,7.1463e-01,5.4484e-02
1.7579e+03,7.1586e-01,5.4295e-02
1.8197e+03,7.1709e-01,5.4107e-02
1.8836e+03,7.1831e-01,5.3922e-02
1.9498e+03,7.1953e-01,5.3739e-02
2.0184e+03,7.2075e-01,5.3558e-02
2.0893e+03,7.2196e-01,5.3380e-02
2.1627e+03,7.2316e-01,5.3203e-02
2.2387e+03,7.2436e-01,5.3029e-02
2.3174e+03,7.2556e-01,5.2856e-02
2.3988e+03,7.2675e-01,5.2686e-02
2.4831e+03,7.2794e-01,5.2518e-02
2.5704e+03,7.2913e-01,5.2351e-02
2.6607e+03,7.3031e-01,5.2187e-02
2.7542e+03,7.3148e-01,5.2024e-02
2.8510e+03,7.3265e-01,5.1864e-02
2.9512e+03,7.3382e-01,5.1705e-02
3.0549e+03,7.3499e-01,5.1548e-02
3.1623e+03,7.3615e-01,5.1393e-02
3.2734e+03,7.3731e-01,5.1240e-02
3.3884e+03,7.3846e-01,5.1089e-02
3.5075e+03,7.3961e-01,5.0939e-02
3.6308e+03,7.4075e-01,5.0791e-02
3.7584e+03,7.4190e-01,5.0645e-02
3.8905e+03,7.4304e-01,5.0500e-02
4.0272e+03,7.4417e-01,5.0357e-02
4.1687e+03,7.4530e-01,5.0216e-02
4.3152e+03,7.4643e-01,5.0076e-02
4.4668e+03,7.4756e-01,4.9938e-02
4.6238e+03,7.4868e-01,4.9802e-02
4.7863e+03,7.4980e-01,4.9667e-02
4.9545e+03,7.5091e-01,4.9533e-02
5.1286e+03,7.5202e-01,4.9401e-02
5.3088e+03,7.5313e-01,4.9270e-02
5.4954e+03,7.5424e-01,4.9141e-02
5.6885e+03,7.5534e-01,4.9013e-02
5.8884e+03,7.5644e-01,4.8887e-02
6.0954e+03,7.5754e-01,4.8762e-02
6.3096e+03,7.5863e-01,4.8638e-02
6.5313e+03,7.5972e-01,4.8515e-02
6.7608e+03,7.6081e-01,4.8394e-02
6.9984e+03,7.6190e-01,4.8274e-02
7.2444e+03,7.6298e-01,4.8155e-02
7.4989e+03,7.6406e-01,4.8037e-02
7.7625e+03,7.6513e-01,4.7921e-02
8.0353e+03,7.6621e-01,4.7806e-02
8.3176e+03,7.6728e-01,4.7691e-02
8.6099e+03,7.6834e-01,4.7578e-02
8.9125e+03,7.6941e-01,4.7466e-02
9.2257e+03,7.7047e-01,4.7355e-02
9.5499e+03,7.7153e-01,4.7245e-02
9.8855e+03,7.7259e-01,4.7136e-02
1.0233e+04,7.7365e-01,4.7028e-02
1.0593e+04,7.7470e-01,4.6921e-02
1.0965e+04,7.7575e-01,4.6814e-02
1.1350e+04,7.7679e-01,4.6709e-02
1.1749e+04,7.7784e-01,4.6605e-02
1.2162e+04,7.7888e-01,4.6501e-02
1.2589e+04,7.7992e-01,4.6398e-02
1.3032e+04,7.8096e-01,4.6296e-02
1.3490e+04,7.8199e-01,4.6195e-02
1.3964e+04,7.8303e-01,4.6094e-02
1.4454e+04,7.8406e-01,4.5995e-02
1.4962e+04,7.8508e-01,4.5896e-02
1.5488e+04,7.8611e-01,4.5797e-02
1.6032e+04,7.8713e-01,4.5700e-02
1.6596e+04,7.8815e-01,4.5603e-02
1.7179e+04,7.8917e-01,4.5506e-02
1.7783e+04,7.9019e-01,4.5410e-02
1.8408e+04,7.9120e-01,4.5315e-02
1.9055e+04,7.9222e-01,4.5220e-02
1.9724e+04,7.9323e-01,4.5126e-02
2.0417e+04,7.9423e-01,4.5032e-02
2.1135e+04,7.9524e-01,4.4939e-02
2.1878e+04,7.9624e-01,4.4847e-02
2.2646e+04,7.9724e-01,4.4754e-02
2.3442e+04,7.9824e-01,4.4663e-02
2.4266e+04,7.9924e-01,4.4571e-02
2.5119e+04,8.0023e-01,4.4480e-02
2.6002e+04,8.0123e-01,4.4389e-02
2.6915e+04,8.0222e-01,4.4299e-02
2.7861e+04,8.0320e-01,4.4209e-02
2.8840e+04,8.0419e-01,4.4119e-02
2.9854e+04,8.0518e-01,4.4030e-02
3.0903e+04,8.0616e-01,4.3941e-02
3.1989e+04,8.0714e-01,4.3852e-02
3.3113e+04,8.0812e-01,4.3763e-02
3.4277e+04,8.0909e-01,4.3675e-02
3.5481e+04,8.1007e-01,4.3587e-02
3.6728e+04,8.1104e-01,4.3499e-02
3.8019e+04,8.1201e-01,4.3411e-02
3.9355e+04,8.1298e-01,4.3323e-02
4.0738e+04,8.1394e-01,4.3235e-02
4.2170e+04,8.1491e-01,4.3148e-02
4.3652e+04,8.1587e-01,4.3060e-02
4.5186e+04,8.1683e-01,4.2973e-02
4.6774e+04,8.1779e-01,4.2886e-02
4.8417e+04,8.1874e-01,4.2799e-02
5.0119e+04,8.1970e-01,4.2711e-02
