   f   ,G_stor ,G_loss 
5.5590e-02,1.3719e-02,4.2955e-02
5.7544e-02,1.4400e-02,4.4145e-02
5.9566e-02,1.5111e-02,4.5359e-02
6.1660e-02,1.5853e-02,4.6597e-02
6.3826e-02,1.6628e-02,4.7857e-02
6.6069e-02,1.7436e-02,4.9141e-02
6.8391e-02,1.8279e-02,5.0447e-02
7.0795e-02,1.9157e-02,5.1776e-02
7.3282e-02,2.0072e-02,5.3128e-02
7.5858e-02,2.1024e-02,5.4500e-02
7.8524e-02,2.2016e-02,5.5895e-02
8.1283e-02,2.3047e-02,5.7310e-02
8.4140e-02,2.4119e-02,5.8745e-02
8.7096e-02,2.5234e-02,6.0200e-02
9.0157e-02,2.6391e-02,6.1674e-02
9.3325e-02,2.7593e-02,6.3166e-02
9.6605e-02,2.8840e-02,6.4676e-02
1.0000e-01,3.0133e-02,6.6202e-02
1.0351e-01,3.1474e-02,6.7745e-02
1.0715e-01,3.2863e-02,6.9301e-02
1.1092e-01,3.4300e-02,7.0872e-02
1.1482e-01,3.5788e-02,7.2455e-02
1.1885e-01,3.7327e-02,7.4050e-02
1.2303e-01,3.8917e-02,7.5655e-02
1.2735e-01,4.0559e-02,7.7270e-02
1.3183e-01,4.2255e-02,7.8892e-02
1.3646e-01,4.4004e-02,8.0520e-02
1.4125e-01,4.5808e-02,8.2154e-02
1.4622e-01,4.7666e-02,8.3791e-02
1.5136e-01,4.9579e-02,8.5431e-02
1.5668e-01,5.1548e-02,8.7071e-02
1.6218e-01,5.3573e-02,8.8711e-02
1.6788e-01,5.5654e-02,9.0348e-02
1.7378e-01,5.7791e-02,9.1981e-02
1.7989e-01,5.9984e-02,9.3608e-02
1.8621e-01,6.2234e-02,9.5228e-02
1.9275e-01,6.4539e-02,9.6840e-02
1.9953e-01,6.6901e-02,9.8440e-02
2.0654e-01,6.9318e-02,1.0003e-01
2.1380e-01,7.1790e-02,1.0160e-01
2.2131e-01,7.4317e-02,1.0316e-01
2.2909e-01,7.6898e-02,1.0470e-01
2.3714e-01,7.9532e-02,1.0623e-01
2.4547e-01,8.2220e-02,1.0773e-01
2.5410e-01,8.4959e-02,1.0921e-01
2.6303e-01,8.7749e-02,1.1067e-01
2.7227e-01,9.0589e-02,1.1210e-01
2.8184e-01,9.3479e-02,1.1351e-01
2.9174e-01,9.6416e-02,1.1489e-01
3.0200e-01,9.9399e-02,1.1624e-01
3.1261e-01,1.0243e-01,1.1756e-01
3.2359e-01,1.0550e-01,1.1885e-01
3.3497e-01,1.0862e-01,1.2011e-01
3.4674e-01,1.1177e-01,1.2133e-01
3.5892e-01,1.1497e-01,1.2252e-01
3.7154e-01,1.1821e-01,1.2367e-01
3.8459e-01,1.2148e-01,1.2479e-01
3.9811e-01,1.2478e-01,1.2587e-01
4.1210e-01,1.2812e-01,1.2691e-01
4.2658e-01,1.3149e-01,1.2792e-01
4.4157e-01,1.3489e-01,1.2888e-01
4.5709e-01,1.3832e-01,1.2981e-01
4.7315e-01,1.4178e-01,1.3070e-01
4.8978e-01,1.4526e-01,1.3154e-01
5.0699e-01,1.4876e-01,1.3235e-01
5.2481e-01,1.5229e-01,1.3312e-01
5.4325e-01,1.5583e-01,1.3384e-01
5.6234e-01,1.5939e-01,1.3453e-01
5.8210e-01,1.6297e-01,1.3518e-01
6.0256e-01,1.6657e-01,1.3578e-01
6.2373e-01,1.7017e-01,1.3635e-01
6.4565e-01,1.7379e-01,1.3688e-01
6.6834e-01,1.7742e-01,1.3737e-01
6.9183e-01,1.8106e-01,1.3782e-01
7.1614e-01,1.8470e-01,1.3823e-01
7.4131e-01,1.8835e-01,1.3860e-01
7.6736e-01,1.9200e-01,1.3894e-01
7.9433e-01,1.9566e-01,1.3924e-01
8.2224e-01,1.9931e-01,1.3951e-01
8.5114e-01,2.0297e-01,1.3974e-01
8.8105e-01,2.0663e-01,1.3993e-01
9.1201e-01,2.1028e-01,1.4009e-01
9.4406e-01,2.1393e-01,1.4022e-01
9.7724e-01,2.1758e-01,1.4032e-01
1.0116e+00,2.2122e-01,1.4038e-01
1.0471e+00,2.2486e-01,1.4042e-01
1.0839e+00,2.2849e-01,1.4042e-01
1.1220e+00,2.3211e-01,1.4040e-01
1.1614e+00,2.3572e-01,1.4035e-01
1.2023e+00,2.3932e-01,1.4027e-01
1.2445e+00,2.4291e-01,1.4017e-01
1.2882e+00,2.4649e-01,1.4003e-01
1.3335e+00,2.5006e-01,1.3988e-01
1.3804e+00,2.5362e-01,1.3970e-01
1.4289e+00,2.5716e-01,1.3950e-01
1.4791e+00,2.6069e-01,1.3928e-01
1.5311e+00,2.6421e-01,1.3903e-01
1.5849e+00,2.6771e-01,1.3876e-01
1.6406e+00,2.7120e-01,1.3848e-01
1.6982e+00,2.7467e-01,1.3818e-01
1.7579e+00,2.7813e-01,1.3785e-01
1.8197e+00,2.8157e-01,1.3752e-01
1.8836e+00,2.8499e-01,1.3716e-01
1.9498e+00,2.8840e-01,1.3679e-01
2.0184e+00,2.9180e-01,1.3640e-01
2.0893e+00,2.9517e-01,1.3600e-01
2.1627e+00,2.9853e-01,1.3559e-01
2.2387e+00,3.0188e-01,1.3516e-01
2.3174e+00,3.0520e-01,1.3472e-01
2.3988e+00,3.0851e-01,1.3427e-01
2.4831e+00,3.1180e-01,1.3381e-01
2.5704e+00,3.1508e-01,1.3333e-01
2.6607e+00,3.1833e-01,1.3285e-01
2.7542e+00,3.2157e-01,1.3236e-01
2.8510e+00,3.2479e-01,1.3186e-01
2.9512e+00,3.2800e-01,1.3135e-01
3.0549e+00,3.3119e-01,1.3083e-01
3.1623e+00,3.3435e-01,1.3031e-01
3.2734e+00,3.3751e-01,1.2978e-01
3.3884e+00,3.4064e-01,1.2924e-01
3.5075e+00,3.4376e-01,1.2870e-01
3.6308e+00,3.4686e-01,1.2815e-01
3.7584e+00,3.4994e-01,1.2759e-01
3.8905e+00,3.5300e-01,1.2703e-01
4.0272e+00,3.5605e-01,1.2647e-01
4.1687e+00,3.5908e-01,1.2590e-01
4.3152e+00,3.6210e-01,1.2533e-01
4.4668e+00,3.6509e-01,1.2476e-01
4.6238e+00,3.6807e-01,1.2418e-01
4.7863e+00,3.7103e-01,1.2360e-01
4.9545e+00,3.7398e-01,1.2301e-01
5.1286e+00,3.7691e-01,1.2243e-01
5.3088e+00,3.7982e-01,1.2184e-01
5.4954e+00,3.8272e-01,1.2125e-01
5.6885e+00,3.8560e-01,1.2066e-01
5.8884e+00,3.8846e-01,1.2007e-01
6.0954e+00,3.9131e-01,1.1947e-01
6.3096e+00,3.9414e-01,1.1888e-01
6.5313e+00,3.9695e-01,1.1829e-01
6.7608e+00,3.9975e-01,1.1769e-01
6.9984e+00,4.0254e-01,1.1709e-01
7.2444e+00,4.0530e-01,1.1650e-01
7.4989e+00,4.0806e-01,1.1590e-01
7.7625e+00,4.1079e-01,1.1531e-01
8.0353e+00,4.1351e-01,1.1471e-01
8.3176e+00,4.1622e-01,1.1412e-01
8.6099e+00,4.1891e-01,1.1352e-01
8.9125e+00,4.2158e-01,1.1293e-01
9.2257e+00,4.2424e-01,1.1234e-01
9.5499e+00,4.2688e-01,1.1174e-01
9.8855e+00,4.2951e-01,1.1115e-01
1.0233e+01,4.3213e-01,1.1056e-01
1.0593e+01,4.3473e-01,1.0997e-01
1.0965e+01,4.3731e-01,1.0939e-01
1.1350e+01,4.3988e-01,1.0880e-01
1.1749e+01,4.4244e-01,1.0821e-01
1.2162e+01,4.4498e-01,1.0763e-01
1.2589e+01,4.4751e-01,1.0705e-01
1.3032e+01,4.5002e-01,1.0647e-01
1.3490e+01,4.5252e-01,1.0589e-01
1.3964e+01,4.5500e-01,1.0532e-01
1.4454e+01,4.5747e-01,1.0474e-01
1.4962e+01,4.5993e-01,1.0417e-01
1.5488e+01,4.6237e-01,1.0360e-01
1.6032e+01,4.6480e-01,1.0303e-01
1.6596e+01,4.6721e-01,1.0246e-01
1.7179e+01,4.6961e-01,1.0190e-01
1.7783e+01,4.7200e-01,1.0134e-01
1.8408e+01,4.7437e-01,1.0078e-01
1.9055e+01,4.7673e-01,1.0022e-01
1.9724e+01,4.7908e-01,9.9665e-02
2.0417e+01,4.8141e-01,9.9112e-02
2.1135e+01,4.8373e-01,9.8562e-02
2.1878e+01,4.8604e-01,9.8014e-02
2.2646e+01,4.8833e-01,9.7468e-02
2.3442e+01,4.9061e-01,9.6925e-02
2.4266e+01,4.9288e-01,9.6384e-02
2.5119e+01,4.9513e-01,9.5846e-02
2.6002e+01,4.9737e-01,9.5310e-02
2.6915e+01,4.9960e-01,9.4777e-02
2.7861e+01,5.0182e-01,9.4247e-02
2.8840e+01,5.0402e-01,9.3719e-02
2.9854e+01,5.0621e-01,9.3194e-02
3.0903e+01,5.0839e-01,9.2671e-02
3.1989e+01,5.1055e-01,9.2151e-02
3.3113e+01,5.1270e-01,9.1634e-02
3.4277e+01,5.1484e-01,9.1120e-02
3.5481e+01,5.1697e-01,9.0608e-02
3.6728e+01,5.1909e-01,9.0099e-02
3.8019e+01,5.2119e-01,8.9593e-02
3.9355e+01,5.2328e-01,8.9089e-02
4.0738e+01,5.2536e-01,8.8589e-02
4.2170e+01,5.2743e-01,8.8091e-02
4.3652e+01,5.2948e-01,8.7596e-02
4.5186e+01,5.3152e-01,8.7104e-02
4.6774e+01,5.3356e-01,8.6615e-02
4.8417e+01,5.3558e-01,8.6129e-02
5.0119e+01,5.3758e-01,8.5645e-02
5.1880e+01,5.3958e-01,8.5165e-02
5.3703e+01,5.4156e-01,8.4687e-02
5.5590e+01,5.4354e-01,8.4213e-02
5.7544e+01,5.4550e-01,8.3741e-02
5.9566e+01,5.4745e-01,8.3272e-02
6.1660e+01,5.4939e-01,8.2806e-02
6.3826e+01,5.5132e-01,8.2343e-02
6.6069e+01,5.5323e-01,8.1883e-02
6.8391e+01,5.5514e-01,8.1426e-02
7.0795e+01,5.5703e-01,8.0972e-02
7.3282e+01,5.5892e-01,8.0521e-02
7.5858e+01,5.6079e-01,8.0073e-02
7.8524e+01,5.6265e-01,7.9628e-02
8.1283e+01,5.6450e-01,7.9186e-02
8.4140e+01,5.6634e-01,7.8747e-02
8.7096e+01,5.6817e-01,7.8311e-02
9.0157e+01,5.6999e-01,7.7878e-02
9.3325e+01,5.7180e-01,7.7448e-02
9.6605e+01,5.7360e-01,7.7021e-02
1.0000e+02,5.7539e-01,7.6597e-02
1.0351e+02,5.7716e-01,7.6176e-02
1.0715e+02,5.7893e-01,7.5758e-02
1.1092e+02,5.8069e-01,7.5343e-02
1.1482e+02,5.8244e-01,7.4931e-02
1.1885e+02,5.8417e-01,7.4523e-02
1.2303e+02,5.8590e-01,7.4117e-02
1.2735e+02,5.8762e-01,7.3714e-02
1.3183e+02,5.8933e-01,7.3315e-02
1.3646e+02,5.9102e-01,7.2918e-02
1.4125e+02,5.9271e-01,7.2525e-02
1.4622e+02,5.9439e-01,7.2134e-02
1.5136e+02,5.9606e-01,7.1747e-02
1.5668e+02,5.9772e-01,7.1362e-02
1.6218e+02,5.9937e-01,7.0981e-02
1.6788e+02,6.0101e-01,7.0603e-02
1.7378e+02,6.0264e-01,7.0228e-02
1.7989e+02,6.0426e-01,6.9855e-02
1.8621e+02,6.0588e-01,6.9486e-02
1.9275e+02,6.0748e-01,6.9120e-02
1.9953e+02,6.0908e-01,6.8757e-02
2.0654e+02,6.1066e-01,6.8397e-02
2.1380e+02,6.1224e-01,6.8040e-02
2.2131e+02,6.1381e-01,6.7686e-02
2.2909e+02,6.1537e-01,6.7334e-02
2.3714e+02,6.1692e-01,6.6986e-02
2.4547e+02,6.1847e-01,6.6641e-02
2.5410e+02,6.2000e-01,6.6299e-02
2.6303e+02,6.2153e-01,6.5960e-02
2.7227e+02,6.2305e-01,6.5624e-02
2.8184e+02,6.2456e-01,6.5291e-02
2.9174e+02,6.2606e-01,6.4960e-02
3.0200e+02,6.2755e-01,6.4633e-02
3.1261e+02,6.2904e-01,6.4309e-02
3.2359e+02,6.3052e-01,6.3987e-02
3.3497e+02,6.3199e-01,6.3669e-02
3.4674e+02,6.3345e-01,6.3353e-02
3.5892e+02,6.3490e-01,6.3041e-02
3.7154e+02,6.3635e-01,6.2731e-02
3.8459e+02,6.3779e-01,6.2424e-02
3.9811e+02,6.3922e-01,6.2120e-02
4.1210e+02,6.4065e-01,6.1819e-02
4.2658e+02,6.4206e-01,6.1521e-02
4.4157e+02,6.4347e-01,6.1225e-02
4.5709e+02,6.4488e-01,6.0933e-02
4.7315e+02,6.4627e-01,6.0643e-02
4.8978e+02,6.4766e-01,6.0356e-02
5.0699e+02,6.4904e-01,6.0072e-02
5.2481e+02,6.5041e-01,5.9791e-02
5.4325e+02,6.5178e-01,5.9512e-02
5.6234e+02,6.5314e-01,5.9236e-02
5.8210e+02,6.5450e-01,5.8963e-02
6.0256e+02,6.5584e-01,5.8693e-02
6.2373e+02,6.5718e-01,5.8425e-02
6.4565e+02,6.5852e-01,5.8160e-02
6.6834e+02,6.5985e-01,5.7898e-02
6.9183e+02,6.6117e-01,5.7638e-02
7.1614e+02,6.6248e-01,5.7381e-02
7.4131e+02,6.6379e-01,5.7127e-02
7.6736e+02,6.6509e-01,5.6875e-02
7.9433e+02,6.6639e-01,5.6626e-02
8.2224e+02,6.6768e-01,5.6379e-02
8.5114e+02,6.6896e-01,5.6135e-02
8.8105e+02,6.7024e-01,5.5894e-02
9.1201e+02,6.7151e-01,5.5655e-02
9.4406e+02,6.7278e-01,5.5419e-02
9.7724e+02,6.7404e-01,5.5185e-02
1.0116e+03,6.7529e-01,5.4954e-02
1.0471e+03,6.7654e-01,5.4725e-02
1.0839e+03,6.7779e-01,5.4499e-02
1.1220e+03,6.7902e-01,5.4275e-02
1.1614e+03,6.8026e-01,5.4053e-02
1.2023e+03,6.8148e-01,5.3834e-02
1.2445e+03,6.8271e-01,5.3617e-02
1.2882e+03,6.8392e-01,5.3403e-02
1.3335e+03,6.8513e-01,5.3191e-02
1.3804e+03,6.8634e-01,5.2981e-02
1.4289e+03,6.8754e-01,5.2774e-02
1.4791e+03,6.8874e-01,5.2569e-02
1.5311e+03,6.8993e-01,5.2366e-02
1.5849e+03,6.9112e-01,5.2165e-02
1.6406e+03,6.9230e-01,5.1967e-02
1.6982e+03,6.9347e-01,5.1771e-02
1.7579e+03,6.9464e-01,5.1577e-02
1.8197e+03,6.9581e-01,5.1385e-02
1.8836e+03,6.9697e-01,5.1195e-02
1.9498e+03,6.9813e-01,5.1008e-02
2.0184e+03,6.9928e-01,5.0822e-02
2.0893e+03,7.0043e-01,5.0639e-02
2.1627e+03,7.0158e-01,5.0458e-02
2.2387e+03,7.0272e-01,5.0279e-02
2.3174e+03,7.0385e-01,5.0102e-02
2.3988e+03,7.0498e-01,4.9927e-02
2.4831e+03,7.0611e-01,4.9754e-02
2.5704e+03,7.0723e-01,4.9582e-02
2.6607e+03,7.0835e-01,4.9413e-02
2.7542e+03,7.0947e-01,4.9246e-02
2.8510e+03,7.1058e-01,4.9081e-02
2.9512e+03,7.1168e-01,4.8917e-02
3.0549e+03,7.1279e-01,4.8756e-02
3.1623e+03,7.1388e-01,4.8596e-02
3.2734e+03,7.1498e-01,4.8438e-02
3.3884e+03,7.1607e-01,4.8282e-02
3.5075e+03,7.1716e-01,4.8128e-02
3.6308e+03,7.1824e-01,4.7975e-02
3.7584e+03,7.1932e-01,4.7825e-02
3.8905e+03,7.2040e-01,4.7675e-02
4.0272e+03,7.2147e-01,4.7528e-02
4.1687e+03,7.2254e-01,4.7383e-02
4.3152e+03,7.2360e-01,4.7239e-02
4.4668e+03,7.2467e-01,4.7096e-02
4.6238e+03,7.2572e-01,4.6956e-02
4.7863e+03,7.2678e-01,4.6816e-02
4.9545e+03,7.2783e-01,4.6679e-02
5.1286e+03,7.2888e-01,4.6543e-02
5.3088e+03,7.2992e-01,4.6409e-02
5.4954e+03,7.3097e-01,4.6276e-02
5.6885e+03,7.3200e-01,4.6144e-02
5.8884e+03,7.3304e-01,4.6014e-02
6.0954e+03,7.3407e-01,4.5886e-02
6.3096e+03,7.3510e-01,4.5759e-02
6.5313e+03,7.3613e-01,4.5633e-02
6.7608e+03,7.3715e-01,4.5509e-02
6.9984e+03,7.3817e-01,4.5386e-02
7.2444e+03,7.3919e-01,4.5265e-02
7.4989e+03,7.4020e-01,4.5145e-02
7.7625e+03,7.4122e-01,4.5026e-02
8.0353e+03,7.4222e-01,4.4909e-02
8.3176e+03,7.4323e-01,4.4792e-02
8.6099e+03,7.4423e-01,4.4677e-02
8.9125e+03,7.4523e-01,4.4564e-02
9.2257e+03,7.4623e-01,4.4451e-02
9.5499e+03,7.4723e-01,4.4340e-02
9.8855e+03,7.4822e-01,4.4230e-02
1.0233e+04,7.4921e-01,4.4121e-02
1.0593e+04,7.5020e-01,4.4013e-02
1.0965e+04,7.5118e-01,4.3906e-02
1.1350e+04,7.5216e-01,4.3801e-02
1.1749e+04,7.5314e-01,4.3696e-02
1.2162e+04,7.5412e-01,4.3593e-02
1.2589e+04,7.5509e-01,4.3491e-02
1.3032e+04,7.5607e-01,4.3389e-02
1.3490e+04,7.5704e-01,4.3289e-02
1.3964e+04,7.5800e-01,4.3190e-02
1.4454e+04,7.5897e-01,4.3091e-02
1.4962e+04,7.5993e-01,4.2994e-02
1.5488e+04,7.6089e-01,4.2898e-02
1.6032e+04,7.6185e-01,4.2802e-02
1.6596e+04,7.6281e-01,4.2707e-02
1.7179e+04,7.6376e-01,4.2614e-02
1.7783e+04,7.6471e-01,4.2521e-02
1.8408e+04,7.6566e-01,4.2429e-02
1.9055e+04,7.6661e-01,4.2337e-02
1.9724e+04,7.6755e-01,4.2247e-02
2.0417e+04,7.6849e-01,4.2157e-02
2.1135e+04,7.6944e-01,4.2069e-02
2.1878e+04,7.7037e-01,4.1980e-02
2.2646e+04,7.7131e-01,4.1893e-02
2.3442e+04,7.7225e-01,4.1807e-02
2.4266e+04,7.7318e-01,4.1721e-02
2.5119e+04,7.7411e-01,4.1635e-02
2.6002e+04,7.7504e-01,4.1551e-02
2.6915e+04,7.7596e-01,4.1467e-02
2.7861e+04,7.7689e-01,4.1384e-02
2.8840e+04,7.7781e-01,4.1301e-02
2.9854e+04,7.7873e-01,4.1219e-02
3.0903e+04,7.7965e-01,4.1138e-02
3.1989e+04,7.8057e-01,4.1057e-02
3.3113e+04,7.8148e-01,4.0976e-02
3.4277e+04,7.8239e-01,4.0897e-02
3.5481e+04,7.8331e-01,4.0818e-02
3.6728e+04,7.8421e-01,4.0739e-02
3.8019e+04,7.8512e-01,4.0661e-02
3.9355e+04,7.8603e-01,4.0583e-02
4.0738e+04,7.8693e-01,4.0506e-02
4.2170e+04,7.8783e-01,4.0429e-02
4.3652e+04,7.8873e-01,4.0352e-02
4.5186e+04,7.8963e-01,4.0277e-02
4.6774e+04,7.9053e-01,4.0201e-02
4.8417e+04,7.9142e-01,4.0126e-02
5.0119e+04,7.9232e-01,4.0051e-02
