   f   ,G_stor ,G_loss 
1.2882e-03,3.7397e-05,1.2658e-03
1.3335e-03,3.9551e-05,1.3098e-03
1.3804e-03,4.1829e-05,1.3552e-03
1.4289e-03,4.4237e-05,1.4023e-03
1.4791e-03,4.6784e-05,1.4509e-03
1.5311e-03,4.9477e-05,1.5013e-03
1.5849e-03,5.2324e-05,1.5533e-03
1.6406e-03,5.5335e-05,1.6072e-03
1.6982e-03,5.8519e-05,1.6629e-03
1.7579e-03,6.1885e-05,1.7205e-03
1.8197e-03,6.5445e-05,1.7801e-03
1.8836e-03,6.9208e-05,1.8417e-03
1.9498e-03,7.3187e-05,1.9055e-03
2.0184e-03,7.7394e-05,1.9714e-03
2.0893e-03,8.1842e-05,2.0396e-03
2.1627e-03,8.6544e-05,2.1101e-03
2.2387e-03,9.1516e-05,2.1830e-03
2.3174e-03,9.6772e-05,2.2584e-03
2.3988e-03,1.0233e-04,2.3364e-03
2.4831e-03,1.0820e-04,2.4170e-03
2.5704e-03,1.1441e-04,2.5004e-03
2.6607e-03,1.2098e-04,2.5866e-03
2.7542e-03,1.2792e-04,2.6757e-03
2.8510e-03,1.3525e-04,2.7679e-03
2.9512e-03,1.4300e-04,2.8632e-03
3.0549e-03,1.5120e-04,2.9618e-03
3.1623e-03,1.5986e-04,3.0636e-03
3.2734e-03,1.6902e-04,3.1689e-03
3.3884e-03,1.7869e-04,3.2778e-03
3.5075e-03,1.8892e-04,3.3904e-03
3.6308e-03,1.9973e-04,3.5067e-03
3.7584e-03,2.1115e-04,3.6270e-03
3.8905e-03,2.2322e-04,3.7513e-03
4.0272e-03,2.3598e-04,3.8798e-03
4.1687e-03,2.4946e-04,4.0126e-03
4.3152e-03,2.6370e-04,4.1499e-03
4.4668e-03,2.7875e-04,4.2918e-03
4.6238e-03,2.9466e-04,4.4384e-03
4.7863e-03,3.1146e-04,4.5899e-03
4.9545e-03,3.2921e-04,4.7464e-03
5.1286e-03,3.4796e-04,4.9082e-03
5.3088e-03,3.6777e-04,5.0754e-03
5.4954e-03,3.8870e-04,5.2481e-03
5.6885e-03,4.1081e-04,5.4265e-03
5.8884e-03,4.3416e-04,5.6108e-03
6.0954e-03,4.5882e-04,5.8013e-03
6.3096e-03,4.8487e-04,5.9980e-03
6.5313e-03,5.1238e-04,6.2012e-03
6.7608e-03,5.4143e-04,6.4110e-03
6.9984e-03,5.7211e-04,6.6278e-03
7.2444e-03,6.0450e-04,6.8516e-03
7.4989e-03,6.3870e-04,7.0828e-03
7.7625e-03,6.7481e-04,7.3214e-03
8.0353e-03,7.1293e-04,7.5679e-03
8.3176e-03,7.5318e-04,7.8223e-03
8.6099e-03,7.9566e-04,8.0850e-03
8.9125e-03,8.4049e-04,8.3562e-03
9.2257e-03,8.8782e-04,8.6360e-03
9.5499e-03,9.3776e-04,8.9249e-03
9.8855e-03,9.9046e-04,9.2231e-03
1.0233e-02,1.0461e-03,9.5307e-03
1.0593e-02,1.1047e-03,9.8482e-03
1.0965e-02,1.1666e-03,1.0176e-02
1.1350e-02,1.2319e-03,1.0514e-02
1.1749e-02,1.3008e-03,1.0862e-02
1.2162e-02,1.3735e-03,1.1222e-02
1.2589e-02,1.4501e-03,1.1593e-02
1.3032e-02,1.5309e-03,1.1975e-02
1.3490e-02,1.6160e-03,1.2369e-02
1.3964e-02,1.7058e-03,1.2776e-02
1.4454e-02,1.8005e-03,1.3195e-02
1.4962e-02,1.9003e-03,1.3627e-02
1.5488e-02,2.0054e-03,1.4072e-02
1.6032e-02,2.1162e-03,1.4530e-02
1.6596e-02,2.2330e-03,1.5003e-02
1.7179e-02,2.3560e-03,1.5490e-02
1.7783e-02,2.4856e-03,1.5991e-02
1.8408e-02,2.6220e-03,1.6508e-02
1.9055e-02,2.7657e-03,1.7040e-02
1.9724e-02,2.9170e-03,1.7587e-02
2.0417e-02,3.0763e-03,1.8151e-02
2.1135e-02,3.2440e-03,1.8731e-02
2.1878e-02,3.4204e-03,1.9327e-02
2.2646e-02,3.6061e-03,1.9942e-02
2.3442e-02,3.8014e-03,2.0573e-02
2.4266e-02,4.0069e-03,2.1223e-02
2.5119e-02,4.2229e-03,2.1891e-02
2.6002e-02,4.4501e-03,2.2577e-02
2.6915e-02,4.6890e-03,2.3283e-02
2.7861e-02,4.9400e-03,2.4008e-02
2.8840e-02,5.2038e-03,2.4753e-02
2.9854e-02,5.4809e-03,2.5518e-02
3.0903e-02,5.7720e-03,2.6303e-02
3.1989e-02,6.0777e-03,2.7110e-02
3.3113e-02,6.3987e-03,2.7937e-02
3.4277e-02,6.7356e-03,2.8787e-02
3.5481e-02,7.0891e-03,2.9657e-02
3.6728e-02,7.4600e-03,3.0551e-02
3.8019e-02,7.8490e-03,3.1466e-02
3.9355e-02,8.2569e-03,3.2404e-02
4.0738e-02,8.6844e-03,3.3365e-02
4.2170e-02,9.1325e-03,3.4350e-02
4.3652e-02,9.6020e-03,3.5357e-02
4.5186e-02,1.0094e-02,3.6389e-02
4.6774e-02,1.0608e-02,3.7444e-02
4.8417e-02,1.1147e-02,3.8523e-02
5.0119e-02,1.1711e-02,3.9626e-02
5.1880e-02,1.2301e-02,4.0753e-02
5.3703e-02,1.2917e-02,4.1905e-02
5.5590e-02,1.3562e-02,4.3080e-02
5.7544e-02,1.4235e-02,4.4280e-02
5.9566e-02,1.4939e-02,4.5504e-02
6.1660e-02,1.5673e-02,4.6752e-02
6.3826e-02,1.6439e-02,4.8025e-02
6.6069e-02,1.7239e-02,4.9321e-02
6.8391e-02,1.8073e-02,5.0640e-02
7.0795e-02,1.8942e-02,5.1983e-02
7.3282e-02,1.9848e-02,5.3350e-02
7.5858e-02,2.0791e-02,5.4738e-02
7.8524e-02,2.1773e-02,5.6150e-02
8.1283e-02,2.2794e-02,5.7583e-02
8.4140e-02,2.3857e-02,5.9037e-02
8.7096e-02,2.4962e-02,6.0512e-02
9.0157e-02,2.6109e-02,6.2008e-02
9.3325e-02,2.7301e-02,6.3523e-02
9.6605e-02,2.8538e-02,6.5056e-02
1.0000e-01,2.9821e-02,6.6608e-02
1.0351e-01,3.1152e-02,6.8177e-02
1.0715e-01,3.2531e-02,6.9762e-02
1.1092e-01,3.3959e-02,7.1362e-02
1.1482e-01,3.5438e-02,7.2977e-02
1.1885e-01,3.6968e-02,7.4605e-02
1.2303e-01,3.8549e-02,7.6244e-02
1.2735e-01,4.0184e-02,7.7895e-02
1.3183e-01,4.1871e-02,7.9555e-02
1.3646e-01,4.3614e-02,8.1224e-02
1.4125e-01,4.5411e-02,8.2899e-02
1.4622e-01,4.7263e-02,8.4580e-02
1.5136e-01,4.9172e-02,8.6265e-02
1.5668e-01,5.1137e-02,8.7953e-02
1.6218e-01,5.3158e-02,8.9642e-02
1.6788e-01,5.5237e-02,9.1330e-02
1.7378e-01,5.7374e-02,9.3016e-02
1.7989e-01,5.9567e-02,9.4699e-02
1.8621e-01,6.1819e-02,9.6377e-02
1.9275e-01,6.4128e-02,9.8048e-02
1.9953e-01,6.6494e-02,9.9710e-02
2.0654e-01,6.8918e-02,1.0136e-01
2.1380e-01,7.1398e-02,1.0300e-01
2.2131e-01,7.3936e-02,1.0463e-01
2.2909e-01,7.6529e-02,1.0624e-01
2.3714e-01,7.9178e-02,1.0783e-01
2.4547e-01,8.1882e-02,1.0941e-01
2.5410e-01,8.4641e-02,1.1097e-01
2.6303e-01,8.7452e-02,1.1250e-01
2.7227e-01,9.0317e-02,1.1401e-01
2.8184e-01,9.3233e-02,1.1550e-01
2.9174e-01,9.6200e-02,1.1696e-01
3.0200e-01,9.9216e-02,1.1840e-01
3.1261e-01,1.0228e-01,1.1980e-01
3.2359e-01,1.0539e-01,1.2118e-01
3.3497e-01,1.0855e-01,1.2252e-01
3.4674e-01,1.1175e-01,1.2383e-01
3.5892e-01,1.1499e-01,1.2511e-01
3.7154e-01,1.1828e-01,1.2635e-01
3.8459e-01,1.2161e-01,1.2756e-01
3.9811e-01,1.2497e-01,1.2873e-01
4.1210e-01,1.2837e-01,1.2987e-01
4.2658e-01,1.3181e-01,1.3097e-01
4.4157e-01,1.3527e-01,1.3203e-01
4.5709e-01,1.3877e-01,1.3305e-01
4.7315e-01,1.4231e-01,1.3403e-01
4.8978e-01,1.4586e-01,1.3497e-01
5.0699e-01,1.4945e-01,1.3587e-01
5.2481e-01,1.5306e-01,1.3673e-01
5.4325e-01,1.5669e-01,1.3755e-01
5.6234e-01,1.6035e-01,1.3833e-01
5.8210e-01,1.6402e-01,1.3906e-01
6.0256e-01,1.6772e-01,1.3976e-01
6.2373e-01,1.7142e-01,1.4042e-01
6.4565e-01,1.7515e-01,1.4104e-01
6.6834e-01,1.7889e-01,1.4161e-01
6.9183e-01,1.8263e-01,1.4215e-01
7.1614e-01,1.8639e-01,1.4265e-01
7.4131e-01,1.9016e-01,1.4311e-01
7.6736e-01,1.9393e-01,1.4353e-01
7.9433e-01,1.9771e-01,1.4391e-01
8.2224e-01,2.0150e-01,1.4426e-01
8.5114e-01,2.0529e-01,1.4456e-01
8.8105e-01,2.0908e-01,1.4484e-01
9.1201e-01,2.1287e-01,1.4507e-01
9.4406e-01,2.1665e-01,1.4528e-01
9.7724e-01,2.2044e-01,1.4545e-01
1.0116e+00,2.2423e-01,1.4558e-01
1.0471e+00,2.2801e-01,1.4568e-01
1.0839e+00,2.3178e-01,1.4575e-01
1.1220e+00,2.3555e-01,1.4579e-01
1.1614e+00,2.3931e-01,1.4580e-01
1.2023e+00,2.4307e-01,1.4579e-01
1.2445e+00,2.4681e-01,1.4574e-01
1.2882e+00,2.5055e-01,1.4566e-01
1.3335e+00,2.5427e-01,1.4556e-01
1.3804e+00,2.5799e-01,1.4543e-01
1.4289e+00,2.6169e-01,1.4528e-01
1.4791e+00,2.6538e-01,1.4510e-01
1.5311e+00,2.6906e-01,1.4490e-01
1.5849e+00,2.7273e-01,1.4468e-01
1.6406e+00,2.7638e-01,1.4444e-01
1.6982e+00,2.8002e-01,1.4417e-01
1.7579e+00,2.8365e-01,1.4389e-01
1.8197e+00,2.8726e-01,1.4358e-01
1.8836e+00,2.9085e-01,1.4326e-01
1.9498e+00,2.9443e-01,1.4292e-01
2.0184e+00,2.9799e-01,1.4256e-01
2.0893e+00,3.0154e-01,1.4219e-01
2.1627e+00,3.0507e-01,1.4180e-01
2.2387e+00,3.0858e-01,1.4140e-01
2.3174e+00,3.1208e-01,1.4098e-01
2.3988e+00,3.1556e-01,1.4054e-01
2.4831e+00,3.1902e-01,1.4010e-01
2.5704e+00,3.2247e-01,1.3964e-01
2.6607e+00,3.2590e-01,1.3917e-01
2.7542e+00,3.2931e-01,1.3869e-01
2.8510e+00,3.3270e-01,1.3820e-01
2.9512e+00,3.3608e-01,1.3770e-01
3.0549e+00,3.3944e-01,1.3719e-01
3.1623e+00,3.4278e-01,1.3668e-01
3.2734e+00,3.4610e-01,1.3615e-01
3.3884e+00,3.4941e-01,1.3561e-01
3.5075e+00,3.5270e-01,1.3507e-01
3.6308e+00,3.5597e-01,1.3452e-01
3.7584e+00,3.5922e-01,1.3397e-01
3.8905e+00,3.6246e-01,1.3340e-01
4.0272e+00,3.6567e-01,1.3284e-01
4.1687e+00,3.6887e-01,1.3226e-01
4.3152e+00,3.7206e-01,1.3168e-01
4.4668e+00,3.7522e-01,1.3110e-01
4.6238e+00,3.7837e-01,1.3051e-01
4.7863e+00,3.8150e-01,1.2992e-01
4.9545e+00,3.8461e-01,1.2933e-01
5.1286e+00,3.8771e-01,1.2873e-01
5.3088e+00,3.9078e-01,1.2813e-01
5.4954e+00,3.9384e-01,1.2753e-01
5.6885e+00,3.9689e-01,1.2692e-01
5.8884e+00,3.9992e-01,1.2631e-01
6.0954e+00,4.0293e-01,1.2570e-01
6.3096e+00,4.0592e-01,1.2509e-01
6.5313e+00,4.0889e-01,1.2447e-01
6.7608e+00,4.1185e-01,1.2386e-01
6.9984e+00,4.1480e-01,1.2324e-01
7.2444e+00,4.1772e-01,1.2263e-01
7.4989e+00,4.2063e-01,1.2201e-01
7.7625e+00,4.2353e-01,1.2139e-01
8.0353e+00,4.2640e-01,1.2077e-01
8.3176e+00,4.2926e-01,1.2015e-01
8.6099e+00,4.3211e-01,1.1953e-01
8.9125e+00,4.3494e-01,1.1891e-01
9.2257e+00,4.3775e-01,1.1829e-01
9.5499e+00,4.4054e-01,1.1768e-01
9.8855e+00,4.4332e-01,1.1706e-01
1.0233e+01,4.4609e-01,1.1644e-01
1.0593e+01,4.4884e-01,1.1582e-01
1.0965e+01,4.5157e-01,1.1521e-01
1.1350e+01,4.5429e-01,1.1459e-01
1.1749e+01,4.5699e-01,1.1398e-01
1.2162e+01,4.5968e-01,1.1337e-01
1.2589e+01,4.6235e-01,1.1276e-01
1.3032e+01,4.6501e-01,1.1215e-01
1.3490e+01,4.6765e-01,1.1154e-01
1.3964e+01,4.7027e-01,1.1093e-01
1.4454e+01,4.7288e-01,1.1033e-01
1.4962e+01,4.7548e-01,1.0972e-01
1.5488e+01,4.7806e-01,1.0912e-01
1.6032e+01,4.8063e-01,1.0852e-01
1.6596e+01,4.8318e-01,1.0792e-01
1.7179e+01,4.8571e-01,1.0733e-01
1.7783e+01,4.8824e-01,1.0674e-01
1.8408e+01,4.9074e-01,1.0614e-01
1.9055e+01,4.9324e-01,1.0555e-01
1.9724e+01,4.9572e-01,1.0497e-01
2.0417e+01,4.9818e-01,1.0438e-01
2.1135e+01,5.0063e-01,1.0380e-01
2.1878e+01,5.0307e-01,1.0322e-01
2.2646e+01,5.0549e-01,1.0264e-01
2.3442e+01,5.0790e-01,1.0207e-01
2.4266e+01,5.1029e-01,1.0149e-01
2.5119e+01,5.1267e-01,1.0092e-01
2.6002e+01,5.1504e-01,1.0036e-01
2.6915e+01,5.1739e-01,9.9791e-02
2.7861e+01,5.1973e-01,9.9229e-02
2.8840e+01,5.2205e-01,9.8669e-02
2.9854e+01,5.2436e-01,9.8112e-02
3.0903e+01,5.2666e-01,9.7558e-02
3.1989e+01,5.2894e-01,9.7007e-02
3.3113e+01,5.3121e-01,9.6459e-02
3.4277e+01,5.3347e-01,9.5914e-02
3.5481e+01,5.3572e-01,9.5371e-02
3.6728e+01,5.3795e-01,9.4832e-02
3.8019e+01,5.4017e-01,9.4295e-02
3.9355e+01,5.4237e-01,9.3762e-02
4.0738e+01,5.4456e-01,9.3231e-02
4.2170e+01,5.4674e-01,9.2704e-02
4.3652e+01,5.4891e-01,9.2179e-02
4.5186e+01,5.5106e-01,9.1658e-02
4.6774e+01,5.5320e-01,9.1140e-02
4.8417e+01,5.5533e-01,9.0625e-02
5.0119e+01,5.5745e-01,9.0113e-02
5.1880e+01,5.5955e-01,8.9604e-02
5.3703e+01,5.6164e-01,8.9099e-02
5.5590e+01,5.6372e-01,8.8597e-02
5.7544e+01,5.6579e-01,8.8098e-02
5.9566e+01,5.6784e-01,8.7602e-02
6.1660e+01,5.6988e-01,8.7110e-02
6.3826e+01,5.7191e-01,8.6621e-02
6.6069e+01,5.7393e-01,8.6135e-02
6.8391e+01,5.7594e-01,8.5653e-02
7.0795e+01,5.7794e-01,8.5174e-02
7.3282e+01,5.7992e-01,8.4698e-02
7.5858e+01,5.8189e-01,8.4226e-02
7.8524e+01,5.8385e-01,8.3757e-02
8.1283e+01,5.8580e-01,8.3291e-02
8.4140e+01,5.8774e-01,8.2829e-02
8.7096e+01,5.8966e-01,8.2370e-02
9.0157e+01,5.9158e-01,8.1915e-02
9.3325e+01,5.9348e-01,8.1463e-02
9.6605e+01,5.9537e-01,8.1014e-02
1.0000e+02,5.9726e-01,8.0569e-02
1.0351e+02,5.9913e-01,8.0128e-02
1.0715e+02,6.0099e-01,7.9690e-02
1.1092e+02,6.0284e-01,7.9255e-02
1.1482e+02,6.0467e-01,7.8824e-02
1.1885e+02,6.0650e-01,7.8396e-02
1.2303e+02,6.0832e-01,7.7972e-02
1.2735e+02,6.1013e-01,7.7551e-02
1.3183e+02,6.1192e-01,7.7134e-02
1.3646e+02,6.1371e-01,7.6720e-02
1.4125e+02,6.1549e-01,7.6310e-02
1.4622e+02,6.1725e-01,7.5903e-02
1.5136e+02,6.1901e-01,7.5500e-02
1.5668e+02,6.2076e-01,7.5100e-02
1.6218e+02,6.2249e-01,7.4704e-02
1.6788e+02,6.2422e-01,7.4311e-02
1.7378e+02,6.2594e-01,7.3921e-02
1.7989e+02,6.2764e-01,7.3536e-02
1.8621e+02,6.2934e-01,7.3153e-02
1.9275e+02,6.3103e-01,7.2774e-02
1.9953e+02,6.3271e-01,7.2399e-02
2.0654e+02,6.3438e-01,7.2027e-02
2.1380e+02,6.3604e-01,7.1658e-02
2.2131e+02,6.3770e-01,7.1293e-02
2.2909e+02,6.3934e-01,7.0932e-02
2.3714e+02,6.4097e-01,7.0573e-02
2.4547e+02,6.4260e-01,7.0219e-02
2.5410e+02,6.4421e-01,6.9867e-02
2.6303e+02,6.4582e-01,6.9520e-02
2.7227e+02,6.4742e-01,6.9175e-02
2.8184e+02,6.4901e-01,6.8834e-02
2.9174e+02,6.5060e-01,6.8496e-02
3.0200e+02,6.5217e-01,6.8162e-02
3.1261e+02,6.5374e-01,6.7831e-02
3.2359e+02,6.5529e-01,6.7503e-02
3.3497e+02,6.5684e-01,6.7179e-02
3.4674e+02,6.5839e-01,6.6858e-02
3.5892e+02,6.5992e-01,6.6540e-02
3.7154e+02,6.6145e-01,6.6226e-02
3.8459e+02,6.6296e-01,6.5915e-02
3.9811e+02,6.6447e-01,6.5607e-02
4.1210e+02,6.6598e-01,6.5303e-02
4.2658e+02,6.6747e-01,6.5001e-02
4.4157e+02,6.6896e-01,6.4703e-02
4.5709e+02,6.7044e-01,6.4408e-02
4.7315e+02,6.7192e-01,6.4117e-02
4.8978e+02,6.7338e-01,6.3828e-02
5.0699e+02,6.7484e-01,6.3543e-02
5.2481e+02,6.7629e-01,6.3261e-02
5.4325e+02,6.7774e-01,6.2982e-02
5.6234e+02,6.7918e-01,6.2706e-02
5.8210e+02,6.8061e-01,6.2433e-02
6.0256e+02,6.8204e-01,6.2163e-02
6.2373e+02,6.8345e-01,6.1896e-02
6.4565e+02,6.8487e-01,6.1632e-02
6.6834e+02,6.8627e-01,6.1371e-02
6.9183e+02,6.8767e-01,6.1114e-02
7.1614e+02,6.8906e-01,6.0859e-02
7.4131e+02,6.9045e-01,6.0607e-02
7.6736e+02,6.9183e-01,6.0358e-02
7.9433e+02,6.9320e-01,6.0112e-02
8.2224e+02,6.9457e-01,5.9868e-02
8.5114e+02,6.9593e-01,5.9628e-02
8.8105e+02,6.9729e-01,5.9390e-02
9.1201e+02,6.9864e-01,5.9155e-02
9.4406e+02,6.9998e-01,5.8923e-02
9.7724e+02,7.0132e-01,5.8694e-02
1.0116e+03,7.0265e-01,5.8467e-02
1.0471e+03,7.0398e-01,5.8244e-02
1.0839e+03,7.0530e-01,5.8022e-02
1.1220e+03,7.0662e-01,5.7804e-02
1.1614e+03,7.0793e-01,5.7588e-02
1.2023e+03,7.0924e-01,5.7374e-02
1.2445e+03,7.1054e-01,5.7164e-02
1.2882e+03,7.1183e-01,5.6955e-02
1.3335e+03,7.1312e-01,5.6750e-02
1.3804e+03,7.1441e-01,5.6546e-02
1.4289e+03,7.1569e-01,5.6346e-02
1.4791e+03,7.1697e-01,5.6147e-02
1.5311e+03,7.1824e-01,5.5951e-02
1.5849e+03,7.1950e-01,5.5758e-02
1.6406e+03,7.2076e-01,5.5567e-02
1.6982e+03,7.2202e-01,5.5378e-02
1.7579e+03,7.2327e-01,5.5191e-02
1.8197e+03,7.2452e-01,5.5007e-02
1.8836e+03,7.2576e-01,5.4825e-02
1.9498e+03,7.2700e-01,5.4645e-02
2.0184e+03,7.2823e-01,5.4467e-02
2.0893e+03,7.2946e-01,5.4292e-02
2.1627e+03,7.3069e-01,5.4118e-02
2.2387e+03,7.3191e-01,5.3947e-02
2.3174e+03,7.3313e-01,5.3778e-02
2.3988e+03,7.3434e-01,5.3611e-02
2.4831e+03,7.3555e-01,5.3446e-02
2.5704e+03,7.3675e-01,5.3283e-02
2.6607e+03,7.3795e-01,5.3121e-02
2.7542e+03,7.3915e-01,5.2962e-02
2.8510e+03,7.4034e-01,5.2805e-02
2.9512e+03,7.4153e-01,5.2649e-02
3.0549e+03,7.4272e-01,5.2496e-02
3.1623e+03,7.4390e-01,5.2344e-02
3.2734e+03,7.4508e-01,5.2194e-02
3.3884e+03,7.4625e-01,5.2046e-02
3.5075e+03,7.4742e-01,5.1899e-02
3.6308e+03,7.4859e-01,5.1754e-02
3.7584e+03,7.4976e-01,5.1611e-02
3.8905e+03,7.5092e-01,5.1469e-02
4.0272e+03,7.5207e-01,5.1330e-02
4.1687e+03,7.5323e-01,5.1191e-02
4.3152e+03,7.5438e-01,5.1054e-02
4.4668e+03,7.5552e-01,5.0919e-02
4.6238e+03,7.5667e-01,5.0785e-02
4.7863e+03,7.5781e-01,5.0653e-02
4.9545e+03,7.5894e-01,5.0522e-02
5.1286e+03,7.6008e-01,5.0393e-02
5.3088e+03,7.6121e-01,5.0265e-02
5.4954e+03,7.6234e-01,5.0138e-02
5.6885e+03,7.6346e-01,5.0013e-02
5.8884e+03,7.6458e-01,4.9889e-02
6.0954e+03,7.6570e-01,4.9766e-02
6.3096e+03,7.6682e-01,4.9644e-02
6.5313e+03,7.6793e-01,4.9524e-02
6.7608e+03,7.6904e-01,4.9405e-02
6.9984e+03,7.7015e-01,4.9287e-02
7.2444e+03,7.7125e-01,4.9170e-02
7.4989e+03,7.7235e-01,4.9054e-02
7.7625e+03,7.7345e-01,4.8939e-02
8.0353e+03,7.7455e-01,4.8826e-02
8.3176e+03,7.7564e-01,4.8713e-02
8.6099e+03,7.7673e-01,4.8601e-02
8.9125e+03,7.7782e-01,4.8491e-02
9.2257e+03,7.7891e-01,4.8381e-02
9.5499e+03,7.7999e-01,4.8272e-02
9.8855e+03,7.8107e-01,4.8164e-02
1.0233e+04,7.8215e-01,4.8057e-02
1.0593e+04,7.8322e-01,4.7951e-02
1.0965e+04,7.8430e-01,4.7845e-02
1.1350e+04,7.8537e-01,4.7741e-02
1.1749e+04,7.8643e-01,4.7637e-02
1.2162e+04,7.8750e-01,4.7534e-02
1.2589e+04,7.8856e-01,4.7431e-02
1.3032e+04,7.8962e-01,4.7329e-02
1.3490e+04,7.9068e-01,4.7228e-02
1.3964e+04,7.9174e-01,4.7127e-02
1.4454e+04,7.9279e-01,4.7028e-02
1.4962e+04,7.9384e-01,4.6928e-02
1.5488e+04,7.9489e-01,4.6829e-02
1.6032e+04,7.9594e-01,4.6731e-02
1.6596e+04,7.9698e-01,4.6633e-02
1.7179e+04,7.9802e-01,4.6536e-02
1.7783e+04,7.9906e-01,4.6439e-02
1.8408e+04,8.0010e-01,4.6343e-02
1.9055e+04,8.0113e-01,4.6247e-02
1.9724e+04,8.0217e-01,4.6151e-02
2.0417e+04,8.0320e-01,4.6056e-02
2.1135e+04,8.0423e-01,4.5961e-02
2.1878e+04,8.0525e-01,4.5866e-02
2.2646e+04,8.0628e-01,4.5772e-02
2.3442e+04,8.0730e-01,4.5678e-02
2.4266e+04,8.0832e-01,4.5584e-02
2.5119e+04,8.0934e-01,4.5490e-02
2.6002e+04,8.1035e-01,4.5397e-02
2.6915e+04,8.1137e-01,4.5304e-02
2.7861e+04,8.1238e-01,4.5211e-02
2.8840e+04,8.1339e-01,4.5118e-02
2.9854e+04,8.1439e-01,4.5025e-02
3.0903e+04,8.1540e-01,4.4933e-02
3.1989e+04,8.1640e-01,4.4840e-02
3.3113e+04,8.1740e-01,4.4747e-02
3.4277e+04,8.1840e-01,4.4655e-02
3.5481e+04,8.1940e-01,4.4563e-02
3.6728e+04,8.2039e-01,4.4470e-02
3.8019e+04,8.2138e-01,4.4378e-02
3.9355e+04,8.2237e-01,4.4285e-02
4.0738e+04,8.2336e-01,4.4193e-02
4.2170e+04,8.2435e-01,4.4100e-02
4.3652e+04,8.2533e-01,4.4007e-02
4.5186e+04,8.2631e-01,4.3915e-02
4.6774e+04,8.2729e-01,4.3822e-02
4.8417e+04,8.2827e-01,4.3729e-02
5.0119e+04,8.2924e-01,4.3636e-02
