   f   ,G_stor ,G_loss 
1.8836e-03,6.8940e-05,1.8417e-03
1.9498e-03,7.2900e-05,1.9055e-03
2.0184e-03,7.7087e-05,1.9714e-03
2.0893e-03,8.1513e-05,2.0396e-03
2.1627e-03,8.6193e-05,2.1101e-03
2.2387e-03,9.1140e-05,2.1830e-03
2.3174e-03,9.6369e-05,2.2584e-03
2.3988e-03,1.0190e-04,2.3364e-03
2.4831e-03,1.0774e-04,2.4170e-03
2.5704e-03,1.1392e-04,2.5004e-03
2.6607e-03,1.2045e-04,2.5866e-03
2.7542e-03,1.2735e-04,2.6758e-03
2.8510e-03,1.3465e-04,2.7680e-03
2.9512e-03,1.4236e-04,2.8633e-03
3.0549e-03,1.5051e-04,2.9618e-03
3.1623e-03,1.5912e-04,3.0637e-03
3.2734e-03,1.6823e-04,3.1690e-03
3.3884e-03,1.7785e-04,3.2779e-03
3.5075e-03,1.8802e-04,3.3905e-03
3.6308e-03,1.9876e-04,3.5068e-03
3.7584e-03,2.1012e-04,3.6271e-03
3.8905e-03,2.2212e-04,3.7515e-03
4.0272e-03,2.3480e-04,3.8800e-03
4.1687e-03,2.4820e-04,4.0128e-03
4.3152e-03,2.6235e-04,4.1501e-03
4.4668e-03,2.7731e-04,4.2920e-03
4.6238e-03,2.9311e-04,4.4386e-03
4.7863e-03,3.0981e-04,4.5901e-03
4.9545e-03,3.2744e-04,4.7467e-03
5.1286e-03,3.4607e-04,4.9085e-03
5.3088e-03,3.6576e-04,5.0757e-03
5.4954e-03,3.8654e-04,5.2484e-03
5.6885e-03,4.0850e-04,5.4269e-03
5.8884e-03,4.3169e-04,5.6112e-03
6.0954e-03,4.5619e-04,5.8017e-03
6.3096e-03,4.8206e-04,5.9985e-03
6.5313e-03,5.0937e-04,6.2017e-03
6.7608e-03,5.3822e-04,6.4116e-03
6.9984e-03,5.6868e-04,6.6284e-03
7.2444e-03,6.0084e-04,6.8523e-03
7.4989e-03,6.3479e-04,7.0835e-03
7.7625e-03,6.7063e-04,7.3223e-03
8.0353e-03,7.0847e-04,7.5688e-03
8.3176e-03,7.4842e-04,7.8233e-03
8.6099e-03,7.9057e-04,8.0861e-03
8.9125e-03,8.3507e-04,8.3573e-03
9.2257e-03,8.8203e-04,8.6373e-03
9.5499e-03,9.3158e-04,8.9263e-03
9.8855e-03,9.8387e-04,9.2246e-03
1.0233e-02,1.0390e-03,9.5323e-03
1.0593e-02,1.0972e-03,9.8500e-03
1.0965e-02,1.1586e-03,1.0178e-02
1.1350e-02,1.2234e-03,1.0516e-02
1.1749e-02,1.2917e-03,1.0864e-02
1.2162e-02,1.3638e-03,1.1224e-02
1.2589e-02,1.4397e-03,1.1595e-02
1.3032e-02,1.5198e-03,1.1978e-02
1.3490e-02,1.6043e-03,1.2372e-02
1.3964e-02,1.6933e-03,1.2779e-02
1.4454e-02,1.7871e-03,1.3199e-02
1.4962e-02,1.8861e-03,1.3631e-02
1.5488e-02,1.9903e-03,1.4076e-02
1.6032e-02,2.1001e-03,1.4535e-02
1.6596e-02,2.2158e-03,1.5008e-02
1.7179e-02,2.3377e-03,1.5496e-02
1.7783e-02,2.4661e-03,1.5998e-02
1.8408e-02,2.6013e-03,1.6515e-02
1.9055e-02,2.7437e-03,1.7047e-02
1.9724e-02,2.8936e-03,1.7595e-02
2.0417e-02,3.0514e-03,1.8160e-02
2.1135e-02,3.2175e-03,1.8740e-02
2.1878e-02,3.3923e-03,1.9338e-02
2.2646e-02,3.5762e-03,1.9953e-02
2.3442e-02,3.7696e-03,2.0586e-02
2.4266e-02,3.9731e-03,2.1236e-02
2.5119e-02,4.1871e-03,2.1906e-02
2.6002e-02,4.4121e-03,2.2593e-02
2.6915e-02,4.6486e-03,2.3300e-02
2.7861e-02,4.8972e-03,2.4027e-02
2.8840e-02,5.1584e-03,2.4774e-02
2.9854e-02,5.4328e-03,2.5540e-02
3.0903e-02,5.7210e-03,2.6328e-02
3.1989e-02,6.0237e-03,2.7136e-02
3.3113e-02,6.3415e-03,2.7966e-02
3.4277e-02,6.6750e-03,2.8818e-02
3.5481e-02,7.0250e-03,2.9691e-02
3.6728e-02,7.3922e-03,3.0587e-02
3.8019e-02,7.7773e-03,3.1505e-02
3.9355e-02,8.1811e-03,3.2447e-02
4.0738e-02,8.6044e-03,3.3411e-02
4.2170e-02,9.0480e-03,3.4400e-02
4.3652e-02,9.5128e-03,3.5411e-02
4.5186e-02,9.9996e-03,3.6447e-02
4.6774e-02,1.0509e-02,3.7507e-02
4.8417e-02,1.1043e-02,3.8591e-02
5.0119e-02,1.1601e-02,3.9699e-02
5.1880e-02,1.2185e-02,4.0833e-02
5.3703e-02,1.2795e-02,4.1990e-02
5.5590e-02,1.3434e-02,4.3173e-02
5.7544e-02,1.4101e-02,4.4380e-02
5.9566e-02,1.4797e-02,4.5612e-02
6.1660e-02,1.5525e-02,4.6868e-02
6.3826e-02,1.6284e-02,4.8149e-02
6.6069e-02,1.7076e-02,4.9455e-02
6.8391e-02,1.7902e-02,5.0785e-02
7.0795e-02,1.8763e-02,5.2139e-02
7.3282e-02,1.9661e-02,5.3516e-02
7.5858e-02,2.0596e-02,5.4917e-02
7.8524e-02,2.1569e-02,5.6342e-02
8.1283e-02,2.2582e-02,5.7789e-02
8.4140e-02,2.3636e-02,5.9258e-02
8.7096e-02,2.4731e-02,6.0749e-02
9.0157e-02,2.5870e-02,6.2261e-02
9.3325e-02,2.7052e-02,6.3794e-02
9.6605e-02,2.8280e-02,6.5347e-02
1.0000e-01,2.9554e-02,6.6919e-02
1.0351e-01,3.0875e-02,6.8509e-02
1.0715e-01,3.2244e-02,7.0116e-02
1.1092e-01,3.3663e-02,7.1740e-02
1.1482e-01,3.5132e-02,7.3380e-02
1.1885e-01,3.6652e-02,7.5034e-02
1.2303e-01,3.8225e-02,7.6702e-02
1.2735e-01,3.9850e-02,7.8382e-02
1.3183e-01,4.1530e-02,8.0073e-02
1.3646e-01,4.3263e-02,8.1774e-02
1.4125e-01,4.5053e-02,8.3483e-02
1.4622e-01,4.6898e-02,8.5200e-02
1.5136e-01,4.8799e-02,8.6922e-02
1.5668e-01,5.0758e-02,8.8649e-02
1.6218e-01,5.2774e-02,9.0379e-02
1.6788e-01,5.4847e-02,9.2110e-02
1.7378e-01,5.6980e-02,9.3841e-02
1.7989e-01,5.9170e-02,9.5570e-02
1.8621e-01,6.1419e-02,9.7296e-02
1.9275e-01,6.3727e-02,9.9017e-02
1.9953e-01,6.6093e-02,1.0073e-01
2.0654e-01,6.8518e-02,1.0244e-01
2.1380e-01,7.1001e-02,1.0413e-01
2.2131e-01,7.3542e-02,1.0582e-01
2.2909e-01,7.6141e-02,1.0749e-01
2.3714e-01,7.8797e-02,1.0914e-01
2.4547e-01,8.1510e-02,1.1078e-01
2.5410e-01,8.4279e-02,1.1241e-01
2.6303e-01,8.7104e-02,1.1401e-01
2.7227e-01,8.9983e-02,1.1559e-01
2.8184e-01,9.2915e-02,1.1715e-01
2.9174e-01,9.5901e-02,1.1868e-01
3.0200e-01,9.8938e-02,1.2019e-01
3.1261e-01,1.0203e-01,1.2167e-01
3.2359e-01,1.0516e-01,1.2312e-01
3.3497e-01,1.0835e-01,1.2454e-01
3.4674e-01,1.1158e-01,1.2594e-01
3.5892e-01,1.1486e-01,1.2730e-01
3.7154e-01,1.1818e-01,1.2862e-01
3.8459e-01,1.2155e-01,1.2991e-01
3.9811e-01,1.2496e-01,1.3117e-01
4.1210e-01,1.2840e-01,1.3239e-01
4.2658e-01,1.3189e-01,1.3358e-01
4.4157e-01,1.3541e-01,1.3472e-01
4.5709e-01,1.3896e-01,1.3583e-01
4.7315e-01,1.4255e-01,1.3690e-01
4.8978e-01,1.4617e-01,1.3793e-01
5.0699e-01,1.4982e-01,1.3892e-01
5.2481e-01,1.5350e-01,1.3987e-01
5.4325e-01,1.5720e-01,1.4078e-01
5.6234e-01,1.6093e-01,1.4165e-01
5.8210e-01,1.6469e-01,1.4248e-01
6.0256e-01,1.6846e-01,1.4327e-01
6.2373e-01,1.7225e-01,1.4402e-01
6.4565e-01,1.7606e-01,1.4473e-01
6.6834e-01,1.7989e-01,1.4539e-01
6.9183e-01,1.8373e-01,1.4602e-01
7.1614e-01,1.8759e-01,1.4661e-01
7.4131e-01,1.9146e-01,1.4715e-01
7.6736e-01,1.9533e-01,1.4766e-01
7.9433e-01,1.9922e-01,1.4813e-01
8.2224e-01,2.0311e-01,1.4856e-01
8.5114e-01,2.0701e-01,1.4896e-01
8.8105e-01,2.1092e-01,1.4931e-01
9.1201e-01,2.1482e-01,1.4963e-01
9.4406e-01,2.1873e-01,1.4991e-01
9.7724e-01,2.2264e-01,1.5016e-01
1.0116e+00,2.2655e-01,1.5038e-01
1.0471e+00,2.3046e-01,1.5056e-01
1.0839e+00,2.3437e-01,1.5070e-01
1.1220e+00,2.3827e-01,1.5082e-01
1.1614e+00,2.4217e-01,1.5090e-01
1.2023e+00,2.4606e-01,1.5095e-01
1.2445e+00,2.4994e-01,1.5098e-01
1.2882e+00,2.5382e-01,1.5097e-01
1.3335e+00,2.5769e-01,1.5093e-01
1.3804e+00,2.6155e-01,1.5087e-01
1.4289e+00,2.6541e-01,1.5078e-01
1.4791e+00,2.6925e-01,1.5067e-01
1.5311e+00,2.7308e-01,1.5053e-01
1.5849e+00,2.7690e-01,1.5036e-01
1.6406e+00,2.8071e-01,1.5017e-01
1.6982e+00,2.8450e-01,1.4996e-01
1.7579e+00,2.8828e-01,1.4973e-01
1.8197e+00,2.9205e-01,1.4948e-01
1.8836e+00,2.9581e-01,1.4920e-01
1.9498e+00,2.9955e-01,1.4891e-01
2.0184e+00,3.0327e-01,1.4860e-01
2.0893e+00,3.0698e-01,1.4827e-01
2.1627e+00,3.1068e-01,1.4792e-01
2.2387e+00,3.1436e-01,1.4755e-01
2.3174e+00,3.1803e-01,1.4717e-01
2.3988e+00,3.2167e-01,1.4678e-01
2.4831e+00,3.2531e-01,1.4637e-01
2.5704e+00,3.2892e-01,1.4594e-01
2.6607e+00,3.3252e-01,1.4551e-01
2.7542e+00,3.3610e-01,1.4506e-01
2.8510e+00,3.3967e-01,1.4459e-01
2.9512e+00,3.4322e-01,1.4412e-01
3.0549e+00,3.4675e-01,1.4363e-01
3.1623e+00,3.5027e-01,1.4314e-01
3.2734e+00,3.5376e-01,1.4263e-01
3.3884e+00,3.5724e-01,1.4212e-01
3.5075e+00,3.6071e-01,1.4159e-01
3.6308e+00,3.6415e-01,1.4106e-01
3.7584e+00,3.6758e-01,1.4052e-01
3.8905e+00,3.7099e-01,1.3997e-01
4.0272e+00,3.7438e-01,1.3941e-01
4.1687e+00,3.7776e-01,1.3885e-01
4.3152e+00,3.8112e-01,1.3828e-01
4.4668e+00,3.8446e-01,1.3771e-01
4.6238e+00,3.8778e-01,1.3713e-01
4.7863e+00,3.9108e-01,1.3654e-01
4.9545e+00,3.9437e-01,1.3595e-01
5.1286e+00,3.9764e-01,1.3535e-01
5.3088e+00,4.0090e-01,1.3475e-01
5.4954e+00,4.0413e-01,1.3415e-01
5.6885e+00,4.0735e-01,1.3354e-01
5.8884e+00,4.1055e-01,1.3293e-01
6.0954e+00,4.1374e-01,1.3232e-01
6.3096e+00,4.1690e-01,1.3170e-01
6.5313e+00,4.2005e-01,1.3108e-01
6.7608e+00,4.2319e-01,1.3045e-01
6.9984e+00,4.2630e-01,1.2983e-01
7.2444e+00,4.2940e-01,1.2920e-01
7.4989e+00,4.3248e-01,1.2857e-01
7.7625e+00,4.3555e-01,1.2794e-01
8.0353e+00,4.3860e-01,1.2731e-01
8.3176e+00,4.4163e-01,1.2668e-01
8.6099e+00,4.4464e-01,1.2604e-01
8.9125e+00,4.4764e-01,1.2541e-01
9.2257e+00,4.5062e-01,1.2477e-01
9.5499e+00,4.5359e-01,1.2414e-01
9.8855e+00,4.5653e-01,1.2350e-01
1.0233e+01,4.5947e-01,1.2286e-01
1.0593e+01,4.6238e-01,1.2223e-01
1.0965e+01,4.6528e-01,1.2159e-01
1.1350e+01,4.6816e-01,1.2095e-01
1.1749e+01,4.7103e-01,1.2031e-01
1.2162e+01,4.7388e-01,1.1968e-01
1.2589e+01,4.7671e-01,1.1904e-01
1.3032e+01,4.7953e-01,1.1841e-01
1.3490e+01,4.8234e-01,1.1777e-01
1.3964e+01,4.8512e-01,1.1714e-01
1.4454e+01,4.8789e-01,1.1651e-01
1.4962e+01,4.9065e-01,1.1587e-01
1.5488e+01,4.9339e-01,1.1524e-01
1.6032e+01,4.9611e-01,1.1461e-01
1.6596e+01,4.9882e-01,1.1398e-01
1.7179e+01,5.0151e-01,1.1336e-01
1.7783e+01,5.0419e-01,1.1273e-01
1.8408e+01,5.0685e-01,1.1211e-01
1.9055e+01,5.0949e-01,1.1149e-01
1.9724e+01,5.1213e-01,1.1086e-01
2.0417e+01,5.1474e-01,1.1025e-01
2.1135e+01,5.1734e-01,1.0963e-01
2.1878e+01,5.1993e-01,1.0901e-01
2.2646e+01,5.2250e-01,1.0840e-01
2.3442e+01,5.2505e-01,1.0779e-01
2.4266e+01,5.2759e-01,1.0718e-01
2.5119e+01,5.3011e-01,1.0657e-01
2.6002e+01,5.3262e-01,1.0596e-01
2.6915e+01,5.3512e-01,1.0536e-01
2.7861e+01,5.3760e-01,1.0476e-01
2.8840e+01,5.4006e-01,1.0416e-01
2.9854e+01,5.4252e-01,1.0357e-01
3.0903e+01,5.4495e-01,1.0297e-01
3.1989e+01,5.4737e-01,1.0238e-01
3.3113e+01,5.4978e-01,1.0179e-01
3.4277e+01,5.5217e-01,1.0121e-01
3.5481e+01,5.5455e-01,1.0062e-01
3.6728e+01,5.5692e-01,1.0004e-01
3.8019e+01,5.5927e-01,9.9462e-02
3.9355e+01,5.6160e-01,9.8886e-02
4.0738e+01,5.6392e-01,9.8313e-02
4.2170e+01,5.6623e-01,9.7743e-02
4.3652e+01,5.6853e-01,9.7176e-02
4.5186e+01,5.7081e-01,9.6611e-02
4.6774e+01,5.7307e-01,9.6050e-02
4.8417e+01,5.7533e-01,9.5491e-02
5.0119e+01,5.7756e-01,9.4935e-02
5.1880e+01,5.7979e-01,9.4383e-02
5.3703e+01,5.8200e-01,9.3833e-02
5.5590e+01,5.8420e-01,9.3286e-02
5.7544e+01,5.8638e-01,9.2743e-02
5.9566e+01,5.8856e-01,9.2202e-02
6.1660e+01,5.9071e-01,9.1665e-02
6.3826e+01,5.9286e-01,9.1131e-02
6.6069e+01,5.9499e-01,9.0600e-02
6.8391e+01,5.9711e-01,9.0072e-02
7.0795e+01,5.9922e-01,8.9548e-02
7.3282e+01,6.0131e-01,8.9027e-02
7.5858e+01,6.0339e-01,8.8509e-02
7.8524e+01,6.0546e-01,8.7994e-02
8.1283e+01,6.0751e-01,8.7483e-02
8.4140e+01,6.0955e-01,8.6975e-02
8.7096e+01,6.1158e-01,8.6471e-02
9.0157e+01,6.1360e-01,8.5970e-02
9.3325e+01,6.1561e-01,8.5472e-02
9.6605e+01,6.1760e-01,8.4978e-02
1.0000e+02,6.1958e-01,8.4487e-02
1.0351e+02,6.2155e-01,8.3999e-02
1.0715e+02,6.2351e-01,8.3516e-02
1.1092e+02,6.2545e-01,8.3035e-02
1.1482e+02,6.2738e-01,8.2558e-02
1.1885e+02,6.2931e-01,8.2085e-02
1.2303e+02,6.3121e-01,8.1615e-02
1.2735e+02,6.3311e-01,8.1149e-02
1.3183e+02,6.3500e-01,8.0686e-02
1.3646e+02,6.3687e-01,8.0227e-02
1.4125e+02,6.3874e-01,7.9771e-02
1.4622e+02,6.4059e-01,7.9319e-02
1.5136e+02,6.4243e-01,7.8870e-02
1.5668e+02,6.4426e-01,7.8426e-02
1.6218e+02,6.4608e-01,7.7984e-02
1.6788e+02,6.4789e-01,7.7546e-02
1.7378e+02,6.4969e-01,7.7112e-02
1.7989e+02,6.5148e-01,7.6682e-02
1.8621e+02,6.5325e-01,7.6255e-02
1.9275e+02,6.5502e-01,7.5831e-02
1.9953e+02,6.5677e-01,7.5412e-02
2.0654e+02,6.5852e-01,7.4996e-02
2.1380e+02,6.6025e-01,7.4583e-02
2.2131e+02,6.6198e-01,7.4174e-02
2.2909e+02,6.6369e-01,7.3769e-02
2.3714e+02,6.6540e-01,7.3367e-02
2.4547e+02,6.6709e-01,7.2969e-02
2.5410e+02,6.6878e-01,7.2575e-02
2.6303e+02,6.7045e-01,7.2184e-02
2.7227e+02,6.7212e-01,7.1796e-02
2.8184e+02,6.7377e-01,7.1412e-02
2.9174e+02,6.7542e-01,7.1032e-02
3.0200e+02,6.7706e-01,7.0656e-02
3.1261e+02,6.7868e-01,7.0282e-02
3.2359e+02,6.8030e-01,6.9913e-02
3.3497e+02,6.8191e-01,6.9547e-02
3.4674e+02,6.8351e-01,6.9184e-02
3.5892e+02,6.8510e-01,6.8825e-02
3.7154e+02,6.8669e-01,6.8470e-02
3.8459e+02,6.8826e-01,6.8118e-02
3.9811e+02,6.8983e-01,6.7769e-02
4.1210e+02,6.9138e-01,6.7424e-02
4.2658e+02,6.9293e-01,6.7083e-02
4.4157e+02,6.9447e-01,6.6745e-02
4.5709e+02,6.9600e-01,6.6410e-02
4.7315e+02,6.9753e-01,6.6078e-02
4.8978e+02,6.9904e-01,6.5750e-02
5.0699e+02,7.0055e-01,6.5426e-02
5.2481e+02,7.0205e-01,6.5105e-02
5.4325e+02,7.0354e-01,6.4787e-02
5.6234e+02,7.0502e-01,6.4472e-02
5.8210e+02,7.0650e-01,6.4161e-02
6.0256e+02,7.0796e-01,6.3853e-02
6.2373e+02,7.0942e-01,6.3548e-02
6.4565e+02,7.1088e-01,6.3247e-02
6.6834e+02,7.1232e-01,6.2948e-02
6.9183e+02,7.1376e-01,6.2653e-02
7.1614e+02,7.1519e-01,6.2361e-02
7.4131e+02,7.1661e-01,6.2072e-02
7.6736e+02,7.1803e-01,6.1787e-02
7.9433e+02,7.1944e-01,6.1504e-02
8.2224e+02,7.2084e-01,6.1225e-02
8.5114e+02,7.2224e-01,6.0949e-02
8.8105e+02,7.2363e-01,6.0675e-02
9.1201e+02,7.2501e-01,6.0405e-02
9.4406e+02,7.2639e-01,6.0138e-02
9.7724e+02,7.2775e-01,5.9873e-02
1.0116e+03,7.2912e-01,5.9612e-02
1.0471e+03,7.3047e-01,5.9353e-02
1.0839e+03,7.3182e-01,5.9098e-02
1.1220e+03,7.3317e-01,5.8845e-02
1.1614e+03,7.3450e-01,5.8595e-02
1.2023e+03,7.3584e-01,5.8348e-02
1.2445e+03,7.3716e-01,5.8103e-02
1.2882e+03,7.3848e-01,5.7862e-02
1.3335e+03,7.3979e-01,5.7623e-02
1.3804e+03,7.4110e-01,5.7387e-02
1.4289e+03,7.4240e-01,5.7153e-02
1.4791e+03,7.4370e-01,5.6922e-02
1.5311e+03,7.4499e-01,5.6694e-02
1.5849e+03,7.4628e-01,5.6468e-02
1.6406e+03,7.4755e-01,5.6245e-02
1.6982e+03,7.4883e-01,5.6025e-02
1.7579e+03,7.5010e-01,5.5806e-02
1.8197e+03,7.5136e-01,5.5591e-02
1.8836e+03,7.5262e-01,5.5378e-02
1.9498e+03,7.5387e-01,5.5167e-02
2.0184e+03,7.5512e-01,5.4958e-02
2.0893e+03,7.5636e-01,5.4752e-02
2.1627e+03,7.5760e-01,5.4548e-02
2.2387e+03,7.5883e-01,5.4347e-02
2.3174e+03,7.6006e-01,5.4147e-02
2.3988e+03,7.6128e-01,5.3950e-02
2.4831e+03,7.6250e-01,5.3756e-02
2.5704e+03,7.6372e-01,5.3563e-02
2.6607e+03,7.6493e-01,5.3372e-02
2.7542e+03,7.6613e-01,5.3184e-02
2.8510e+03,7.6733e-01,5.2997e-02
2.9512e+03,7.6852e-01,5.2813e-02
3.0549e+03,7.6972e-01,5.2630e-02
3.1623e+03,7.7090e-01,5.2450e-02
3.2734e+03,7.7208e-01,5.2271e-02
3.3884e+03,7.7326e-01,5.2095e-02
3.5075e+03,7.7444e-01,5.1920e-02
3.6308e+03,7.7561e-01,5.1747e-02
3.7584e+03,7.7677e-01,5.1576e-02
3.8905e+03,7.7793e-01,5.1407e-02
4.0272e+03,7.7909e-01,5.1239e-02
4.1687e+03,7.8024e-01,5.1073e-02
4.3152e+03,7.8139e-01,5.0909e-02
4.4668e+03,7.8254e-01,5.0747e-02
4.6238e+03,7.8368e-01,5.0586e-02
4.7863e+03,7.8482e-01,5.0427e-02
4.9545e+03,7.8595e-01,5.0269e-02
5.1286e+03,7.8708e-01,5.0113e-02
5.3088e+03,7.8821e-01,4.9958e-02
5.4954e+03,7.8933e-01,4.9805e-02
5.6885e+03,7.9045e-01,4.9653e-02
5.8884e+03,7.9156e-01,4.9502e-02
6.0954e+03,7.9267e-01,4.9353e-02
6.3096e+03,7.9378e-01,4.9206e-02
6.5313e+03,7.9489e-01,4.9059e-02
6.7608e+03,7.9599e-01,4.8914e-02
6.9984e+03,7.9708e-01,4.8770e-02
7.2444e+03,7.9818e-01,4.8628e-02
7.4989e+03,7.9927e-01,4.8486e-02
7.7625e+03,8.0036e-01,4.8346e-02
8.0353e+03,8.0144e-01,4.8207e-02
8.3176e+03,8.0252e-01,4.8069e-02
8.6099e+03,8.0360e-01,4.7932e-02
8.9125e+03,8.0468e-01,4.7796e-02
9.2257e+03,8.0575e-01,4.7661e-02
9.5499e+03,8.0681e-01,4.7527e-02
9.8855e+03,8.0788e-01,4.7394e-02
1.0233e+04,8.0894e-01,4.7262e-02
1.0593e+04,8.1000e-01,4.7131e-02
1.0965e+04,8.1106e-01,4.7001e-02
1.1350e+04,8.1211e-01,4.6871e-02
1.1749e+04,8.1316e-01,4.6743e-02
1.2162e+04,8.1421e-01,4.6615e-02
1.2589e+04,8.1525e-01,4.6488e-02
1.3032e+04,8.1629e-01,4.6361e-02
1.3490e+04,8.1733e-01,4.6236e-02
1.3964e+04,8.1836e-01,4.6111e-02
1.4454e+04,8.1939e-01,4.5986e-02
1.4962e+04,8.2042e-01,4.5863e-02
1.5488e+04,8.2145e-01,4.5740e-02
1.6032e+04,8.2247e-01,4.5617e-02
1.6596e+04,8.2349e-01,4.5495e-02
1.7179e+04,8.2451e-01,4.5374e-02
1.7783e+04,8.2553e-01,4.5253e-02
1.8408e+04,8.2654e-01,4.5132e-02
1.9055e+04,8.2755e-01,4.5012e-02
1.9724e+04,8.2855e-01,4.4893e-02
2.0417e+04,8.2956e-01,4.4773e-02
2.1135e+04,8.3056e-01,4.4654e-02
2.1878e+04,8.3156e-01,4.4536e-02
2.2646e+04,8.3255e-01,4.4418e-02
2.3442e+04,8.3354e-01,4.4300e-02
2.4266e+04,8.3453e-01,4.4182e-02
2.5119e+04,8.3552e-01,4.4065e-02
2.6002e+04,8.3651e-01,4.3948e-02
2.6915e+04,8.3749e-01,4.3831e-02
2.7861e+04,8.3847e-01,4.3714e-02
2.8840e+04,8.3945e-01,4.3598e-02
2.9854e+04,8.4042e-01,4.3482e-02
3.0903e+04,8.4139e-01,4.3365e-02
3.1989e+04,8.4236e-01,4.3249e-02
3.3113e+04,8.4333e-01,4.3133e-02
3.4277e+04,8.4429e-01,4.3017e-02
3.5481e+04,8.4525e-01,4.2901e-02
3.6728e+04,8.4621e-01,4.2785e-02
3.8019e+04,8.4716e-01,4.2670e-02
3.9355e+04,8.4812e-01,4.2554e-02
4.0738e+04,8.4907e-01,4.2438e-02
4.2170e+04,8.5001e-01,4.2322e-02
4.3652e+04,8.5096e-01,4.2206e-02
4.5186e+04,8.5190e-01,4.2090e-02
4.6774e+04,8.5284e-01,4.1973e-02
4.8417e+04,8.5378e-01,4.1857e-02
5.0119e+04,8.5471e-01,4.1741e-02
