   f   ,G_stor ,G_loss 
5.4325e-04,9.1289e-06,5.3779e-04
5.6234e-04,9.6547e-06,5.5656e-04
5.8210e-04,1.0211e-05,5.7599e-04
6.0256e-04,1.0799e-05,5.9609e-04
6.2373e-04,1.1420e-05,6.1689e-04
6.4565e-04,1.2078e-05,6.3842e-04
6.6834e-04,1.2773e-05,6.6068e-04
6.9183e-04,1.3509e-05,6.8373e-04
7.1614e-04,1.4286e-05,7.0757e-04
7.4131e-04,1.5109e-05,7.3224e-04
7.6736e-04,1.5978e-05,7.5776e-04
7.9433e-04,1.6898e-05,7.8417e-04
8.2224e-04,1.7870e-05,8.1150e-04
8.5114e-04,1.8898e-05,8.3977e-04
8.8105e-04,1.9985e-05,8.6902e-04
9.1201e-04,2.1135e-05,8.9928e-04
9.4406e-04,2.2351e-05,9.3059e-04
9.7724e-04,2.3636e-05,9.6298e-04
1.0116e-03,2.4995e-05,9.9649e-04
1.0471e-03,2.6432e-05,1.0312e-03
1.0839e-03,2.7952e-05,1.0670e-03
1.1220e-03,2.9559e-05,1.1041e-03
1.1614e-03,3.1257e-05,1.1425e-03
1.2023e-03,3.3054e-05,1.1822e-03
1.2445e-03,3.4953e-05,1.2233e-03
1.2882e-03,3.6961e-05,1.2658e-03
1.3335e-03,3.9084e-05,1.3098e-03
1.3804e-03,4.1329e-05,1.3553e-03
1.4289e-03,4.3702e-05,1.4023e-03
1.4791e-03,4.6211e-05,1.4510e-03
1.5311e-03,4.8863e-05,1.5013e-03
1.5849e-03,5.1668e-05,1.5534e-03
1.6406e-03,5.4632e-05,1.6072e-03
1.6982e-03,5.7767e-05,1.6629e-03
1.7579e-03,6.1080e-05,1.7206e-03
1.8197e-03,6.4583e-05,1.7802e-03
1.8836e-03,6.8285e-05,1.8418e-03
1.9498e-03,7.2199e-05,1.9055e-03
2.0184e-03,7.6337e-05,1.9715e-03
2.0893e-03,8.0711e-05,2.0397e-03
2.1627e-03,8.5334e-05,2.1102e-03
2.2387e-03,9.0220e-05,2.1831e-03
2.3174e-03,9.5385e-05,2.2585e-03
2.3988e-03,1.0084e-04,2.3365e-03
2.4831e-03,1.0661e-04,2.4171e-03
2.5704e-03,1.1271e-04,2.5005e-03
2.6607e-03,1.1916e-04,2.5868e-03
2.7542e-03,1.2597e-04,2.6759e-03
2.8510e-03,1.3317e-04,2.7681e-03
2.9512e-03,1.4078e-04,2.8634e-03
3.0549e-03,1.4882e-04,2.9620e-03
3.1623e-03,1.5731e-04,3.0639e-03
3.2734e-03,1.6629e-04,3.1692e-03
3.3884e-03,1.7578e-04,3.2781e-03
3.5075e-03,1.8580e-04,3.3907e-03
3.6308e-03,1.9639e-04,3.5071e-03
3.7584e-03,2.0759e-04,3.6274e-03
3.8905e-03,2.1941e-04,3.7518e-03
4.0272e-03,2.3190e-04,3.8803e-03
4.1687e-03,2.4510e-04,4.0132e-03
4.3152e-03,2.5904e-04,4.1505e-03
4.4668e-03,2.7377e-04,4.2924e-03
4.6238e-03,2.8932e-04,4.4391e-03
4.7863e-03,3.0576e-04,4.5907e-03
4.9545e-03,3.2311e-04,4.7473e-03
5.1286e-03,3.4145e-04,4.9092e-03
5.3088e-03,3.6081e-04,5.0764e-03
5.4954e-03,3.8126e-04,5.2492e-03
5.6885e-03,4.0285e-04,5.4277e-03
5.8884e-03,4.2565e-04,5.6122e-03
6.0954e-03,4.4973e-04,5.8027e-03
6.3096e-03,4.7516e-04,5.9996e-03
6.5313e-03,5.0200e-04,6.2029e-03
6.7608e-03,5.3034e-04,6.4129e-03
6.9984e-03,5.6026e-04,6.6299e-03
7.2444e-03,5.9185e-04,6.8539e-03
7.4989e-03,6.2519e-04,7.0853e-03
7.7625e-03,6.6038e-04,7.3242e-03
8.0353e-03,6.9752e-04,7.5709e-03
8.3176e-03,7.3672e-04,7.8256e-03
8.6099e-03,7.7809e-04,8.0885e-03
8.9125e-03,8.2174e-04,8.3600e-03
9.2257e-03,8.6780e-04,8.6403e-03
9.5499e-03,9.1639e-04,8.9295e-03
9.8855e-03,9.6765e-04,9.2281e-03
1.0233e-02,1.0217e-03,9.5362e-03
1.0593e-02,1.0788e-03,9.8542e-03
1.0965e-02,1.1389e-03,1.0182e-02
1.1350e-02,1.2024e-03,1.0521e-02
1.1749e-02,1.2693e-03,1.0870e-02
1.2162e-02,1.3398e-03,1.1230e-02
1.2589e-02,1.4142e-03,1.1602e-02
1.3032e-02,1.4926e-03,1.1985e-02
1.3490e-02,1.5753e-03,1.2380e-02
1.3964e-02,1.6624e-03,1.2788e-02
1.4454e-02,1.7542e-03,1.3208e-02
1.4962e-02,1.8510e-03,1.3641e-02
1.5488e-02,1.9529e-03,1.4087e-02
1.6032e-02,2.0603e-03,1.4547e-02
1.6596e-02,2.1734e-03,1.5021e-02
1.7179e-02,2.2926e-03,1.5510e-02
1.7783e-02,2.4180e-03,1.6013e-02
1.8408e-02,2.5501e-03,1.6531e-02
1.9055e-02,2.6892e-03,1.7065e-02
1.9724e-02,2.8357e-03,1.7615e-02
2.0417e-02,2.9898e-03,1.8181e-02
2.1135e-02,3.1519e-03,1.8764e-02
2.1878e-02,3.3226e-03,1.9364e-02
2.2646e-02,3.5021e-03,1.9981e-02
2.3442e-02,3.6909e-03,2.0616e-02
2.4266e-02,3.8895e-03,2.1269e-02
2.5119e-02,4.0982e-03,2.1941e-02
2.6002e-02,4.3177e-03,2.2632e-02
2.6915e-02,4.5484e-03,2.3342e-02
2.7861e-02,4.7909e-03,2.4073e-02
2.8840e-02,5.0456e-03,2.4823e-02
2.9854e-02,5.3132e-03,2.5594e-02
3.0903e-02,5.5942e-03,2.6386e-02
3.1989e-02,5.8893e-03,2.7199e-02
3.3113e-02,6.1990e-03,2.8035e-02
3.4277e-02,6.5241e-03,2.8892e-02
3.5481e-02,6.8652e-03,2.9772e-02
3.6728e-02,7.2231e-03,3.0674e-02
3.8019e-02,7.5984e-03,3.1600e-02
3.9355e-02,7.9919e-03,3.2549e-02
4.0738e-02,8.4044e-03,3.3522e-02
4.2170e-02,8.8367e-03,3.4519e-02
4.3652e-02,9.2896e-03,3.5541e-02
4.5186e-02,9.7639e-03,3.6587e-02
4.6774e-02,1.0261e-02,3.7659e-02
4.8417e-02,1.0780e-02,3.8755e-02
5.0119e-02,1.1324e-02,3.9877e-02
5.1880e-02,1.1894e-02,4.1024e-02
5.3703e-02,1.2489e-02,4.2197e-02
5.5590e-02,1.3111e-02,4.3396e-02
5.7544e-02,1.3761e-02,4.4620e-02
5.9566e-02,1.4440e-02,4.5871e-02
6.1660e-02,1.5150e-02,4.7148e-02
6.3826e-02,1.5890e-02,4.8451e-02
6.6069e-02,1.6663e-02,4.9779e-02
6.8391e-02,1.7469e-02,5.1134e-02
7.0795e-02,1.8310e-02,5.2514e-02
7.3282e-02,1.9186e-02,5.3920e-02
7.5858e-02,2.0099e-02,5.5352e-02
7.8524e-02,2.1050e-02,5.6808e-02
8.1283e-02,2.2039e-02,5.8290e-02
8.4140e-02,2.3069e-02,5.9795e-02
8.7096e-02,2.4141e-02,6.1325e-02
9.0157e-02,2.5255e-02,6.2879e-02
9.3325e-02,2.6412e-02,6.4456e-02
9.6605e-02,2.7614e-02,6.6055e-02
1.0000e-01,2.8862e-02,6.7677e-02
1.0351e-01,3.0157e-02,6.9320e-02
1.0715e-01,3.1500e-02,7.0983e-02
1.1092e-01,3.2893e-02,7.2666e-02
1.1482e-01,3.4336e-02,7.4368e-02
1.1885e-01,3.5830e-02,7.6088e-02
1.2303e-01,3.7376e-02,7.7825e-02
1.2735e-01,3.8975e-02,7.9579e-02
1.3183e-01,4.0629e-02,8.1347e-02
1.3646e-01,4.2338e-02,8.3129e-02
1.4125e-01,4.4103e-02,8.4924e-02
1.4622e-01,4.5925e-02,8.6731e-02
1.5136e-01,4.7804e-02,8.8548e-02
1.5668e-01,4.9741e-02,9.0373e-02
1.6218e-01,5.1737e-02,9.2207e-02
1.6788e-01,5.3793e-02,9.4046e-02
1.7378e-01,5.5909e-02,9.5890e-02
1.7989e-01,5.8084e-02,9.7738e-02
1.8621e-01,6.0321e-02,9.9587e-02
1.9275e-01,6.2619e-02,1.0144e-01
1.9953e-01,6.4978e-02,1.0328e-01
2.0654e-01,6.7398e-02,1.0513e-01
2.1380e-01,6.9879e-02,1.0697e-01
2.2131e-01,7.2423e-02,1.0880e-01
2.2909e-01,7.5027e-02,1.1063e-01
2.3714e-01,7.7692e-02,1.1244e-01
2.4547e-01,8.0419e-02,1.1425e-01
2.5410e-01,8.3206e-02,1.1604e-01
2.6303e-01,8.6053e-02,1.1782e-01
2.7227e-01,8.8959e-02,1.1958e-01
2.8184e-01,9.1924e-02,1.2133e-01
2.9174e-01,9.4948e-02,1.2305e-01
3.0200e-01,9.8029e-02,1.2476e-01
3.1261e-01,1.0117e-01,1.2644e-01
3.2359e-01,1.0436e-01,1.2810e-01
3.3497e-01,1.0761e-01,1.2973e-01
3.4674e-01,1.1091e-01,1.3134e-01
3.5892e-01,1.1426e-01,1.3292e-01
3.7154e-01,1.1767e-01,1.3447e-01
3.8459e-01,1.2113e-01,1.3599e-01
3.9811e-01,1.2463e-01,1.3748e-01
4.1210e-01,1.2818e-01,1.3894e-01
4.2658e-01,1.3178e-01,1.4036e-01
4.4157e-01,1.3542e-01,1.4175e-01
4.5709e-01,1.3911e-01,1.4310e-01
4.7315e-01,1.4284e-01,1.4442e-01
4.8978e-01,1.4660e-01,1.4570e-01
5.0699e-01,1.5041e-01,1.4695e-01
5.2481e-01,1.5425e-01,1.4815e-01
5.4325e-01,1.5813e-01,1.4932e-01
5.6234e-01,1.6204e-01,1.5045e-01
5.8210e-01,1.6599e-01,1.5154e-01
6.0256e-01,1.6996e-01,1.5258e-01
6.2373e-01,1.7396e-01,1.5359e-01
6.4565e-01,1.7799e-01,1.5456e-01
6.6834e-01,1.8205e-01,1.5549e-01
6.9183e-01,1.8613e-01,1.5638e-01
7.1614e-01,1.9023e-01,1.5723e-01
7.4131e-01,1.9435e-01,1.5803e-01
7.6736e-01,1.9849e-01,1.5880e-01
7.9433e-01,2.0265e-01,1.5953e-01
8.2224e-01,2.0683e-01,1.6022e-01
8.5114e-01,2.1102e-01,1.6086e-01
8.8105e-01,2.1522e-01,1.6147e-01
9.1201e-01,2.1944e-01,1.6205e-01
9.4406e-01,2.2366e-01,1.6258e-01
9.7724e-01,2.2789e-01,1.6307e-01
1.0116e+00,2.3214e-01,1.6353e-01
1.0471e+00,2.3639e-01,1.6395e-01
1.0839e+00,2.4064e-01,1.6434e-01
1.1220e+00,2.4490e-01,1.6469e-01
1.1614e+00,2.4916e-01,1.6500e-01
1.2023e+00,2.5342e-01,1.6528e-01
1.2445e+00,2.5769e-01,1.6553e-01
1.2882e+00,2.6195e-01,1.6574e-01
1.3335e+00,2.6621e-01,1.6592e-01
1.3804e+00,2.7047e-01,1.6607e-01
1.4289e+00,2.7473e-01,1.6619e-01
1.4791e+00,2.7899e-01,1.6628e-01
1.5311e+00,2.8324e-01,1.6634e-01
1.5849e+00,2.8748e-01,1.6637e-01
1.6406e+00,2.9172e-01,1.6638e-01
1.6982e+00,2.9595e-01,1.6635e-01
1.7579e+00,3.0017e-01,1.6630e-01
1.8197e+00,3.0439e-01,1.6622e-01
1.8836e+00,3.0859e-01,1.6612e-01
1.9498e+00,3.1279e-01,1.6600e-01
2.0184e+00,3.1698e-01,1.6585e-01
2.0893e+00,3.2115e-01,1.6568e-01
2.1627e+00,3.2532e-01,1.6548e-01
2.2387e+00,3.2947e-01,1.6527e-01
2.3174e+00,3.3362e-01,1.6503e-01
2.3988e+00,3.3775e-01,1.6477e-01
2.4831e+00,3.4187e-01,1.6450e-01
2.5704e+00,3.4597e-01,1.6420e-01
2.6607e+00,3.5006e-01,1.6389e-01
2.7542e+00,3.5414e-01,1.6356e-01
2.8510e+00,3.5821e-01,1.6321e-01
2.9512e+00,3.6226e-01,1.6285e-01
3.0549e+00,3.6629e-01,1.6247e-01
3.1623e+00,3.7031e-01,1.6207e-01
3.2734e+00,3.7432e-01,1.6166e-01
3.3884e+00,3.7831e-01,1.6124e-01
3.5075e+00,3.8229e-01,1.6080e-01
3.6308e+00,3.8625e-01,1.6035e-01
3.7584e+00,3.9020e-01,1.5988e-01
3.8905e+00,3.9412e-01,1.5941e-01
4.0272e+00,3.9804e-01,1.5892e-01
4.1687e+00,4.0194e-01,1.5842e-01
4.3152e+00,4.0582e-01,1.5791e-01
4.4668e+00,4.0968e-01,1.5739e-01
4.6238e+00,4.1353e-01,1.5685e-01
4.7863e+00,4.1736e-01,1.5631e-01
4.9545e+00,4.2118e-01,1.5576e-01
5.1286e+00,4.2498e-01,1.5520e-01
5.3088e+00,4.2876e-01,1.5464e-01
5.4954e+00,4.3252e-01,1.5406e-01
5.6885e+00,4.3627e-01,1.5347e-01
5.8884e+00,4.4000e-01,1.5288e-01
6.0954e+00,4.4372e-01,1.5228e-01
6.3096e+00,4.4742e-01,1.5168e-01
6.5313e+00,4.5109e-01,1.5106e-01
6.7608e+00,4.5476e-01,1.5045e-01
6.9984e+00,4.5840e-01,1.4982e-01
7.2444e+00,4.6203e-01,1.4919e-01
7.4989e+00,4.6564e-01,1.4855e-01
7.7625e+00,4.6923e-01,1.4791e-01
8.0353e+00,4.7281e-01,1.4726e-01
8.3176e+00,4.7637e-01,1.4661e-01
8.6099e+00,4.7991e-01,1.4595e-01
8.9125e+00,4.8343e-01,1.4529e-01
9.2257e+00,4.8694e-01,1.4462e-01
9.5499e+00,4.9042e-01,1.4395e-01
9.8855e+00,4.9389e-01,1.4328e-01
1.0233e+01,4.9735e-01,1.4260e-01
1.0593e+01,5.0078e-01,1.4192e-01
1.0965e+01,5.0420e-01,1.4124e-01
1.1350e+01,5.0760e-01,1.4055e-01
1.1749e+01,5.1098e-01,1.3986e-01
1.2162e+01,5.1434e-01,1.3917e-01
1.2589e+01,5.1769e-01,1.3847e-01
1.3032e+01,5.2102e-01,1.3777e-01
1.3490e+01,5.2433e-01,1.3707e-01
1.3964e+01,5.2762e-01,1.3637e-01
1.4454e+01,5.3089e-01,1.3566e-01
1.4962e+01,5.3415e-01,1.3496e-01
1.5488e+01,5.3739e-01,1.3425e-01
1.6032e+01,5.4061e-01,1.3354e-01
1.6596e+01,5.4381e-01,1.3283e-01
1.7179e+01,5.4699e-01,1.3211e-01
1.7783e+01,5.5016e-01,1.3140e-01
1.8408e+01,5.5331e-01,1.3068e-01
1.9055e+01,5.5644e-01,1.2997e-01
1.9724e+01,5.5955e-01,1.2925e-01
2.0417e+01,5.6265e-01,1.2853e-01
2.1135e+01,5.6572e-01,1.2781e-01
2.1878e+01,5.6878e-01,1.2709e-01
2.2646e+01,5.7182e-01,1.2638e-01
2.3442e+01,5.7484e-01,1.2566e-01
2.4266e+01,5.7785e-01,1.2494e-01
2.5119e+01,5.8083e-01,1.2422e-01
2.6002e+01,5.8380e-01,1.2350e-01
2.6915e+01,5.8675e-01,1.2278e-01
2.7861e+01,5.8968e-01,1.2206e-01
2.8840e+01,5.9260e-01,1.2134e-01
2.9854e+01,5.9550e-01,1.2062e-01
3.0903e+01,5.9837e-01,1.1990e-01
3.1989e+01,6.0123e-01,1.1918e-01
3.3113e+01,6.0408e-01,1.1847e-01
3.4277e+01,6.0690e-01,1.1775e-01
3.5481e+01,6.0971e-01,1.1703e-01
3.6728e+01,6.1250e-01,1.1632e-01
3.8019e+01,6.1527e-01,1.1561e-01
3.9355e+01,6.1802e-01,1.1489e-01
4.0738e+01,6.2076e-01,1.1418e-01
4.2170e+01,6.2348e-01,1.1347e-01
4.3652e+01,6.2618e-01,1.1276e-01
4.5186e+01,6.2886e-01,1.1206e-01
4.6774e+01,6.3152e-01,1.1135e-01
4.8417e+01,6.3417e-01,1.1065e-01
5.0119e+01,6.3680e-01,1.0995e-01
5.1880e+01,6.3941e-01,1.0925e-01
5.3703e+01,6.4201e-01,1.0855e-01
5.5590e+01,6.4459e-01,1.0785e-01
5.7544e+01,6.4715e-01,1.0716e-01
5.9566e+01,6.4969e-01,1.0647e-01
6.1660e+01,6.5222e-01,1.0578e-01
6.3826e+01,6.5472e-01,1.0509e-01
6.6069e+01,6.5721e-01,1.0440e-01
6.8391e+01,6.5969e-01,1.0372e-01
7.0795e+01,6.6215e-01,1.0304e-01
7.3282e+01,6.6459e-01,1.0236e-01
7.5858e+01,6.6701e-01,1.0169e-01
7.8524e+01,6.6941e-01,1.0101e-01
8.1283e+01,6.7180e-01,1.0034e-01
8.4140e+01,6.7418e-01,9.9675e-02
8.7096e+01,6.7653e-01,9.9010e-02
9.0157e+01,6.7887e-01,9.8348e-02
9.3325e+01,6.8119e-01,9.7689e-02
9.6605e+01,6.8350e-01,9.7033e-02
1.0000e+02,6.8579e-01,9.6380e-02
1.0351e+02,6.8806e-01,9.5730e-02
1.0715e+02,6.9032e-01,9.5083e-02
1.1092e+02,6.9256e-01,9.4440e-02
1.1482e+02,6.9479e-01,9.3799e-02
1.1885e+02,6.9700e-01,9.3162e-02
1.2303e+02,6.9919e-01,9.2528e-02
1.2735e+02,7.0137e-01,9.1898e-02
1.3183e+02,7.0353e-01,9.1271e-02
1.3646e+02,7.0567e-01,9.0647e-02
1.4125e+02,7.0781e-01,9.0027e-02
1.4622e+02,7.0992e-01,8.9411e-02
1.5136e+02,7.1202e-01,8.8798e-02
1.5668e+02,7.1410e-01,8.8188e-02
1.6218e+02,7.1617e-01,8.7583e-02
1.6788e+02,7.1823e-01,8.6981e-02
1.7378e+02,7.2027e-01,8.6382e-02
1.7989e+02,7.2229e-01,8.5788e-02
1.8621e+02,7.2430e-01,8.5197e-02
1.9275e+02,7.2629e-01,8.4610e-02
1.9953e+02,7.2827e-01,8.4027e-02
2.0654e+02,7.3024e-01,8.3447e-02
2.1380e+02,7.3219e-01,8.2872e-02
2.2131e+02,7.3413e-01,8.2300e-02
2.2909e+02,7.3605e-01,8.1733e-02
2.3714e+02,7.3796e-01,8.1169e-02
2.4547e+02,7.3985e-01,8.0610e-02
2.5410e+02,7.4173e-01,8.0054e-02
2.6303e+02,7.4360e-01,7.9502e-02
2.7227e+02,7.4545e-01,7.8955e-02
2.8184e+02,7.4729e-01,7.8411e-02
2.9174e+02,7.4911e-01,7.7871e-02
3.0200e+02,7.5093e-01,7.7336e-02
3.1261e+02,7.5273e-01,7.6804e-02
3.2359e+02,7.5451e-01,7.6277e-02
3.3497e+02,7.5628e-01,7.5754e-02
3.4674e+02,7.5804e-01,7.5235e-02
3.5892e+02,7.5979e-01,7.4719e-02
3.7154e+02,7.6153e-01,7.4208e-02
3.8459e+02,7.6325e-01,7.3702e-02
3.9811e+02,7.6496e-01,7.3199e-02
4.1210e+02,7.6665e-01,7.2700e-02
4.2658e+02,7.6834e-01,7.2206e-02
4.4157e+02,7.7001e-01,7.1715e-02
4.5709e+02,7.7167e-01,7.1229e-02
4.7315e+02,7.7332e-01,7.0747e-02
4.8978e+02,7.7495e-01,7.0268e-02
5.0699e+02,7.7658e-01,6.9794e-02
5.2481e+02,7.7819e-01,6.9324e-02
5.4325e+02,7.7979e-01,6.8859e-02
5.6234e+02,7.8138e-01,6.8397e-02
5.8210e+02,7.8296e-01,6.7939e-02
6.0256e+02,7.8453e-01,6.7485e-02
6.2373e+02,7.8608e-01,6.7036e-02
6.4565e+02,7.8763e-01,6.6590e-02
6.6834e+02,7.8916e-01,6.6148e-02
6.9183e+02,7.9068e-01,6.5711e-02
7.1614e+02,7.9219e-01,6.5277e-02
7.4131e+02,7.9370e-01,6.4847e-02
7.6736e+02,7.9519e-01,6.4421e-02
7.9433e+02,7.9667e-01,6.3999e-02
8.2224e+02,7.9814e-01,6.3582e-02
8.5114e+02,7.9960e-01,6.3167e-02
8.8105e+02,8.0105e-01,6.2757e-02
9.1201e+02,8.0249e-01,6.2351e-02
9.4406e+02,8.0392e-01,6.1948e-02
9.7724e+02,8.0534e-01,6.1549e-02
1.0116e+03,8.0675e-01,6.1154e-02
1.0471e+03,8.0815e-01,6.0763e-02
1.0839e+03,8.0954e-01,6.0376e-02
1.1220e+03,8.1092e-01,5.9992e-02
1.1614e+03,8.1230e-01,5.9612e-02
1.2023e+03,8.1366e-01,5.9235e-02
1.2445e+03,8.1501e-01,5.8862e-02
1.2882e+03,8.1636e-01,5.8493e-02
1.3335e+03,8.1770e-01,5.8127e-02
1.3804e+03,8.1902e-01,5.7765e-02
1.4289e+03,8.2034e-01,5.7406e-02
1.4791e+03,8.2165e-01,5.7051e-02
1.5311e+03,8.2295e-01,5.6699e-02
1.5849e+03,8.2425e-01,5.6350e-02
1.6406e+03,8.2553e-01,5.6005e-02
1.6982e+03,8.2681e-01,5.5663e-02
1.7579e+03,8.2808e-01,5.5325e-02
1.8197e+03,8.2934e-01,5.4990e-02
1.8836e+03,8.3059e-01,5.4658e-02
1.9498e+03,8.3183e-01,5.4329e-02
2.0184e+03,8.3307e-01,5.4003e-02
2.0893e+03,8.3430e-01,5.3681e-02
2.1627e+03,8.3552e-01,5.3361e-02
2.2387e+03,8.3673e-01,5.3045e-02
2.3174e+03,8.3793e-01,5.2732e-02
2.3988e+03,8.3913e-01,5.2421e-02
2.4831e+03,8.4032e-01,5.2114e-02
2.5704e+03,8.4150e-01,5.1809e-02
2.6607e+03,8.4268e-01,5.1508e-02
2.7542e+03,8.4385e-01,5.1209e-02
2.8510e+03,8.4501e-01,5.0913e-02
2.9512e+03,8.4616e-01,5.0620e-02
3.0549e+03,8.4731e-01,5.0329e-02
3.1623e+03,8.4845e-01,5.0041e-02
3.2734e+03,8.4958e-01,4.9756e-02
3.3884e+03,8.5071e-01,4.9474e-02
3.5075e+03,8.5183e-01,4.9194e-02
3.6308e+03,8.5294e-01,4.8916e-02
3.7584e+03,8.5405e-01,4.8641e-02
3.8905e+03,8.5515e-01,4.8369e-02
4.0272e+03,8.5624e-01,4.8099e-02
4.1687e+03,8.5733e-01,4.7831e-02
4.3152e+03,8.5841e-01,4.7566e-02
4.4668e+03,8.5949e-01,4.7303e-02
4.6238e+03,8.6056e-01,4.7042e-02
4.7863e+03,8.6162e-01,4.6783e-02
4.9545e+03,8.6268e-01,4.6527e-02
5.1286e+03,8.6373e-01,4.6273e-02
5.3088e+03,8.6477e-01,4.6021e-02
5.4954e+03,8.6581e-01,4.5771e-02
5.6885e+03,8.6684e-01,4.5523e-02
5.8884e+03,8.6787e-01,4.5277e-02
6.0954e+03,8.6889e-01,4.5033e-02
6.3096e+03,8.6990e-01,4.4790e-02
6.5313e+03,8.7091e-01,4.4550e-02
6.7608e+03,8.7192e-01,4.4312e-02
6.9984e+03,8.7292e-01,4.4075e-02
7.2444e+03,8.7391e-01,4.3841e-02
7.4989e+03,8.7490e-01,4.3608e-02
7.7625e+03,8.7588e-01,4.3376e-02
8.0353e+03,8.7685e-01,4.3147e-02
8.3176e+03,8.7782e-01,4.2919e-02
8.6099e+03,8.7879e-01,4.2692e-02
8.9125e+03,8.7975e-01,4.2467e-02
9.2257e+03,8.8071e-01,4.2244e-02
9.5499e+03,8.8166e-01,4.2022e-02
9.8855e+03,8.8260e-01,4.1802e-02
1.0233e+04,8.8354e-01,4.1583e-02
1.0593e+04,8.8448e-01,4.1366e-02
1.0965e+04,8.8541e-01,4.1149e-02
1.1350e+04,8.8633e-01,4.0935e-02
1.1749e+04,8.8725e-01,4.0721e-02
1.2162e+04,8.8816e-01,4.0509e-02
1.2589e+04,8.8907e-01,4.0298e-02
1.3032e+04,8.8998e-01,4.0088e-02
1.3490e+04,8.9088e-01,3.9879e-02
1.3964e+04,8.9178e-01,3.9672e-02
1.4454e+04,8.9267e-01,3.9465e-02
1.4962e+04,8.9355e-01,3.9260e-02
1.5488e+04,8.9443e-01,3.9056e-02
1.6032e+04,8.9531e-01,3.8852e-02
1.6596e+04,8.9618e-01,3.8650e-02
1.7179e+04,8.9705e-01,3.8449e-02
1.7783e+04,8.9791e-01,3.8248e-02
1.8408e+04,8.9877e-01,3.8049e-02
1.9055e+04,8.9962e-01,3.7850e-02
1.9724e+04,9.0047e-01,3.7652e-02
2.0417e+04,9.0131e-01,3.7456e-02
2.1135e+04,9.0215e-01,3.7259e-02
2.1878e+04,9.0299e-01,3.7064e-02
2.2646e+04,9.0382e-01,3.6869e-02
2.3442e+04,9.0465e-01,3.6676e-02
2.4266e+04,9.0547e-01,3.6482e-02
2.5119e+04,9.0629e-01,3.6290e-02
2.6002e+04,9.0710e-01,3.6098e-02
2.6915e+04,9.0791e-01,3.5907e-02
2.7861e+04,9.0871e-01,3.5716e-02
2.8840e+04,9.0951e-01,3.5526e-02
2.9854e+04,9.1031e-01,3.5337e-02
3.0903e+04,9.1110e-01,3.5148e-02
3.1989e+04,9.1188e-01,3.4960e-02
3.3113e+04,9.1267e-01,3.4772e-02
3.4277e+04,9.1345e-01,3.4584e-02
3.5481e+04,9.1422e-01,3.4397e-02
3.6728e+04,9.1499e-01,3.4211e-02
3.8019e+04,9.1576e-01,3.4025e-02
3.9355e+04,9.1652e-01,3.3839e-02
4.0738e+04,9.1727e-01,3.3654e-02
4.2170e+04,9.1803e-01,3.3469e-02
4.3652e+04,9.1878e-01,3.3285e-02
4.5186e+04,9.1952e-01,3.3101e-02
4.6774e+04,9.2026e-01,3.2917e-02
4.8417e+04,9.2100e-01,3.2734e-02
5.0119e+04,9.2173e-01,3.2551e-02
