3.000000000000000000e+00 9.999500000000000055e-01 8.942023394382704604e-02
4.000000000000000000e+00 9.999500000000000055e-01 8.112111191146478273e-01
5.000000000000000000e+00 9.999500000000000055e-01 3.025159995857790718e-01
6.000000000000000000e+00 9.999500000000000055e-01 1.201316162957666855e-01
7.000000000000000000e+00 9.999500000000000055e-01 5.246955761555284481e-02
8.000000000000000000e+00 9.999500000000000055e-01 3.090468844604866636e-02
9.000000000000000000e+00 9.999500000000000055e-01 1.820566009529498569e-02
1.000000000000000000e+01 9.999500000000000055e-01 1.078905777732677186e-02
1.100000000000000000e+01 9.999500000000000055e-01 6.121355296680622976e-03
1.200000000000000000e+01 9.999500000000000055e-01 3.257717322278954209e-03
1.300000000000000000e+01 9.999500000000000055e-01 1.656859769425579783e-03
1.400000000000000000e+01 9.999500000000000055e-01 8.508048449705229478e-04
