2.691180358354160552e-09 9.618734237649876706e-05 9.999500000000000055e-01 9.618253300937994090e-05
2.441436137446019855e-09 2.952917052470999115e-04 9.999500000000000055e-01 2.952769406618375634e-04
9.410791307173790790e-10 1.233565476240921751e-03 9.999500000000000055e-01 1.233503797967109650e-03
5.228176602907088817e-08 6.421833345619551263e-03 9.999500000000000055e-01 6.421512253952270551e-03
1.093175617839832461e-06 2.352080891645139810e-02 9.999500000000000055e-01 2.351963287600557576e-02
2.444429236112782874e-05 5.110715797029403290e-02 9.999500000000000055e-01 5.110460261239551522e-02
5.721819712118637012e-04 9.382680176796601157e-02 9.999500000000000055e-01 9.382211042787760857e-02
1.302392156406384678e-02 1.849669001581305539e-01 9.999500000000000055e-01 1.849576518131226532e-01
2.983065563599140435e-01 3.435686069272412269e-01 9.999500000000000055e-01 3.435514284968948506e-01
6.889433515870728719e+00 2.871323587230125707e-01 9.999500000000000055e-01 2.871180021050764308e-01
