   f   ,G_stor ,G_loss 
  Hz   ,  GPa  ,  GPa  
1.0000e-04,1.7865e-06,6.2808e-04
1.1885e-04,2.4870e-06,7.4642e-04
1.4125e-04,3.4622e-06,8.8705e-04
1.6788e-04,4.8202e-06,1.0542e-03
1.9953e-04,6.7110e-06,1.2527e-03
2.3714e-04,9.3436e-06,1.4887e-03
2.8184e-04,1.3009e-05,1.7691e-03
3.3497e-04,1.8113e-05,2.1022e-03
3.9811e-04,2.5220e-05,2.4979e-03
4.7315e-04,3.5114e-05,2.9680e-03
5.6234e-04,4.8890e-05,3.5264e-03
6.6834e-04,6.8067e-05,4.1896e-03
7.9433e-04,9.4760e-05,4.9771e-03
9.4406e-04,1.3191e-04,5.9122e-03
1.1220e-03,1.8361e-04,7.0221e-03
1.3335e-03,2.5552e-04,8.3391e-03
1.5849e-03,3.5552e-04,9.9013e-03
1.8836e-03,4.9454e-04,1.1753e-02
2.2387e-03,6.8766e-04,1.3948e-02
2.6607e-03,9.5576e-04,1.6545e-02
3.1623e-03,1.3276e-03,1.9617e-02
3.7584e-03,1.8427e-03,2.3243e-02
4.4668e-03,2.5550e-03,2.7517e-02
5.3088e-03,3.5381e-03,3.2541e-02
6.3096e-03,4.8913e-03,3.8425e-02
7.4989e-03,6.7472e-03,4.5287e-02
8.9125e-03,9.2808e-03,5.3241e-02
1.0593e-02,1.2719e-02,6.2386e-02
1.2589e-02,1.7348e-02,7.2790e-02
1.4962e-02,2.3517e-02,8.4459e-02
1.7783e-02,3.1634e-02,9.7305e-02
2.1135e-02,4.2140e-02,1.1110e-01
2.5119e-02,5.5461e-02,1.2545e-01
2.9854e-02,7.1935e-02,1.3974e-01
3.5481e-02,9.1710e-02,1.5318e-01
4.2170e-02,1.1465e-01,1.6489e-01
5.0119e-02,1.4025e-01,1.7397e-01
5.9566e-02,1.6769e-01,1.7972e-01
7.0795e-02,1.9590e-01,1.8179e-01
8.4140e-02,2.2376e-01,1.8022e-01
1.0000e-01,2.5029e-01,1.7543e-01
1.1885e-01,2.7477e-01,1.6809e-01
1.4125e-01,2.9679e-01,1.5900e-01
1.6788e-01,3.1624e-01,1.4892e-01
1.9953e-01,3.3323e-01,1.3848e-01
2.3714e-01,3.4799e-01,1.2818e-01
2.8184e-01,3.6082e-01,1.1836e-01
3.3497e-01,3.7204e-01,1.0923e-01
3.9811e-01,3.8193e-01,1.0090e-01
4.7315e-01,3.9076e-01,9.3395e-02
5.6234e-01,3.9873e-01,8.6716e-02
6.6834e-01,4.0603e-01,8.0815e-02
7.9433e-01,4.1279e-01,7.5636e-02
9.4406e-01,4.1913e-01,7.1112e-02
1.1220e+00,4.2514e-01,6.7174e-02
1.3335e+00,4.3089e-01,6.3758e-02
1.5849e+00,4.3643e-01,6.0801e-02
1.8836e+00,4.4181e-01,5.8245e-02
2.2387e+00,4.4707e-01,5.6040e-02
2.6607e+00,4.5221e-01,5.4140e-02
3.1623e+00,4.5728e-01,5.2503e-02
3.7584e+00,4.6228e-01,5.1094e-02
4.4668e+00,4.6723e-01,4.9881e-02
5.3088e+00,4.7213e-01,4.8836e-02
6.3096e+00,4.7700e-01,4.7936e-02
7.4989e+00,4.8184e-01,4.7160e-02
8.9125e+00,4.8665e-01,4.6490e-02
1.0593e+01,4.9144e-01,4.5910e-02
1.2589e+01,4.9622e-01,4.5406e-02
1.4962e+01,5.0098e-01,4.4967e-02
1.7783e+01,5.0572e-01,4.4583e-02
2.1135e+01,5.1046e-01,4.4246e-02
2.5119e+01,5.1518e-01,4.3946e-02
2.9854e+01,5.1989e-01,4.3679e-02
3.5481e+01,5.2459e-01,4.3439e-02
4.2170e+01,5.2928e-01,4.3221e-02
5.0119e+01,5.3397e-01,4.3020e-02
5.9566e+01,5.3864e-01,4.2834e-02
7.0795e+01,5.4330e-01,4.2659e-02
8.4140e+01,5.4795e-01,4.2493e-02
1.0000e+02,5.5259e-01,4.2333e-02
1.1885e+02,5.5722e-01,4.2178e-02
1.4125e+02,5.6184e-01,4.2026e-02
1.6788e+02,5.6644e-01,4.1875e-02
1.9953e+02,5.7103e-01,4.1725e-02
2.3714e+02,5.7561e-01,4.1575e-02
2.8184e+02,5.8018e-01,4.1424e-02
3.3497e+02,5.8473e-01,4.1270e-02
3.9811e+02,5.8926e-01,4.1114e-02
4.7315e+02,5.9378e-01,4.0955e-02
5.6234e+02,5.9829e-01,4.0792e-02
6.6834e+02,6.0277e-01,4.0626e-02
7.9433e+02,6.0724e-01,4.0456e-02
9.4406e+02,6.1169e-01,4.0281e-02
1.1220e+03,6.1612e-01,4.0102e-02
1.3335e+03,6.2053e-01,3.9919e-02
1.5849e+03,6.2493e-01,3.9731e-02
1.8836e+03,6.2930e-01,3.9538e-02
2.2387e+03,6.3365e-01,3.9341e-02
2.6607e+03,6.3797e-01,3.9139e-02
