   f   ,G_stor ,G_loss 
1.5849e+03,3.7008e-01,1.3750e-02
1.8836e+03,3.7159e-01,1.3771e-02
2.2387e+03,3.7311e-01,1.3792e-02
2.6607e+03,3.7462e-01,1.3813e-02
3.1623e+03,3.7614e-01,1.3834e-02
3.7584e+03,3.7767e-01,1.3855e-02
4.4668e+03,3.7919e-01,1.3876e-02
5.3088e+03,3.8072e-01,1.3897e-02
6.3096e+03,3.8225e-01,1.3918e-02
7.4989e+03,3.8378e-01,1.3938e-02
8.9125e+03,3.8531e-01,1.3959e-02
1.0593e+04,3.8685e-01,1.3979e-02
1.2589e+04,3.8839e-01,1.3999e-02
1.4962e+04,3.8993e-01,1.4019e-02
1.7783e+04,3.9147e-01,1.4038e-02
2.1135e+04,3.9302e-01,1.4058e-02
2.5119e+04,3.9456e-01,1.4077e-02
2.9854e+04,3.9611e-01,1.4096e-02
3.5481e+04,3.9766e-01,1.4115e-02
4.2170e+04,3.9922e-01,1.4133e-02
5.0119e+04,4.0077e-01,1.4151e-02
5.9566e+04,4.0233e-01,1.4169e-02
7.0795e+04,4.0389e-01,1.4187e-02
8.4140e+04,4.0545e-01,1.4205e-02
1.0000e+05,4.0702e-01,1.4222e-02
1.1885e+05,4.0858e-01,1.4239e-02
1.4125e+05,4.1015e-01,1.4255e-02
1.6788e+05,4.1172e-01,1.4272e-02
1.9953e+05,4.1329e-01,1.4288e-02
2.3714e+05,4.1486e-01,1.4304e-02
2.8184e+05,4.1643e-01,1.4319e-02
3.3497e+05,4.1801e-01,1.4335e-02
3.9811e+05,4.1959e-01,1.4350e-02
4.7315e+05,4.2117e-01,1.4365e-02
5.6234e+05,4.2275e-01,1.4379e-02
6.6834e+05,4.2433e-01,1.4393e-02
7.9433e+05,4.2591e-01,1.4407e-02
9.4406e+05,4.2750e-01,1.4421e-02
1.1220e+06,4.2909e-01,1.4434e-02
1.3335e+06,4.3068e-01,1.4448e-02
1.5849e+06,4.3227e-01,1.4460e-02
1.8836e+06,4.3386e-01,1.4473e-02
2.2387e+06,4.3545e-01,1.4485e-02
2.6607e+06,4.3704e-01,1.4497e-02
3.1623e+06,4.3864e-01,1.4509e-02
3.7584e+06,4.4024e-01,1.4520e-02
4.4668e+06,4.4183e-01,1.4531e-02
5.3088e+06,4.4343e-01,1.4542e-02
6.3096e+06,4.4503e-01,1.4553e-02
7.4989e+06,4.4663e-01,1.4563e-02
8.9125e+06,4.4824e-01,1.4573e-02
1.0593e+07,4.4984e-01,1.4582e-02
1.2589e+07,4.5145e-01,1.4592e-02
1.4962e+07,4.5305e-01,1.4601e-02
1.7783e+07,4.5466e-01,1.4609e-02
2.1135e+07,4.5626e-01,1.4618e-02
2.5119e+07,4.5787e-01,1.4626e-02
2.9854e+07,4.5948e-01,1.4634e-02
3.5481e+07,4.6109e-01,1.4641e-02
4.2170e+07,4.6270e-01,1.4649e-02
5.0119e+07,4.6432e-01,1.4656e-02
5.9566e+07,4.6593e-01,1.4662e-02
7.0795e+07,4.6754e-01,1.4668e-02
8.4140e+07,4.6916e-01,1.4674e-02
1.0000e+08,4.7077e-01,1.4680e-02
1.1885e+08,4.7238e-01,1.4686e-02
1.4125e+08,4.7400e-01,1.4691e-02
1.6788e+08,4.7562e-01,1.4695e-02
1.9953e+08,4.7723e-01,1.4700e-02
2.3714e+08,4.7885e-01,1.4704e-02
2.8184e+08,4.8047e-01,1.4708e-02
3.3497e+08,4.8209e-01,1.4712e-02
3.9811e+08,4.8371e-01,1.4715e-02
4.7315e+08,4.8532e-01,1.4718e-02
5.6234e+08,4.8694e-01,1.4720e-02
6.6834e+08,4.8856e-01,1.4723e-02
7.9433e+08,4.9018e-01,1.4725e-02
9.4406e+08,4.9180e-01,1.4727e-02
1.1220e+09,4.9342e-01,1.4728e-02
1.3335e+09,4.9504e-01,1.4729e-02
1.5849e+09,4.9666e-01,1.4730e-02
1.8836e+09,4.9828e-01,1.4730e-02
2.2387e+09,4.9990e-01,1.4730e-02
2.6607e+09,5.0152e-01,1.4730e-02
3.1623e+09,5.0314e-01,1.4730e-02
3.7584e+09,5.0476e-01,1.4729e-02
4.4668e+09,5.0639e-01,1.4728e-02
5.3088e+09,5.0801e-01,1.4727e-02
6.3096e+09,5.0963e-01,1.4725e-02
7.4989e+09,5.1124e-01,1.4723e-02
8.9125e+09,5.1286e-01,1.4721e-02
1.0593e+10,5.1448e-01,1.4718e-02
1.2589e+10,5.1610e-01,1.4715e-02
1.4962e+10,5.1772e-01,1.4712e-02
1.7783e+10,5.1934e-01,1.4708e-02
2.1135e+10,5.2096e-01,1.4705e-02
2.5119e+10,5.2257e-01,1.4700e-02
2.9854e+10,5.2419e-01,1.4696e-02
3.5481e+10,5.2581e-01,1.4691e-02
4.2170e+10,5.2742e-01,1.4686e-02
5.0119e+10,5.2904e-01,1.4681e-02
5.9566e+10,5.3065e-01,1.4675e-02
7.0795e+10,5.3227e-01,1.4669e-02
8.4140e+10,5.3388e-01,1.4663e-02
1.0000e+11,5.3549e-01,1.4656e-02
