   f   ,G_stor ,G_loss 
1.7783e+01,4.4902e-01,3.0007e-02
2.1135e+01,4.5216e-01,2.9778e-02
2.5119e+01,4.5531e-01,2.9585e-02
2.9854e+01,4.5845e-01,2.9423e-02
3.5481e+01,4.6159e-01,2.9287e-02
4.2170e+01,4.6473e-01,2.9173e-02
5.0119e+01,4.6787e-01,2.9077e-02
5.9566e+01,4.7102e-01,2.8997e-02
7.0795e+01,4.7416e-01,2.8930e-02
8.4140e+01,4.7730e-01,2.8873e-02
1.0000e+02,4.8044e-01,2.8824e-02
1.1885e+02,4.8359e-01,2.8783e-02
1.4125e+02,4.8673e-01,2.8748e-02
1.6788e+02,4.8987e-01,2.8717e-02
1.9953e+02,4.9302e-01,2.8689e-02
2.3714e+02,4.9616e-01,2.8665e-02
2.8184e+02,4.9930e-01,2.8642e-02
3.3497e+02,5.0244e-01,2.8620e-02
3.9811e+02,5.0559e-01,2.8600e-02
4.7315e+02,5.0873e-01,2.8580e-02
5.6234e+02,5.1187e-01,2.8559e-02
6.6834e+02,5.1501e-01,2.8539e-02
7.9433e+02,5.1815e-01,2.8518e-02
9.4406e+02,5.2128e-01,2.8496e-02
1.1220e+03,5.2442e-01,2.8473e-02
1.3335e+03,5.2755e-01,2.8448e-02
1.5849e+03,5.3068e-01,2.8423e-02
1.8836e+03,5.3381e-01,2.8396e-02
2.2387e+03,5.3693e-01,2.8367e-02
2.6607e+03,5.4005e-01,2.8337e-02
3.1623e+03,5.4317e-01,2.8304e-02
3.7584e+03,5.4629e-01,2.8271e-02
4.4668e+03,5.4940e-01,2.8235e-02
5.3088e+03,5.5251e-01,2.8197e-02
6.3096e+03,5.5561e-01,2.8158e-02
7.4989e+03,5.5871e-01,2.8116e-02
8.9125e+03,5.6180e-01,2.8073e-02
1.0593e+04,5.6489e-01,2.8028e-02
1.2589e+04,5.6798e-01,2.7980e-02
1.4962e+04,5.7106e-01,2.7931e-02
1.7783e+04,5.7413e-01,2.7880e-02
2.1135e+04,5.7720e-01,2.7827e-02
2.5119e+04,5.8026e-01,2.7772e-02
2.9854e+04,5.8332e-01,2.7714e-02
3.5481e+04,5.8637e-01,2.7655e-02
4.2170e+04,5.8941e-01,2.7594e-02
5.0119e+04,5.9245e-01,2.7531e-02
5.9566e+04,5.9548e-01,2.7466e-02
7.0795e+04,5.9850e-01,2.7400e-02
8.4140e+04,6.0151e-01,2.7331e-02
1.0000e+05,6.0452e-01,2.7261e-02
1.1885e+05,6.0752e-01,2.7188e-02
1.4125e+05,6.1051e-01,2.7114e-02
1.6788e+05,6.1349e-01,2.7038e-02
1.9953e+05,6.1646e-01,2.6960e-02
2.3714e+05,6.1943e-01,2.6881e-02
2.8184e+05,6.2238e-01,2.6799e-02
3.3497e+05,6.2533e-01,2.6716e-02
3.9811e+05,6.2827e-01,2.6632e-02
4.7315e+05,6.3120e-01,2.6545e-02
5.6234e+05,6.3412e-01,2.6457e-02
6.6834e+05,6.3702e-01,2.6367e-02
7.9433e+05,6.3992e-01,2.6276e-02
9.4406e+05,6.4281e-01,2.6183e-02
1.1220e+06,6.4569e-01,2.6089e-02
1.3335e+06,6.4856e-01,2.5993e-02
1.5849e+06,6.5141e-01,2.5896e-02
1.8836e+06,6.5426e-01,2.5797e-02
2.2387e+06,6.5709e-01,2.5696e-02
2.6607e+06,6.5992e-01,2.5594e-02
3.1623e+06,6.6273e-01,2.5491e-02
3.7584e+06,6.6553e-01,2.5387e-02
4.4668e+06,6.6832e-01,2.5281e-02
5.3088e+06,6.7110e-01,2.5174e-02
6.3096e+06,6.7386e-01,2.5065e-02
7.4989e+06,6.7662e-01,2.4955e-02
8.9125e+06,6.7936e-01,2.4844e-02
1.0593e+07,6.8209e-01,2.4732e-02
1.2589e+07,6.8480e-01,2.4619e-02
1.4962e+07,6.8751e-01,2.4504e-02
1.7783e+07,6.9020e-01,2.4389e-02
2.1135e+07,6.9288e-01,2.4272e-02
2.5119e+07,6.9554e-01,2.4154e-02
2.9854e+07,6.9819e-01,2.4035e-02
3.5481e+07,7.0083e-01,2.3916e-02
4.2170e+07,7.0346e-01,2.3795e-02
5.0119e+07,7.0607e-01,2.3673e-02
5.9566e+07,7.0867e-01,2.3551e-02
7.0795e+07,7.1125e-01,2.3427e-02
8.4140e+07,7.1383e-01,2.3303e-02
1.0000e+08,7.1638e-01,2.3178e-02
1.1885e+08,7.1893e-01,2.3052e-02
1.4125e+08,7.2146e-01,2.2925e-02
1.6788e+08,7.2397e-01,2.2797e-02
1.9953e+08,7.2647e-01,2.2669e-02
2.3714e+08,7.2896e-01,2.2540e-02
2.8184e+08,7.3143e-01,2.2411e-02
3.3497e+08,7.3389e-01,2.2281e-02
3.9811e+08,7.3634e-01,2.2150e-02
4.7315e+08,7.3877e-01,2.2018e-02
5.6234e+08,7.4118e-01,2.1886e-02
6.6834e+08,7.4358e-01,2.1754e-02
7.9433e+08,7.4597e-01,2.1621e-02
9.4406e+08,7.4834e-01,2.1488e-02
1.1220e+09,7.5069e-01,2.1354e-02
1.3335e+09,7.5304e-01,2.1220e-02
1.5849e+09,7.5536e-01,2.1085e-02
1.8836e+09,7.5767e-01,2.0950e-02
2.2387e+09,7.5997e-01,2.0815e-02
2.6607e+09,7.6225e-01,2.0679e-02
3.1623e+09,7.6452e-01,2.0543e-02
3.7584e+09,7.6677e-01,2.0407e-02
4.4668e+09,7.6901e-01,2.0270e-02
5.3088e+09,7.7123e-01,2.0134e-02
6.3096e+09,7.7344e-01,1.9997e-02
7.4989e+09,7.7563e-01,1.9860e-02
8.9125e+09,7.7780e-01,1.9723e-02
1.0593e+10,7.7997e-01,1.9586e-02
1.2589e+10,7.8211e-01,1.9448e-02
1.4962e+10,7.8424e-01,1.9311e-02
1.7783e+10,7.8636e-01,1.9173e-02
2.1135e+10,7.8846e-01,1.9036e-02
2.5119e+10,7.9054e-01,1.8898e-02
2.9854e+10,7.9261e-01,1.8761e-02
3.5481e+10,7.9467e-01,1.8623e-02
4.2170e+10,7.9671e-01,1.8486e-02
5.0119e+10,7.9873e-01,1.8349e-02
5.9566e+10,8.0074e-01,1.8212e-02
7.0795e+10,8.0274e-01,1.8074e-02
8.4140e+10,8.0472e-01,1.7937e-02
1.0000e+11,8.0668e-01,1.7801e-02
