2.830219583052538425e-11 1.633722648550846269e-03 9.998299999999999965e-01 1.633444915700592564e-03
5.032921210430294226e-10 5.653698759226147633e-03 9.998299999999999965e-01 5.652737630437078969e-03
8.949940160856268109e-09 1.776768521410762233e-02 9.998299999999999965e-01 1.776466470762122496e-02
1.638972284188230724e-07 4.004285844380157250e-02 9.998299999999999965e-01 4.003605115786612600e-02
2.830997051119678213e-06 6.515250252836407574e-02 9.998299999999999965e-01 6.514142660293426035e-02
5.032922841226579827e-05 8.358364812753060757e-02 9.998299999999999965e-01 8.356943890734892799e-02
8.949940258120140692e-04 1.114033312685972638e-01 9.998299999999999965e-01 1.113843927022816066e-01
1.591549430937076043e-02 1.687215873116672538e-01 9.998299999999999965e-01 1.686929046418242650e-01
2.830219583069771838e-01 3.091588590664540726e-01 9.998299999999999965e-01 3.091063020604127853e-01
5.032921210448647820e+00 1.968821066317004709e-01 9.998299999999999965e-01 1.968486366735730797e-01
8.949940160889094898e+01 0.000000000000000000e+00 9.998299999999999965e-01 0.000000000000000000e+00
