   f   ,G_stor ,G_loss 
1.8836e+09,9.9831e-01,1.4395e-03
2.2387e+09,9.9846e-01,1.3204e-03
2.6607e+09,9.9860e-01,1.2101e-03
3.1623e+09,9.9873e-01,1.1079e-03
3.7584e+09,9.9885e-01,1.0133e-03
4.4668e+09,9.9895e-01,9.2599e-04
5.3088e+09,9.9905e-01,8.4538e-04
6.3096e+09,9.9914e-01,7.7108e-04
7.4989e+09,9.9922e-01,7.0268e-04
8.9125e+09,9.9929e-01,6.3978e-04
1.0593e+10,9.9936e-01,5.8201e-04
1.2589e+10,9.9942e-01,5.2900e-04
1.4962e+10,9.9948e-01,4.8042e-04
1.7783e+10,9.9953e-01,4.3595e-04
2.1135e+10,9.9957e-01,3.9528e-04
2.5119e+10,9.9962e-01,3.5813e-04
2.9854e+10,9.9965e-01,3.2423e-04
3.5481e+10,9.9969e-01,2.9333e-04
4.2170e+10,9.9972e-01,2.6519e-04
5.0119e+10,9.9975e-01,2.3959e-04
5.9566e+10,9.9977e-01,2.1633e-04
7.0795e+10,9.9979e-01,1.9521e-04
8.4140e+10,9.9981e-01,1.7605e-04
1.0000e+11,9.9983e-01,1.5869e-04
