1.591549430584668557e-11 1.022691380920578985e-03 9.998299999999999965e-01 1.022517523385822443e-03
1.591549430551240443e-10 2.620132795231498550e-03 9.998299999999999965e-01 2.619687372656309340e-03
1.591549430547897238e-09 7.445729535583566969e-03 9.998299999999999965e-01 7.444463761562518031e-03
1.591549430547563222e-08 1.711618527305715926e-02 9.998299999999999965e-01 1.711327552156073975e-02
1.591549430547535363e-07 3.212271267834711924e-02 9.998299999999999965e-01 3.211725181719179978e-02
1.601815393277561788e-06 4.847489624716368184e-02 9.998299999999999965e-01 4.846665551480166395e-02
1.591673475595749746e-05 6.184766310237655579e-02 9.998299999999999965e-01 6.183714899964914968e-02
1.591550168368646831e-04 7.337183785397569102e-02 9.998299999999999965e-01 7.335936464154051151e-02
1.591549511284505013e-03 9.563740361870182172e-02 9.998299999999999965e-01 9.562114526008663740e-02
1.591549431457118038e-02 1.382390480315544568e-01 9.998299999999999965e-01 1.382155473933890932e-01
1.591549431007638626e-01 2.130910640351960650e-01 9.998299999999999965e-01 2.130548385543100942e-01
1.591549430918414165e+00 2.654725695484088099e-01 9.998299999999999965e-01 2.654274392115855696e-01
1.591549430918948360e+01 4.353806589948303746e-02 9.998299999999999965e-01 4.353066442828012333e-02
1.591549430918952055e+02 0.000000000000000000e+00 9.998299999999999965e-01 0.000000000000000000e+00
