   f   ,G_stor ,G_loss 
1.5849e+00,5.0364e-01,1.4853e-01
1.8836e+00,5.2141e-01,1.4511e-01
2.2387e+00,5.3874e-01,1.4159e-01
2.6607e+00,5.5561e-01,1.3799e-01
3.1623e+00,5.7203e-01,1.3434e-01
3.7584e+00,5.8799e-01,1.3065e-01
4.4668e+00,6.0348e-01,1.2693e-01
5.3088e+00,6.1850e-01,1.2320e-01
6.3096e+00,6.3306e-01,1.1948e-01
7.4989e+00,6.4716e-01,1.1576e-01
8.9125e+00,6.6079e-01,1.1207e-01
1.0593e+01,6.7396e-01,1.0841e-01
1.2589e+01,6.8667e-01,1.0480e-01
1.4962e+01,6.9894e-01,1.0125e-01
1.7783e+01,7.1076e-01,9.7751e-02
2.1135e+01,7.2215e-01,9.4325e-02
2.5119e+01,7.3312e-01,9.0977e-02
2.9854e+01,7.4367e-01,8.7713e-02
3.5481e+01,7.5382e-01,8.4536e-02
4.2170e+01,7.6358e-01,8.1452e-02
5.0119e+01,7.7296e-01,7.8465e-02
5.9566e+01,7.8197e-01,7.5577e-02
7.0795e+01,7.9063e-01,7.2789e-02
8.4140e+01,7.9895e-01,7.0104e-02
1.0000e+02,8.0695e-01,6.7521e-02
1.1885e+02,8.1463e-01,6.5040e-02
1.4125e+02,8.2202e-01,6.2661e-02
1.6788e+02,8.2912e-01,6.0381e-02
1.9953e+02,8.3595e-01,5.8198e-02
2.3714e+02,8.4252e-01,5.6110e-02
2.8184e+02,8.4884e-01,5.4115e-02
3.3497e+02,8.5493e-01,5.2208e-02
3.9811e+02,8.6079e-01,5.0386e-02
4.7315e+02,8.6644e-01,4.8645e-02
5.6234e+02,8.7188e-01,4.6982e-02
6.6834e+02,8.7714e-01,4.5392e-02
7.9433e+02,8.8220e-01,4.3870e-02
9.4406e+02,8.8709e-01,4.2414e-02
1.1220e+03,8.9182e-01,4.1018e-02
1.3335e+03,8.9638e-01,3.9678e-02
1.5849e+03,9.0079e-01,3.8391e-02
1.8836e+03,9.0505e-01,3.7152e-02
2.2387e+03,9.0917e-01,3.5958e-02
2.6607e+03,9.1316e-01,3.4805e-02
3.1623e+03,9.1701e-01,3.3689e-02
3.7584e+03,9.2074e-01,3.2607e-02
4.4668e+03,9.2435e-01,3.1557e-02
5.3088e+03,9.2783e-01,3.0536e-02
6.3096e+03,9.3120e-01,2.9540e-02
7.4989e+03,9.3446e-01,2.8568e-02
8.9125e+03,9.3761e-01,2.7618e-02
1.0593e+04,9.4065e-01,2.6688e-02
1.2589e+04,9.4359e-01,2.5776e-02
1.4962e+04,9.4643e-01,2.4881e-02
1.7783e+04,9.4916e-01,2.4002e-02
2.1135e+04,9.5180e-01,2.3138e-02
2.5119e+04,9.5434e-01,2.2289e-02
2.9854e+04,9.5678e-01,2.1454e-02
3.5481e+04,9.5913e-01,2.0632e-02
4.2170e+04,9.6139e-01,1.9823e-02
5.0119e+04,9.6356e-01,1.9028e-02
5.9566e+04,9.6564e-01,1.8247e-02
7.0795e+04,9.6763e-01,1.7480e-02
8.4140e+04,9.6954e-01,1.6726e-02
1.0000e+05,9.7137e-01,1.5988e-02
1.1885e+05,9.7311e-01,1.5264e-02
1.4125e+05,9.7477e-01,1.4556e-02
1.6788e+05,9.7635e-01,1.3864e-02
1.9953e+05,9.7786e-01,1.3188e-02
2.3714e+05,9.7929e-01,1.2530e-02
2.8184e+05,9.8065e-01,1.1889e-02
3.3497e+05,9.8194e-01,1.1267e-02
3.9811e+05,9.8315e-01,1.0663e-02
4.7315e+05,9.8431e-01,1.0078e-02
5.6234e+05,9.8540e-01,9.5132e-03
6.6834e+05,9.8642e-01,8.9677e-03
7.9433e+05,9.8739e-01,8.4422e-03
9.4406e+05,9.8830e-01,7.9368e-03
1.1220e+06,9.8915e-01,7.4518e-03
1.3335e+06,9.8995e-01,6.9870e-03
1.5849e+06,9.9070e-01,6.5426e-03
1.8836e+06,9.9140e-01,6.1183e-03
2.2387e+06,9.9206e-01,5.7141e-03
2.6607e+06,9.9267e-01,5.3296e-03
3.1623e+06,9.9324e-01,4.9647e-03
3.7584e+06,9.9377e-01,4.6189e-03
4.4668e+06,9.9426e-01,4.2918e-03
5.3088e+06,9.9472e-01,3.9830e-03
6.3096e+06,9.9514e-01,3.6920e-03
7.4989e+06,9.9553e-01,3.4182e-03
8.9125e+06,9.9590e-01,3.1611e-03
1.0593e+07,9.9623e-01,2.9201e-03
1.2589e+07,9.9654e-01,2.6946e-03
1.4962e+07,9.9683e-01,2.4839e-03
1.7783e+07,9.9709e-01,2.2874e-03
2.1135e+07,9.9733e-01,2.1044e-03
2.5119e+07,9.9756e-01,1.9343e-03
2.9854e+07,9.9776e-01,1.7764e-03
3.5481e+07,9.9795e-01,1.6300e-03
4.2170e+07,9.9812e-01,1.4946e-03
5.0119e+07,9.9828e-01,1.3695e-03
5.9566e+07,9.9842e-01,1.2540e-03
7.0795e+07,9.9855e-01,1.1476e-03
8.4140e+07,9.9867e-01,1.0496e-03
1.0000e+08,9.9879e-01,9.5963e-04
1.1885e+08,9.9889e-01,8.7700e-04
1.4125e+08,9.9898e-01,8.0123e-04
1.6788e+08,9.9906e-01,7.3183e-04
1.9953e+08,9.9914e-01,6.6832e-04
2.3714e+08,9.9921e-01,6.1026e-04
2.8184e+08,9.9927e-01,5.5724e-04
3.3497e+08,9.9933e-01,5.0884e-04
3.9811e+08,9.9939e-01,4.6471e-04
4.7315e+08,9.9944e-01,4.2450e-04
5.6234e+08,9.9948e-01,3.8786e-04
6.6834e+08,9.9952e-01,3.5451e-04
7.9433e+08,9.9956e-01,3.2416e-04
9.4406e+08,9.9959e-01,2.9655e-04
1.1220e+09,9.9962e-01,2.7144e-04
1.3335e+09,9.9965e-01,2.4860e-04
1.5849e+09,9.9968e-01,2.2783e-04
1.8836e+09,9.9970e-01,2.0894e-04
2.2387e+09,9.9972e-01,1.9176e-04
2.6607e+09,9.9974e-01,1.7612e-04
3.1623e+09,9.9976e-01,1.6189e-04
3.7584e+09,9.9978e-01,1.4893e-04
4.4668e+09,9.9980e-01,1.3713e-04
5.3088e+09,9.9981e-01,1.2637e-04
6.3096e+09,9.9982e-01,1.1655e-04
7.4989e+09,9.9984e-01,1.0759e-04
8.9125e+09,9.9985e-01,9.9397e-05
1.0593e+10,9.9986e-01,9.1909e-05
1.2589e+10,9.9987e-01,8.5055e-05
1.4962e+10,9.9988e-01,7.8776e-05
1.7783e+10,9.9989e-01,7.3017e-05
2.1135e+10,9.9989e-01,6.7730e-05
2.5119e+10,9.9990e-01,6.2872e-05
2.9854e+10,9.9991e-01,5.8402e-05
3.5481e+10,9.9991e-01,5.4286e-05
4.2170e+10,9.9992e-01,5.0492e-05
5.0119e+10,9.9992e-01,4.6991e-05
5.9566e+10,9.9993e-01,4.3757e-05
7.0795e+10,9.9993e-01,4.0766e-05
8.4140e+10,9.9994e-01,3.7999e-05
1.0000e+11,9.9994e-01,3.5435e-05
