3.000000000000000000e+00 9.999400000000000510e-01 2.429601045314349339e-01
4.000000000000000000e+00 9.999400000000000510e-01 8.651173379480489589e-02
5.000000000000000000e+00 9.999400000000000510e-01 9.293487901249759542e-01
6.000000000000000000e+00 9.999400000000000510e-01 3.781716868977702539e-01
7.000000000000000000e+00 9.999400000000000510e-01 2.601184142816222455e-01
8.000000000000000000e+00 9.999400000000000510e-01 1.191570682290199745e-01
9.000000000000000000e+00 9.999400000000000510e-01 7.881138499923864837e-02
1.000000000000000000e+01 9.999400000000000510e-01 6.296330356337145884e-02
1.100000000000000000e+01 9.999400000000000510e-01 4.436204158923463814e-02
1.200000000000000000e+01 9.999400000000000510e-01 2.536861493850654098e-02
1.300000000000000000e+01 9.999400000000000510e-01 1.341781249806792489e-02
1.400000000000000000e+01 9.999400000000000510e-01 8.647890692765787535e-03
