   f   ,G_stor ,G_loss 
  Hz   ,  GPa  ,  GPa  
1.0000e-04,3.0965e-06,6.2753e-04
1.1885e-04,4.2570e-06,7.4567e-04
1.4125e-04,5.8528e-06,8.8603e-04
1.6788e-04,8.0470e-06,1.0528e-03
1.9953e-04,1.1064e-05,1.2508e-03
2.3714e-04,1.5213e-05,1.4861e-03
2.8184e-04,2.0918e-05,1.7655e-03
3.3497e-04,2.8761e-05,2.0973e-03
3.9811e-04,3.9545e-05,2.4912e-03
4.7315e-04,5.4369e-05,2.9588e-03
5.6234e-04,7.4744e-05,3.5137e-03
6.6834e-04,1.0274e-04,4.1722e-03
7.9433e-04,1.4121e-04,4.9532e-03
9.4406e-04,1.9403e-04,5.8793e-03
1.1220e-03,2.6655e-04,6.9767e-03
1.3335e-03,3.6604e-04,8.2764e-03
1.5849e-03,5.0246e-04,9.8146e-03
1.8836e-03,6.8932e-04,1.1633e-02
2.2387e-03,9.4503e-04,1.3781e-02
2.6607e-03,1.2945e-03,1.6314e-02
3.1623e-03,1.7712e-03,1.9295e-02
3.7584e-03,2.4202e-03,2.2796e-02
4.4668e-03,3.3013e-03,2.6894e-02
5.3088e-03,4.4935e-03,3.1673e-02
6.3096e-03,6.1001e-03,3.7218e-02
7.4989e-03,8.2535e-03,4.3612e-02
8.9125e-03,1.1121e-02,5.0925e-02
1.0593e-02,1.4908e-02,5.9203e-02
1.2589e-02,1.9858e-02,6.8451e-02
1.4962e-02,2.6248e-02,7.8613e-02
1.7783e-02,3.4373e-02,8.9547e-02
2.1135e-02,4.4515e-02,1.0101e-01
2.5119e-02,5.6908e-02,1.1264e-01
2.9854e-02,7.1679e-02,1.2396e-01
3.5481e-02,8.8805e-02,1.3445e-01
4.2170e-02,1.0807e-01,1.4355e-01
5.0119e-02,1.2908e-01,1.5078e-01
5.9566e-02,1.5127e-01,1.5580e-01
7.0795e-02,1.7400e-01,1.5849e-01
8.4140e-02,1.9664e-01,1.5890e-01
1.0000e-01,2.1865e-01,1.5729e-01
1.1885e-01,2.3962e-01,1.5403e-01
1.4125e-01,2.5930e-01,1.4954e-01
1.6788e-01,2.7758e-01,1.4421e-01
1.9953e-01,2.9445e-01,1.3843e-01
2.3714e-01,3.1000e-01,1.3248e-01
2.8184e-01,3.2434e-01,1.2660e-01
3.3497e-01,3.3764e-01,1.2095e-01
3.9811e-01,3.5002e-01,1.1563e-01
4.7315e-01,3.6164e-01,1.1069e-01
5.6234e-01,3.7262e-01,1.0618e-01
6.6834e-01,3.8306e-01,1.0209e-01
7.9433e-01,3.9307e-01,9.8419e-02
9.4406e-01,4.0271e-01,9.5134e-02
1.1220e+00,4.1206e-01,9.2210e-02
1.3335e+00,4.2116e-01,8.9618e-02
1.5849e+00,4.3007e-01,8.7324e-02
1.8836e+00,4.3881e-01,8.5298e-02
2.2387e+00,4.4742e-01,8.3507e-02
2.6607e+00,4.5591e-01,8.1925e-02
3.1623e+00,4.6431e-01,8.0524e-02
3.7584e+00,4.7263e-01,7.9280e-02
4.4668e+00,4.8088e-01,7.8171e-02
5.3088e+00,4.8907e-01,7.7178e-02
6.3096e+00,4.9721e-01,7.6283e-02
7.4989e+00,5.0530e-01,7.5470e-02
8.9125e+00,5.1334e-01,7.4724e-02
1.0593e+01,5.2135e-01,7.4035e-02
1.2589e+01,5.2931e-01,7.3390e-02
1.4962e+01,5.3723e-01,7.2781e-02
1.7783e+01,5.4511e-01,7.2200e-02
2.1135e+01,5.5295e-01,7.1638e-02
2.5119e+01,5.6075e-01,7.1089e-02
2.9854e+01,5.6850e-01,7.0550e-02
3.5481e+01,5.7621e-01,7.0013e-02
4.2170e+01,5.8388e-01,6.9477e-02
5.0119e+01,5.9149e-01,6.8938e-02
5.9566e+01,5.9905e-01,6.8392e-02
7.0795e+01,6.0656e-01,6.7837e-02
8.4140e+01,6.1402e-01,6.7273e-02
1.0000e+02,6.2142e-01,6.6696e-02
