3.000000000000000000e+00 9.978399999999999492e-01 9.377761345854516151e-01
4.000000000000000000e+00 9.978399999999999492e-01 6.483031125134827155e-01
5.000000000000000000e+00 9.978399999999999492e-01 6.171719740747545480e-01
6.000000000000000000e+00 9.978399999999999492e-01 4.292377654106517282e-01
7.000000000000000000e+00 9.978399999999999492e-01 2.146295973575761684e-01
8.000000000000000000e+00 9.978399999999999492e-01 8.872690876248014169e-02
9.000000000000000000e+00 9.978399999999999492e-01 4.831501370896525149e-02
1.000000000000000000e+01 9.978399999999999492e-01 4.060660179461902941e-02
1.100000000000000000e+01 9.978399999999999492e-01 3.327559684906188087e-02
1.200000000000000000e+01 9.978399999999999492e-01 2.119506762567649472e-02
1.300000000000000000e+01 9.978399999999999492e-01 1.077227181531370190e-02
1.400000000000000000e+01 9.978399999999999492e-01 5.638775284422902281e-03
