3.000000000000000000e+00 9.999299999999999855e-01 1.952059146052049554e+00
4.000000000000000000e+00 9.999299999999999855e-01 6.146852972399410309e-01
5.000000000000000000e+00 9.999299999999999855e-01 2.910814818704047791e-01
6.000000000000000000e+00 9.999299999999999855e-01 1.106794437028580241e-01
7.000000000000000000e+00 9.999299999999999855e-01 5.050298837696082233e-02
8.000000000000000000e+00 9.999299999999999855e-01 2.596440400277696958e-02
9.000000000000000000e+00 9.999299999999999855e-01 1.525973019921550260e-02
1.000000000000000000e+01 9.999299999999999855e-01 9.351302926057424025e-03
1.100000000000000000e+01 9.999299999999999855e-01 5.538641189051569935e-03
1.200000000000000000e+01 9.999299999999999855e-01 3.144507671665901227e-03
1.300000000000000000e+01 9.999299999999999855e-01 1.594834677509922348e-03
1.400000000000000000e+01 9.999299999999999855e-01 8.137323383009331191e-04
