1.489242730102604029e-07 5.462109646500008190e-05 9.999299999999999855e-01 5.461727298824752881e-05
1.580308411031383040e-11 1.259124479274810189e-04 9.999299999999999855e-01 1.259036340561260885e-04
1.580206219941496597e-10 9.028350984959449595e-04 9.999299999999999855e-01 9.027719000390502539e-04
1.580196000832507396e-09 3.172065626459362204e-03 9.999299999999999855e-01 3.171843581865509912e-03
1.581748304178656429e-08 9.282282503099141546e-03 9.999299999999999855e-01 9.281632743323924711e-03
1.582887858719021884e-07 2.155678252573943118e-02 9.999299999999999855e-01 2.155527355096262948e-02
1.604726490527593129e-06 3.799350373233140177e-02 9.999299999999999855e-01 3.799084418707013994e-02
1.598011730669705009e-05 5.339867619614083183e-02 9.999299999999999855e-01 5.339493828880709919e-02
1.595468136399963541e-04 6.631689549045631515e-02 9.999299999999999855e-01 6.631225330777197613e-02
1.586609673103502299e-03 8.459468620536886307e-02 9.999299999999999855e-01 8.458876457733448262e-02
1.601449887231707475e-02 1.293994771687524414e-01 9.999299999999999855e-01 1.293904192053506319e-01
1.591414605945205007e-01 1.824455063297168445e-01 9.999299999999999855e-01 1.824327351442737721e-01
1.591556228440770049e+00 2.671013798985737986e-01 9.999299999999999855e-01 2.670826828019808863e-01
1.591549399523035824e+01 1.384022736110342988e-01 9.999299999999999855e-01 1.383925854518815168e-01
