3.000000000000000000e+00 9.999500000000000055e-01 2.052195697586817857e+00
4.000000000000000000e+00 9.999500000000000055e-01 6.412940985742588973e-01
5.000000000000000000e+00 9.999500000000000055e-01 2.972208807923747420e-01
6.000000000000000000e+00 9.999500000000000055e-01 1.185824485253634958e-01
7.000000000000000000e+00 9.999500000000000055e-01 4.985858901844376218e-02
8.000000000000000000e+00 9.999500000000000055e-01 2.741296166012766738e-02
9.000000000000000000e+00 9.999500000000000055e-01 1.634280276387531025e-02
1.000000000000000000e+01 9.999500000000000055e-01 9.918038647885117631e-03
1.100000000000000000e+01 9.999500000000000055e-01 5.755591494882567223e-03
1.200000000000000000e+01 9.999500000000000055e-01 3.136977298909745474e-03
1.300000000000000000e+01 9.999500000000000055e-01 1.612630672998378476e-03
1.400000000000000000e+01 9.999500000000000055e-01 8.224538394257710884e-04
