3.000000000000000000e+00 9.987099999999999866e-01 9.422323821904081687e-01
4.000000000000000000e+00 9.987099999999999866e-01 6.639432681671476599e-01
5.000000000000000000e+00 9.987099999999999866e-01 6.295964713593831252e-01
6.000000000000000000e+00 9.987099999999999866e-01 4.355270051133592335e-01
7.000000000000000000e+00 9.987099999999999866e-01 2.166433169188078933e-01
8.000000000000000000e+00 9.987099999999999866e-01 8.966555924204898387e-02
9.000000000000000000e+00 9.987099999999999866e-01 4.941951533538681274e-02
1.000000000000000000e+01 9.987099999999999866e-01 4.158070536801197759e-02
1.100000000000000000e+01 9.987099999999999866e-01 3.383680537337280247e-02
1.200000000000000000e+01 9.987099999999999866e-01 2.138736509895060312e-02
1.300000000000000000e+01 9.987099999999999866e-01 1.084460081814412127e-02
1.400000000000000000e+01 9.987099999999999866e-01 5.728440558896010643e-03
