   t   ,G_relax
1.0593e-07,4.3202e-01
1.2589e-07,4.3043e-01
1.4962e-07,4.2884e-01
1.7783e-07,4.2725e-01
2.1135e-07,4.2567e-01
2.5119e-07,4.2409e-01
2.9854e-07,4.2250e-01
3.5481e-07,4.2092e-01
4.2170e-07,4.1935e-01
5.0119e-07,4.1777e-01
5.9566e-07,4.1619e-01
7.0795e-07,4.1462e-01
8.4140e-07,4.1305e-01
1.0000e-06,4.1148e-01
1.1885e-06,4.0991e-01
1.4125e-06,4.0835e-01
1.6788e-06,4.0678e-01
1.9953e-06,4.0522e-01
2.3714e-06,4.0366e-01
2.8184e-06,4.0210e-01
3.3497e-06,4.0054e-01
3.9811e-06,3.9899e-01
4.7315e-06,3.9744e-01
5.6234e-06,3.9588e-01
6.6834e-06,3.9434e-01
7.9433e-06,3.9279e-01
9.4406e-06,3.9125e-01
1.1220e-05,3.8970e-01
1.3335e-05,3.8816e-01
1.5849e-05,3.8663e-01
1.8836e-05,3.8509e-01
2.2387e-05,3.8356e-01
2.6607e-05,3.8203e-01
3.1623e-05,3.8050e-01
3.7584e-05,3.7897e-01
4.4668e-05,3.7745e-01
5.3088e-05,3.7593e-01
6.3096e-05,3.7441e-01
7.4989e-05,3.7289e-01
8.9125e-05,3.7138e-01
1.0593e-04,3.6987e-01
1.2589e-04,3.6836e-01
1.4962e-04,3.6685e-01
1.7783e-04,3.6535e-01
2.1135e-04,3.6385e-01
2.5119e-04,3.6235e-01
2.9854e-04,3.6085e-01
3.5481e-04,3.5936e-01
4.2170e-04,3.5787e-01
5.0119e-04,3.5638e-01
5.9566e-04,3.5490e-01
7.0795e-04,3.5342e-01
8.4140e-04,3.5194e-01
1.0000e-03,3.5046e-01
1.1885e-03,3.4899e-01
1.4125e-03,3.4751e-01
1.6788e-03,3.4604e-01
1.9953e-03,3.4458e-01
2.3714e-03,3.4312e-01
2.8184e-03,3.4165e-01
3.3497e-03,3.4020e-01
3.9811e-03,3.3874e-01
4.7315e-03,3.3729e-01
5.6234e-03,3.3584e-01
6.6834e-03,3.3439e-01
7.9433e-03,3.3294e-01
9.4406e-03,3.3150e-01
1.1220e-02,3.3006e-01
1.3335e-02,3.2862e-01
1.5849e-02,3.2718e-01
1.8836e-02,3.2574e-01
2.2387e-02,3.2430e-01
2.6607e-02,3.2286e-01
3.1623e-02,3.2142e-01
3.7584e-02,3.1998e-01
4.4668e-02,3.1853e-01
5.3088e-02,3.1708e-01
6.3096e-02,3.1563e-01
7.4989e-02,3.1416e-01
8.9125e-02,3.1267e-01
1.0593e-01,3.1117e-01
1.2589e-01,3.0964e-01
1.4962e-01,3.0808e-01
1.7783e-01,3.0646e-01
2.1135e-01,3.0478e-01
2.5119e-01,3.0302e-01
2.9854e-01,3.0113e-01
3.5481e-01,2.9909e-01
4.2170e-01,2.9683e-01
5.0119e-01,2.9429e-01
5.9566e-01,2.9137e-01
7.0795e-01,2.8795e-01
8.4140e-01,2.8386e-01
1.0000e+00,2.7892e-01
1.1885e+00,2.7289e-01
1.4125e+00,2.6551e-01
1.6788e+00,2.5652e-01
1.9953e+00,2.4571e-01
2.3714e+00,2.3293e-01
2.8184e+00,2.1822e-01
3.3497e+00,2.0181e-01
3.9811e+00,1.8414e-01
4.7315e+00,1.6580e-01
5.6234e+00,1.4743e-01
6.6834e+00,1.2963e-01
7.9433e+00,1.1290e-01
9.4406e+00,9.7552e-02
1.1220e+01,8.3758e-02
1.3335e+01,7.1559e-02
1.5849e+01,6.0905e-02
1.8836e+01,5.1687e-02
2.2387e+01,4.3769e-02
2.6607e+01,3.7005e-02
3.1623e+01,3.1248e-02
3.7584e+01,2.6363e-02
4.4668e+01,2.2227e-02
5.3088e+01,1.8731e-02
6.3096e+01,1.5779e-02
7.4989e+01,1.3289e-02
8.9125e+01,1.1189e-02
1.0593e+02,9.4194e-03
1.2589e+02,7.9289e-03
1.4962e+02,6.6736e-03
1.7783e+02,5.6166e-03
2.1135e+02,4.7268e-03
2.5119e+02,3.9778e-03
2.9854e+02,3.3474e-03
3.5481e+02,2.8168e-03
4.2170e+02,2.3703e-03
5.0119e+02,1.9945e-03
5.9566e+02,1.6783e-03
7.0795e+02,1.4122e-03
8.4140e+02,1.1882e-03
1.0000e+03,9.9981e-04
