   f   ,G_stor ,G_loss 
  Hz   ,  GPa  ,  GPa  
1.0000e-04,1.9959e-06,6.2799e-04
1.1885e-04,2.7705e-06,7.4631e-04
1.4125e-04,3.8459e-06,8.8690e-04
1.6788e-04,5.3389e-06,1.0540e-03
1.9953e-04,7.4119e-06,1.2525e-03
2.3714e-04,1.0290e-05,1.4883e-03
2.8184e-04,1.4286e-05,1.7685e-03
3.3497e-04,1.9835e-05,2.1014e-03
3.9811e-04,2.7538e-05,2.4968e-03
4.7315e-04,3.8233e-05,2.9665e-03
5.6234e-04,5.3080e-05,3.5244e-03
6.6834e-04,7.3690e-05,4.1868e-03
7.9433e-04,1.0230e-04,4.9733e-03
9.4406e-04,1.4199e-04,5.9069e-03
1.1220e-03,1.9706e-04,7.0148e-03
1.3335e-03,2.7345e-04,8.3290e-03
1.5849e-03,3.7935e-04,9.8872e-03
1.8836e-03,5.2610e-04,1.1734e-02
2.2387e-03,7.2933e-04,1.3921e-02
2.6607e-03,1.0105e-03,1.6507e-02
3.1623e-03,1.3992e-03,1.9564e-02
3.7584e-03,1.9357e-03,2.3170e-02
4.4668e-03,2.6749e-03,2.7415e-02
5.3088e-03,3.6912e-03,3.2398e-02
6.3096e-03,5.0841e-03,3.8226e-02
7.4989e-03,6.9861e-03,4.5010e-02
8.9125e-03,9.5702e-03,5.2857e-02
1.0593e-02,1.3059e-02,6.1859e-02
1.2589e-02,1.7731e-02,7.2070e-02
1.4962e-02,2.3921e-02,8.3489e-02
1.7783e-02,3.2015e-02,9.6019e-02
2.1135e-02,4.2423e-02,1.0943e-01
2.5119e-02,5.5537e-02,1.2334e-01
2.9854e-02,7.1654e-02,1.3717e-01
3.5481e-02,9.0893e-02,1.5019e-01
4.2170e-02,1.1311e-01,1.6158e-01
5.0119e-02,1.3783e-01,1.7053e-01
5.9566e-02,1.6431e-01,1.7642e-01
7.0795e-02,1.9158e-01,1.7892e-01
8.4140e-02,2.1863e-01,1.7807e-01
1.0000e-01,2.4457e-01,1.7422e-01
1.1885e-01,2.6873e-01,1.6796e-01
1.4125e-01,2.9072e-01,1.6000e-01
1.6788e-01,3.1041e-01,1.5101e-01
1.9953e-01,3.2785e-01,1.4157e-01
2.3714e-01,3.4324e-01,1.3216e-01
2.8184e-01,3.5683e-01,1.2310e-01
3.3497e-01,3.6889e-01,1.1459e-01
3.9811e-01,3.7967e-01,1.0677e-01
4.7315e-01,3.8942e-01,9.9671e-02
5.6234e-01,3.9832e-01,9.3308e-02
6.6834e-01,4.0655e-01,8.7651e-02
7.9433e-01,4.1424e-01,8.2656e-02
9.4406e-01,4.2150e-01,7.8268e-02
1.1220e+00,4.2842e-01,7.4428e-02
1.3335e+00,4.3506e-01,7.1078e-02
1.5849e+00,4.4149e-01,6.8163e-02
1.8836e+00,4.4775e-01,6.5631e-02
2.2387e+00,4.5387e-01,6.3435e-02
2.6607e+00,4.5987e-01,6.1531e-02
3.1623e+00,4.6578e-01,5.9881e-02
3.7584e+00,4.7162e-01,5.8452e-02
4.4668e+00,4.7740e-01,5.7212e-02
5.3088e+00,4.8312e-01,5.6137e-02
6.3096e+00,4.8881e-01,5.5201e-02
7.4989e+00,4.9446e-01,5.4385e-02
8.9125e+00,5.0008e-01,5.3672e-02
