   f   ,G_stor ,G_loss 
5.9566e+04,5.1224e-01,2.1600e-02
7.0795e+04,5.1462e-01,2.1594e-02
8.4140e+04,5.1699e-01,2.1587e-02
1.0000e+05,5.1937e-01,2.1580e-02
1.1885e+05,5.2174e-01,2.1571e-02
1.4125e+05,5.2412e-01,2.1562e-02
1.6788e+05,5.2649e-01,2.1552e-02
1.9953e+05,5.2886e-01,2.1540e-02
2.3714e+05,5.3123e-01,2.1528e-02
2.8184e+05,5.3360e-01,2.1515e-02
3.3497e+05,5.3597e-01,2.1500e-02
3.9811e+05,5.3833e-01,2.1485e-02
4.7315e+05,5.4070e-01,2.1469e-02
5.6234e+05,5.4306e-01,2.1452e-02
6.6834e+05,5.4542e-01,2.1434e-02
7.9433e+05,5.4778e-01,2.1415e-02
9.4406e+05,5.5013e-01,2.1395e-02
1.1220e+06,5.5249e-01,2.1374e-02
1.3335e+06,5.5484e-01,2.1352e-02
1.5849e+06,5.5719e-01,2.1330e-02
1.8836e+06,5.5954e-01,2.1306e-02
2.2387e+06,5.6188e-01,2.1282e-02
2.6607e+06,5.6422e-01,2.1256e-02
3.1623e+06,5.6656e-01,2.1230e-02
3.7584e+06,5.6889e-01,2.1202e-02
4.4668e+06,5.7123e-01,2.1174e-02
5.3088e+06,5.7356e-01,2.1145e-02
6.3096e+06,5.7588e-01,2.1115e-02
7.4989e+06,5.7820e-01,2.1084e-02
8.9125e+06,5.8052e-01,2.1052e-02
1.0593e+07,5.8284e-01,2.1020e-02
1.2589e+07,5.8515e-01,2.0986e-02
1.4962e+07,5.8746e-01,2.0952e-02
1.7783e+07,5.8976e-01,2.0917e-02
2.1135e+07,5.9206e-01,2.0881e-02
2.5119e+07,5.9436e-01,2.0844e-02
2.9854e+07,5.9665e-01,2.0806e-02
3.5481e+07,5.9894e-01,2.0767e-02
4.2170e+07,6.0122e-01,2.0728e-02
5.0119e+07,6.0350e-01,2.0687e-02
5.9566e+07,6.0577e-01,2.0646e-02
7.0795e+07,6.0804e-01,2.0605e-02
8.4140e+07,6.1031e-01,2.0562e-02
1.0000e+08,6.1257e-01,2.0518e-02
1.1885e+08,6.1483e-01,2.0474e-02
1.4125e+08,6.1708e-01,2.0429e-02
1.6788e+08,6.1932e-01,2.0383e-02
1.9953e+08,6.2156e-01,2.0337e-02
2.3714e+08,6.2380e-01,2.0289e-02
2.8184e+08,6.2603e-01,2.0241e-02
3.3497e+08,6.2825e-01,2.0192e-02
3.9811e+08,6.3047e-01,2.0143e-02
4.7315e+08,6.3269e-01,2.0093e-02
5.6234e+08,6.3490e-01,2.0042e-02
6.6834e+08,6.3710e-01,1.9990e-02
7.9433e+08,6.3930e-01,1.9937e-02
9.4406e+08,6.4149e-01,1.9884e-02
1.1220e+09,6.4367e-01,1.9831e-02
1.3335e+09,6.4585e-01,1.9776e-02
1.5849e+09,6.4802e-01,1.9721e-02
1.8836e+09,6.5019e-01,1.9665e-02
2.2387e+09,6.5235e-01,1.9609e-02
2.6607e+09,6.5451e-01,1.9552e-02
3.1623e+09,6.5666e-01,1.9494e-02
3.7584e+09,6.5880e-01,1.9436e-02
4.4668e+09,6.6093e-01,1.9377e-02
5.3088e+09,6.6306e-01,1.9317e-02
6.3096e+09,6.6518e-01,1.9257e-02
7.4989e+09,6.6730e-01,1.9196e-02
8.9125e+09,6.6941e-01,1.9135e-02
1.0593e+10,6.7151e-01,1.9073e-02
1.2589e+10,6.7361e-01,1.9011e-02
1.4962e+10,6.7569e-01,1.8948e-02
1.7783e+10,6.7777e-01,1.8884e-02
2.1135e+10,6.7985e-01,1.8820e-02
2.5119e+10,6.8192e-01,1.8756e-02
2.9854e+10,6.8398e-01,1.8691e-02
3.5481e+10,6.8603e-01,1.8625e-02
4.2170e+10,6.8807e-01,1.8559e-02
5.0119e+10,6.9011e-01,1.8492e-02
5.9566e+10,6.9214e-01,1.8425e-02
7.0795e+10,6.9417e-01,1.8358e-02
8.4140e+10,6.9618e-01,1.8290e-02
1.0000e+11,6.9819e-01,1.8222e-02
