1.591549429395901449e-11 1.893325689087776271e-04 9.999400000000000510e-01 1.893212089546431108e-04
1.591549429243596108e-10 4.338474123584376606e-04 9.999400000000000510e-01 4.338213815136961562e-04
1.591549429228365490e-09 1.303173995219278868e-03 9.999400000000000510e-01 1.303095804779565679e-03
1.591549429226842319e-08 4.088818000263037995e-03 9.999400000000000510e-01 4.088572671183022741e-03
1.591549429227459396e-07 1.116043527423307702e-02 9.999400000000000510e-01 1.115976564811662318e-02
1.619694539461781526e-06 2.371186391082182737e-02 9.999400000000000510e-01 2.371044119898717967e-02
1.592248816621912581e-05 4.074538703503868126e-02 9.999400000000000510e-01 4.074294231181658371e-02
1.591558411787633530e-04 6.241427250000164406e-02 9.999400000000000510e-01 6.241052764365164623e-02
1.591550090757446866e-03 1.026353133886582780e-01 9.999400000000000510e-01 1.026291552698549575e-01
1.591549437056171898e-02 1.696295304234789192e-01 9.999400000000000510e-01 1.696193526516535099e-01
1.591549431550394467e-01 2.621688958070328423e-01 9.999400000000000510e-01 2.621531656732844495e-01
1.591549430911885388e+00 2.819594843794420713e-01 9.999400000000000510e-01 2.819425668103793248e-01
1.591549430918941255e+01 3.955964530454302713e-02 9.999400000000000510e-01 3.955727172582475942e-02
1.591549430918952055e+02 0.000000000000000000e+00 9.999400000000000510e-01 0.000000000000000000e+00
