   f   ,G_stor ,G_loss 
1.9953e-01,3.6907e-02,1.2273e-03
2.3714e-01,3.6933e-02,1.0559e-03
2.8184e-01,3.6956e-02,9.1146e-04
3.3497e-01,3.6977e-02,7.8978e-04
3.9811e-01,3.6996e-02,6.8728e-04
4.7315e-01,3.7015e-02,6.0095e-04
5.6234e-01,3.7032e-02,5.2825e-04
6.6834e-01,3.7049e-02,4.6703e-04
7.9433e-01,3.7066e-02,4.1547e-04
9.4406e-01,3.7082e-02,3.7207e-04
1.1220e+00,3.7098e-02,3.3552e-04
1.3335e+00,3.7114e-02,3.0475e-04
1.5849e+00,3.7130e-02,2.7885e-04
1.8836e+00,3.7146e-02,2.5704e-04
2.2387e+00,3.7162e-02,2.3869e-04
2.6607e+00,3.7177e-02,2.2325e-04
3.1623e+00,3.7193e-02,2.1025e-04
3.7584e+00,3.7208e-02,1.9931e-04
4.4668e+00,3.7224e-02,1.9011e-04
5.3088e+00,3.7240e-02,1.8237e-04
6.3096e+00,3.7255e-02,1.7586e-04
7.4989e+00,3.7271e-02,1.7039e-04
8.9125e+00,3.7286e-02,1.6579e-04
1.0593e+01,3.7302e-02,1.6193e-04
1.2589e+01,3.7317e-02,1.5868e-04
1.4962e+01,3.7333e-02,1.5596e-04
1.7783e+01,3.7348e-02,1.5367e-04
2.1135e+01,3.7364e-02,1.5176e-04
2.5119e+01,3.7379e-02,1.5016e-04
2.9854e+01,3.7395e-02,1.4881e-04
3.5481e+01,3.7410e-02,1.4769e-04
4.2170e+01,3.7426e-02,1.4676e-04
5.0119e+01,3.7442e-02,1.4598e-04
5.9566e+01,3.7457e-02,1.4533e-04
7.0795e+01,3.7473e-02,1.4480e-04
8.4140e+01,3.7488e-02,1.4436e-04
1.0000e+02,3.7504e-02,1.4399e-04
1.1885e+02,3.7520e-02,1.4370e-04
1.4125e+02,3.7535e-02,1.4346e-04
1.6788e+02,3.7551e-02,1.4326e-04
1.9953e+02,3.7566e-02,1.4311e-04
2.3714e+02,3.7582e-02,1.4299e-04
2.8184e+02,3.7598e-02,1.4289e-04
3.3497e+02,3.7613e-02,1.4282e-04
3.9811e+02,3.7629e-02,1.4277e-04
4.7315e+02,3.7644e-02,1.4274e-04
5.6234e+02,3.7660e-02,1.4272e-04
6.6834e+02,3.7676e-02,1.4272e-04
7.9433e+02,3.7691e-02,1.4272e-04
9.4406e+02,3.7707e-02,1.4273e-04
1.1220e+03,3.7723e-02,1.4275e-04
1.3335e+03,3.7738e-02,1.4278e-04
1.5849e+03,3.7754e-02,1.4281e-04
1.8836e+03,3.7770e-02,1.4284e-04
2.2387e+03,3.7785e-02,1.4288e-04
2.6607e+03,3.7801e-02,1.4292e-04
3.1623e+03,3.7817e-02,1.4296e-04
3.7584e+03,3.7833e-02,1.4301e-04
4.4668e+03,3.7848e-02,1.4306e-04
5.3088e+03,3.7864e-02,1.4311e-04
6.3096e+03,3.7880e-02,1.4316e-04
7.4989e+03,3.7896e-02,1.4321e-04
8.9125e+03,3.7911e-02,1.4326e-04
1.0593e+04,3.7927e-02,1.4331e-04
1.2589e+04,3.7943e-02,1.4337e-04
1.4962e+04,3.7959e-02,1.4342e-04
1.7783e+04,3.7974e-02,1.4348e-04
2.1135e+04,3.7990e-02,1.4353e-04
2.5119e+04,3.8006e-02,1.4359e-04
2.9854e+04,3.8022e-02,1.4364e-04
3.5481e+04,3.8037e-02,1.4370e-04
4.2170e+04,3.8053e-02,1.4375e-04
5.0119e+04,3.8069e-02,1.4381e-04
5.9566e+04,3.8085e-02,1.4387e-04
7.0795e+04,3.8101e-02,1.4392e-04
8.4140e+04,3.8116e-02,1.4398e-04
1.0000e+05,3.8132e-02,1.4404e-04
1.1885e+05,3.8148e-02,1.4410e-04
1.4125e+05,3.8164e-02,1.4415e-04
1.6788e+05,3.8180e-02,1.4421e-04
1.9953e+05,3.8196e-02,1.4427e-04
2.3714e+05,3.8212e-02,1.4432e-04
2.8184e+05,3.8227e-02,1.4438e-04
3.3497e+05,3.8243e-02,1.4444e-04
3.9811e+05,3.8259e-02,1.4450e-04
4.7315e+05,3.8275e-02,1.4455e-04
5.6234e+05,3.8291e-02,1.4461e-04
6.6834e+05,3.8307e-02,1.4467e-04
7.9433e+05,3.8323e-02,1.4473e-04
9.4406e+05,3.8339e-02,1.4478e-04
1.1220e+06,3.8355e-02,1.4484e-04
1.3335e+06,3.8371e-02,1.4490e-04
1.5849e+06,3.8386e-02,1.4496e-04
1.8836e+06,3.8402e-02,1.4502e-04
2.2387e+06,3.8418e-02,1.4507e-04
2.6607e+06,3.8434e-02,1.4513e-04
3.1623e+06,3.8450e-02,1.4519e-04
3.7584e+06,3.8466e-02,1.4525e-04
4.4668e+06,3.8482e-02,1.4530e-04
5.3088e+06,3.8498e-02,1.4536e-04
6.3096e+06,3.8514e-02,1.4542e-04
7.4989e+06,3.8530e-02,1.4548e-04
8.9125e+06,3.8546e-02,1.4554e-04
1.0593e+07,3.8562e-02,1.4559e-04
1.2589e+07,3.8578e-02,1.4565e-04
1.4962e+07,3.8594e-02,1.4571e-04
1.7783e+07,3.8610e-02,1.4577e-04
2.1135e+07,3.8626e-02,1.4583e-04
2.5119e+07,3.8642e-02,1.4588e-04
2.9854e+07,3.8658e-02,1.4594e-04
3.5481e+07,3.8674e-02,1.4600e-04
4.2170e+07,3.8690e-02,1.4606e-04
5.0119e+07,3.8707e-02,1.4612e-04
5.9566e+07,3.8723e-02,1.4618e-04
7.0795e+07,3.8739e-02,1.4623e-04
8.4140e+07,3.8755e-02,1.4629e-04
1.0000e+08,3.8771e-02,1.4635e-04
1.1885e+08,3.8787e-02,1.4641e-04
1.4125e+08,3.8803e-02,1.4647e-04
1.6788e+08,3.8819e-02,1.4653e-04
1.9953e+08,3.8835e-02,1.4658e-04
2.3714e+08,3.8851e-02,1.4664e-04
2.8184e+08,3.8867e-02,1.4670e-04
3.3497e+08,3.8884e-02,1.4676e-04
3.9811e+08,3.8900e-02,1.4682e-04
4.7315e+08,3.8916e-02,1.4688e-04
5.6234e+08,3.8932e-02,1.4693e-04
6.6834e+08,3.8948e-02,1.4699e-04
7.9433e+08,3.8964e-02,1.4705e-04
9.4406e+08,3.8981e-02,1.4711e-04
1.1220e+09,3.8997e-02,1.4717e-04
1.3335e+09,3.9013e-02,1.4723e-04
1.5849e+09,3.9029e-02,1.4729e-04
1.8836e+09,3.9045e-02,1.4734e-04
2.2387e+09,3.9061e-02,1.4740e-04
2.6607e+09,3.9078e-02,1.4746e-04
3.1623e+09,3.9094e-02,1.4752e-04
3.7584e+09,3.9110e-02,1.4758e-04
4.4668e+09,3.9126e-02,1.4764e-04
5.3088e+09,3.9143e-02,1.4770e-04
6.3096e+09,3.9159e-02,1.4776e-04
7.4989e+09,3.9175e-02,1.4781e-04
8.9125e+09,3.9191e-02,1.4787e-04
1.0593e+10,3.9208e-02,1.4793e-04
1.2589e+10,3.9224e-02,1.4799e-04
1.4962e+10,3.9240e-02,1.4805e-04
1.7783e+10,3.9256e-02,1.4811e-04
2.1135e+10,3.9273e-02,1.4817e-04
2.5119e+10,3.9289e-02,1.4823e-04
2.9854e+10,3.9305e-02,1.4829e-04
3.5481e+10,3.9322e-02,1.4834e-04
4.2170e+10,3.9338e-02,1.4840e-04
5.0119e+10,3.9354e-02,1.4846e-04
5.9566e+10,3.9371e-02,1.4852e-04
7.0795e+10,3.9387e-02,1.4858e-04
8.4140e+10,3.9403e-02,1.4864e-04
1.0000e+11,3.9420e-02,1.4870e-04
