2.243291234908826978e-12 8.053331129501561545e-04 9.982400000000000162e-01 8.039157266713639139e-04
3.194437318234577434e-11 6.126516990235905680e-03 9.982400000000000162e-01 6.115734320333090189e-03
4.552152851241526673e-10 1.326054238150064027e-02 9.982400000000000162e-01 1.323720382690919857e-02
6.487260353822688539e-09 2.640480000630538587e-02 9.982400000000000162e-01 2.635832755829429011e-02
9.245009570172570032e-08 4.250525725461520854e-02 9.982400000000000162e-01 4.243044800184708754e-02
1.339389233367694728e-06 5.703302890164817923e-02 9.982400000000000162e-01 5.693265077078128039e-02
1.926679428743793387e-05 6.765343860072982329e-02 9.982400000000000162e-01 6.753436854879253659e-02
2.688474325320103263e-04 7.668165096372965561e-02 9.982400000000000162e-01 7.654669125803349738e-02
3.977468690719722366e-03 1.063914475285850647e-01 9.982400000000000162e-01 1.062041985809347583e-01
5.477541229914632825e-02 1.484893964276297051e-01 9.982400000000000162e-01 1.482280550899170712e-01
7.837708317188624152e-01 2.541840242496797297e-01 9.982400000000000162e-01 2.537366603670003218e-01
1.116795735632191366e+01 1.944166962747908289e-01 9.982400000000000162e-01 1.940745228893472063e-01
