3.000000000000000000e+00 9.982400000000000162e-01 1.684629308535842362e+00
4.000000000000000000e+00 9.982400000000000162e-01 6.851052858185663341e-01
5.000000000000000000e+00 9.982400000000000162e-01 2.741466736386339309e-01
6.000000000000000000e+00 9.982400000000000162e-01 1.074605395999350954e-01
7.000000000000000000e+00 9.982400000000000162e-01 4.403845931300424260e-02
8.000000000000000000e+00 9.982400000000000162e-01 2.203430839820826742e-02
9.000000000000000000e+00 9.982400000000000162e-01 1.258747712559438528e-02
1.000000000000000000e+01 9.982400000000000162e-01 7.827615008889801662e-03
1.100000000000000000e+01 9.982400000000000162e-01 4.854672813370781298e-03
1.200000000000000000e+01 9.982400000000000162e-01 2.837934301912544734e-03
1.300000000000000000e+01 9.982400000000000162e-01 1.544859421812439784e-03
1.400000000000000000e+01 9.982400000000000162e-01 8.019576013290574635e-04
