2.268121343790455838e-11 2.567946832778145259e-03 9.996300000000000185e-01 2.566996692450017239e-03
3.232305783593863391e-10 6.864450231177421195e-03 9.996300000000000185e-01 6.861910384591885827e-03
4.606367603434139313e-09 1.825985005835487410e-02 9.996300000000000185e-01 1.825309391383328483e-02
6.564546772051097732e-08 3.701203593809628684e-02 9.996300000000000185e-01 3.699834148479919094e-02
9.516766813410158219e-07 5.808709626525637715e-02 9.996300000000000185e-01 5.806560403963823003e-02
1.333313981211445562e-05 7.373626321078033397e-02 9.996300000000000185e-01 7.370898079339234521e-02
1.899954764423869395e-04 8.598997747025098615e-02 9.996300000000000185e-01 8.595816117858699756e-02
2.707630332695609276e-03 1.162329012641459131e-01 9.996300000000000185e-01 1.161898950906781747e-01
3.858651143476121009e-02 1.718048058098127218e-01 9.996300000000000185e-01 1.717412380316631071e-01
5.498974048516698243e-01 2.970769571926845654e-01 9.996300000000000185e-01 2.969670387185232574e-01
7.836602600404280139e+00 1.323677157266623106e-01 9.996300000000000185e-01 1.323187396718434605e-01
1.116796329193994524e+02 0.000000000000000000e+00 9.996300000000000185e-01 0.000000000000000000e+00
