   t   ,G_relax
1.2589e-04,7.6734e-01
1.4962e-04,7.6199e-01
1.7783e-04,7.5657e-01
2.1135e-04,7.5107e-01
2.5119e-04,7.4550e-01
2.9854e-04,7.3984e-01
3.5481e-04,7.3410e-01
4.2170e-04,7.2827e-01
5.0119e-04,7.2234e-01
5.9566e-04,7.1630e-01
7.0795e-04,7.1015e-01
8.4140e-04,7.0389e-01
1.0000e-03,6.9751e-01
1.1885e-03,6.9099e-01
1.4125e-03,6.8433e-01
1.6788e-03,6.7753e-01
1.9953e-03,6.7058e-01
2.3714e-03,6.6346e-01
2.8184e-03,6.5618e-01
3.3497e-03,6.4871e-01
3.9811e-03,6.4106e-01
4.7315e-03,6.3322e-01
5.6234e-03,6.2517e-01
6.6834e-03,6.1692e-01
7.9433e-03,6.0844e-01
9.4406e-03,5.9974e-01
1.1220e-02,5.9081e-01
1.3335e-02,5.8164e-01
1.5849e-02,5.7222e-01
1.8836e-02,5.6255e-01
2.2387e-02,5.5263e-01
2.6607e-02,5.4244e-01
3.1623e-02,5.3199e-01
3.7584e-02,5.2127e-01
4.4668e-02,5.1028e-01
5.3088e-02,4.9902e-01
6.3096e-02,4.8748e-01
7.4989e-02,4.7566e-01
8.9125e-02,4.6357e-01
1.0593e-01,4.5119e-01
1.2589e-01,4.3854e-01
1.4962e-01,4.2561e-01
1.7783e-01,4.1239e-01
2.1135e-01,3.9889e-01
2.5119e-01,3.8511e-01
2.9854e-01,3.7104e-01
3.5481e-01,3.5668e-01
4.2170e-01,3.4204e-01
5.0119e-01,3.2712e-01
5.9566e-01,3.1193e-01
7.0795e-01,2.9647e-01
8.4140e-01,2.8076e-01
1.0000e+00,2.6485e-01
1.1885e+00,2.4876e-01
1.4125e+00,2.3256e-01
1.6788e+00,2.1633e-01
1.9953e+00,2.0015e-01
2.3714e+00,1.8413e-01
2.8184e+00,1.6839e-01
3.3497e+00,1.5307e-01
3.9811e+00,1.3828e-01
4.7315e+00,1.2417e-01
5.6234e+00,1.1083e-01
6.6834e+00,9.8357e-02
7.9433e+00,8.6810e-02
9.4406e+00,7.6228e-02
1.1220e+01,6.6619e-02
1.3335e+01,5.7971e-02
1.5849e+01,5.0249e-02
1.8836e+01,4.3403e-02
2.2387e+01,3.7373e-02
2.6607e+01,3.2092e-02
3.1623e+01,2.7490e-02
3.7584e+01,2.3498e-02
4.4668e+01,2.0048e-02
5.3088e+01,1.7077e-02
6.3096e+01,1.4524e-02
7.4989e+01,1.2338e-02
8.9125e+01,1.0470e-02
1.0593e+02,8.8752e-03
1.2589e+02,7.5173e-03
1.4962e+02,6.3624e-03
1.7783e+02,5.3814e-03
2.1135e+02,4.5491e-03
2.5119e+02,3.8435e-03
2.9854e+02,3.2458e-03
3.5481e+02,2.7401e-03
4.2170e+02,2.3123e-03
5.0119e+02,1.9506e-03
5.9566e+02,1.6451e-03
7.0795e+02,1.3871e-03
8.4140e+02,1.1693e-03
1.0000e+03,9.8549e-04
