68.1,13006080.0667889,0.00233707699107042,1.22369647330019e-08,0.00248604195749617,2.50867427416171,0.00496026950648775,0.398612011288062,0.00197722300451193,1.03967658283047,0.00515707605042339
46.4,8861705.06753313,0.00343006342870464,1.7959855567186e-08,0.00259069712731512,2.50383053017917,0.00492134849315406,0.399383216368448,0.00196550399006588,1.04168807229876,0.00512651002494404
31.6,6035126.72702688,0.005036548832022,2.63714334910579e-08,0.00357631146657897,2.51730636365199,0.00627332379677686,0.397242202110959,0.00249202895958672,1.03610378902585,0.00649981455562651
21.5,4106177.99465436,0.0074025554926463,3.87598743403456e-08,0.0043297869254037,2.49413215796837,0.00731636082549407,0.400930332946408,0.0029333509817214,1.04572332671022,0.00765088918184802
11,2100835.25307898,0.0144686311901723,7.57579362106755e-08,0.00557109955287886,2.52955841386304,0.00921884675717,0.395309119433815,0.00364429419377215,1.03106184163041,0.00950520111515625
4.64,886170.506753313,0.0343006342870464,1.7959855567186e-07,0.00735901300762411,2.48425255032911,0.0116257520249002,0.402508363194426,0.00467946241844685,1.04983921145379,0.0122051703383785
2.15,410617.799465436,0.074025554926463,3.87598743403456e-07,0.00923488308794112,2.48511370281209,0.0143674783631688,0.402354549261741,0.00578082028084062,1.04943802749697,0.0150777781535492
1.1,210083.525307898,0.144686311901723,7.57579362106755e-07,0.0103296832553564,2.50335966506518,0.0168417845793236,0.399406534052114,0.00672671880607997,1.04174889046024,0.0175449103988808
0.464,88617.0506753313,0.343006342870464,1.7959855567186e-06,0.0123612401616974,2.47378068231174,0.0197537895670138,0.4041607075877,0.00798370556894282,1.05414892547095,0.0208234360460469
0.215,41061.7799465436,0.74025554926463,3.87598743403456e-06,0.0153129114408676,2.4089406312656,0.0237119691263787,0.415003581565803,0.0098405521134249,1.08242976459867,0.0256665411596371
0.1,19098.502300718,1.59154943091895,8.33337298317431e-06,0.0179175112220075,2.41988554843598,0.0277810433289517,0.413083309121213,0.0114758853091632,1.0774212293896,0.029931885857205
0.0464,8861.70506753313,3.43006342870464,1.7959855567186e-05,0.0182174534441099,2.38131010410103,0.0277510495374341,0.419775299389977,0.0116492051279625,1.09487555935944,0.0303839458851098
0.0215,4106.17799465436,7.4025554926463,3.87598743403456e-05,0.0259946372289401,2.2855879264815,0.0380323676770436,0.437208099314621,0.0166280591845151,1.1403445200068,0.0433700020634005
0.01,1909.8502300718,15.9154943091895,8.3333729831743e-05,0.0305571842680474,2.29258094439449,0.0450199946083504,0.435748251488039,0.0196173839325896,1.1365368836165,0.0511668843726061
0.00464,886.170506753313,34.3006342870464,0.00017959855567186,0.0365347058739857,2.21071335859575,0.0523713564937822,0.45172361727348,0.0236573785968903,1.17820450335431,0.061704168067748
0.00215,410.617799465436,74.0255549264629,0.000387598743403456,0.0405222381106937,2.17674577415119,0.0582069767755043,0.458625108292936,0.0266951810270701,1.1962052619776,0.0696274919026664
0.001,190.98502300718,159.154943091895,0.00083333729831743,0.0477379306193996,2.05424812500127,0.0667823553602772,0.485714202538344,0.0324371384774493,1.26686017487406,0.0846039063902222
0.000464,88.6170506753313,343.006342870464,0.0017959855567186,0.0571412637023732,2.00602852444717,0.0825795012604521,0.496806322180395,0.0410260183086965,1.29579110700661,0.107005783354335
0.000215,41.0617799465436,740.25554926463,0.00387598743403456,0.0745774991624555,1.90459133076412,0.11076940896395,0.521855233668619,0.057805595798217,1.36112472958247,0.150770981822067
