68.1,1754915.59273774,0.00233707699107042,9.0690939068817e-08,0.0108529399107679,2.45758589385811,0.0192910738710678,0.406827684701337,0.00784814291836899,1.06395133304037,0.0205247637609028
46.4,1195713.41414143,0.00343006342870464,1.33104589452294e-07,0.0124992176609816,2.4631371003431,0.0200281325008519,0.40590493202069,0.00812951776125966,1.06153811491004,0.0212606260201227
31.6,814322.066527352,0.005036548832022,1.95444713626153e-07,0.0145780268957511,2.44463418407882,0.0222120846520788,0.408958284803511,0.00908381604122455,1.06952335997985,0.0237563434092482
21.5,554048.241466394,0.0074025554926463,2.87258276771462e-07,0.0171983533402509,2.43126635267234,0.0239162587511217,0.411190706363781,0.00983414332945266,1.07536167429393,0.0257186280534531
11,283466.542145597,0.0144686311901723,5.61459359144222e-07,0.0209547529681056,2.40517163530833,0.0282794791813529,0.415604591594204,0.011753081395663,1.08690503589737,0.0307371083347673
4.64,119571.341414143,0.0343006342870464,1.33104589452294e-06,0.0226635491977094,2.34570328107773,0.0325013658788356,0.426086392403881,0.0138483897355117,1.11431744258328,0.0362168389065675
2.15,55404.8241466394,0.074025554926463,2.87258276771462e-06,0.0259137281955849,2.32696113524506,0.0356744084494078,0.429471837706164,0.0153211537558475,1.12317118872138,0.0400684677450535
1.1,28346.6542145597,0.144686311901723,5.61459359144221e-06,0.0286179554870788,2.29328072600348,0.0386203718737938,0.435731681395869,0.0168281195727019,1.13954217154468,0.044009542430926
0.464,11957.1341414143,0.343006342870464,1.33104589452294e-05,0.0318915376574643,2.24817957053132,0.0437061489156742,0.444380095592682,0.0194221426331353,1.16215983538469,0.0507935308291386
0.215,5540.48241466394,0.74025554926463,2.87258276771462e-05,0.0369835853687646,2.14436986614145,0.055339741790086,0.465625021300159,0.0257675684497541,1.21772037827991,0.0673883313065362
0.1,2576.96856495997,1.59154943091895,6.17605295058644e-05,0.0438157012068127,2.09615599006395,0.0604879801053671,0.476193380478578,0.0288039757246958,1.24535915572492,0.0753292598355258
0.0464,1195.71341414143,3.43006342870464,0.000133104589452294,0.0514693195524217,2.0580956511397,0.0686820236144468,0.484744089109199,0.0332932049751615,1.26772129622838,0.0870696640040947
0.0215,554.048241466394,7.4025554926463,0.000287258276771462,0.0612725013662748,2.02267732470317,0.0780397000352537,0.492895593945883,0.0384654243002349,1.28903942368975,0.100596249958364
0.01,257.696856495997,15.9154943091895,0.000617605295058644,0.0688162648073598,1.91591558692779,0.0879092248183023,0.519938479314646,0.0457073886697574,1.35976301261776,0.119535712375827
0.00464,119.571341414143,34.3006342870464,0.00133104589452294,0.0793874979308882,1.84265165177942,0.0993205671944077,0.540039081878005,0.0536369879192707,1.41233087782561,0.140273503851815
0.00215,55.4048241466394,74.0255549264629,0.00287258276771462,0.09508452072953,1.79220858359102,0.113550817795381,0.554408005993814,0.0629534824729039,1.44990903816785,0.164638357012873
0.001,25.7696856495997,159.154943091895,0.00617605295058643,0.112368194789557,1.66651694215711,0.135643038386939,0.594608724988754,0.0806545341088584,1.55504349723311,0.210930824788551
0.000464,11.9571341414143,343.006342870464,0.0133104589452294,0.146641701011095,1.61804571187801,0.167566459510422,0.609531382632604,0.102137015748238,1.59406980269296,0.267112633049737
