68.1,80107.5549824258,0.00233707699107042,1.98676570676525e-06,0.0297190739988666,2.23249281477751,0.041194548540527,0.447550189798322,0.018436628017969,1.17389189084555,0.0483579464787679
46.4,54581.3590482314,0.00343006342870464,2.91592122048951e-06,0.0295398990639502,2.20425899563662,0.0405712238086509,0.453294283706653,0.0183907038354447,1.1889582351639,0.0482374906579732
31.6,37171.7876276748,0.005036548832022,4.2816058427441e-06,0.0307136916753117,2.19858957491584,0.0422600637732661,0.454431445133578,0.0192043018519225,1.19194092762628,0.0503714996154527
21.5,25290.9314555383,0.0074025554926463,6.29296486654481e-06,0.0325300973565815,2.16552486837696,0.0443039084029005,0.461329278112649,0.020438690081079,1.21003344637192,0.0536092109725074
11,12939.5463260893,0.0144686311901723,1.22998858755194e-05,0.0344877814736088,2.13971222736339,0.0463575539467281,0.46685119830034,0.0216420796103027,1.22451704503411,0.0567656149738568
4.64,5458.13590482314,0.0343006342870464,2.91592122048951e-05,0.0389840795921833,2.07142081857384,0.0513377455717579,0.482125509264653,0.024751236728283,1.26458046180384,0.0649207100031015
2.15,2529.09314555383,0.074025554926463,6.29296486654481e-05,0.0435731182431242,2.03368268104502,0.056908527579526,0.490924489654342,0.0279377898589589,1.28765955318311,0.0732788091953609
1.1,1293.95463260893,0.144686311901723,0.000122998858755194,0.0487851759659966,2.00189977371905,0.0632453697588031,0.498529449228351,0.0315296793520995,1.3076068140214,0.0827000764519142
0.464,545.813590482314,0.343006342870464,0.000291592122048951,0.0633749549040837,1.90561037969214,0.0774563756353228,0.523199126189173,0.0405251080501812,1.37231359863284,0.106294437585167
0.215,252.909314555383,0.74025554926463,0.000629296486654481,0.073081677513238,1.85765053005606,0.0879287728852472,0.53624539262623,0.047151399338992,1.40653301519297,0.123674722048504
0.1,117.632239328085,1.59154943091895,0.00135298744630714,0.0880119311854936,1.77075589486721,0.102106634486292,0.561809524823047,0.0573644798020242,1.47358589142093,0.150462895999473
0.0464,54.5813590482314,3.43006342870464,0.00291592122048952,0.104643359716495,1.70249856092449,0.118542825085463,0.583288007820626,0.0691446082855284,1.52992240427077,0.1813613239638
0.0215,25.2909314555383,7.4025554926463,0.00629296486654481,0.127769718713945,1.59745160683418,0.138845391083862,0.620048919635017,0.0860909347378501,1.62634362643235,0.225810316848746
0.01,11.7632239328085,15.9154943091895,0.0135298744630713,0.152847308560008,1.50966156110466,0.162432118390069,0.653830875635059,0.106203134198236,1.71495126219991,0.278563166454853
0.00464,5.45813590482314,34.3006342870464,0.0291592122048952,0.183425158940256,1.43956493899749,0.196358119838303,0.681637810556959,0.133845118891662,1.78788684832668,0.351066100021055
0.00215,2.52909314555383,74.0255549264629,0.0629296486654481,0.231696425578826,1.31663861679074,0.246163937660274,0.737493638916701,0.181544338155139,1.93439266032848,0.476177714247591
0.001,1.17632239328085,159.154943091895,0.135298744630713,0.306332730636676,1.20085903655932,0.326263189495539,0.791666978716349,0.258291793494293,2.07648542610182,0.677480758060982
0.000464,0.545813590482314,343.006342870464,0.291592122048951,0.389220860249589,1.03715197125225,0.431275701999548,0.885351017378788,0.381830381536051,2.32221190727492,1.0015135705017
