   f   ,G_stor ,G_loss 
  Hz   ,  GPa  ,  GPa  
1.0000e-04,2.6344e-06,6.2773e-04
1.1885e-04,3.6338e-06,7.4595e-04
1.4125e-04,5.0128e-06,8.8641e-04
1.6788e-04,6.9153e-06,1.0533e-03
1.9953e-04,9.5402e-06,1.2515e-03
2.3714e-04,1.3162e-05,1.4870e-03
2.8184e-04,1.8159e-05,1.7668e-03
3.3497e-04,2.5053e-05,2.0990e-03
3.9811e-04,3.4565e-05,2.4936e-03
4.7315e-04,4.7687e-05,2.9621e-03
5.6234e-04,6.5786e-05,3.5183e-03
6.6834e-04,9.0748e-05,4.1784e-03
7.9433e-04,1.2517e-04,4.9618e-03
9.4406e-04,1.7261e-04,5.8910e-03
1.1220e-03,2.3800e-04,6.9928e-03
1.3335e-03,3.2806e-04,8.2986e-03
1.5849e-03,4.5205e-04,9.8453e-03
1.8836e-03,6.2261e-04,1.1676e-02
2.2387e-03,8.5704e-04,1.3840e-02
2.6607e-03,1.1789e-03,1.6395e-02
3.1623e-03,1.6201e-03,1.9408e-02
3.7584e-03,2.2240e-03,2.2952e-02
4.4668e-03,3.0483e-03,2.7111e-02
5.3088e-03,4.1706e-03,3.1974e-02
6.3096e-03,5.6928e-03,3.7635e-02
7.4989e-03,7.7476e-03,4.4189e-02
8.9125e-03,1.0505e-02,5.1719e-02
1.0593e-02,1.4178e-02,6.0289e-02
1.2589e-02,1.9024e-02,6.9924e-02
1.4962e-02,2.5344e-02,8.0587e-02
1.7783e-02,3.3467e-02,9.2152e-02
2.1135e-02,4.3724e-02,1.0438e-01
2.5119e-02,5.6406e-02,1.1690e-01
2.9854e-02,7.1701e-02,1.2919e-01
3.5481e-02,8.9636e-02,1.4066e-01
4.2170e-02,1.1002e-01,1.5065e-01
5.0119e-02,1.3242e-01,1.5857e-01
5.9566e-02,1.5621e-01,1.6399e-01
7.0795e-02,1.8065e-01,1.6671e-01
8.4140e-02,2.0497e-01,1.6678e-01
1.0000e-01,2.2851e-01,1.6449e-01
1.1885e-01,2.5078e-01,1.6026e-01
1.4125e-01,2.7147e-01,1.5462e-01
1.6788e-01,2.9046e-01,1.4805e-01
1.9953e-01,3.0775e-01,1.4100e-01
2.3714e-01,3.2346e-01,1.3383e-01
2.8184e-01,3.3776e-01,1.2680e-01
3.3497e-01,3.5081e-01,1.2010e-01
3.9811e-01,3.6281e-01,1.1383e-01
4.7315e-01,3.7394e-01,1.0807e-01
5.6234e-01,3.8433e-01,1.0284e-01
6.6834e-01,3.9413e-01,9.8123e-02
7.9433e-01,4.0344e-01,9.3909e-02
9.4406e-01,4.1235e-01,9.0164e-02
1.1220e+00,4.2094e-01,8.6851e-02
1.3335e+00,4.2926e-01,8.3928e-02
1.5849e+00,4.3737e-01,8.1357e-02
1.8836e+00,4.4531e-01,7.9099e-02
2.2387e+00,4.5311e-01,7.7116e-02
2.6607e+00,4.6078e-01,7.5376e-02
3.1623e+00,4.6836e-01,7.3847e-02
3.7584e+00,4.7586e-01,7.2501e-02
4.4668e+00,4.8329e-01,7.1315e-02
5.3088e+00,4.9066e-01,7.0264e-02
6.3096e+00,4.9797e-01,6.9330e-02
7.4989e+00,5.0524e-01,6.8495e-02
8.9125e+00,5.1247e-01,6.7743e-02
1.0593e+01,5.1966e-01,6.7060e-02
1.2589e+01,5.2682e-01,6.6436e-02
1.4962e+01,5.3394e-01,6.5858e-02
1.7783e+01,5.4103e-01,6.5319e-02
2.1135e+01,5.4808e-01,6.4811e-02
2.5119e+01,5.5510e-01,6.4326e-02
2.9854e+01,5.6209e-01,6.3858e-02
3.5481e+01,5.6904e-01,6.3404e-02
4.2170e+01,5.7596e-01,6.2957e-02
5.0119e+01,5.8284e-01,6.2515e-02
5.9566e+01,5.8968e-01,6.2074e-02
7.0795e+01,5.9648e-01,6.1632e-02
8.4140e+01,6.0324e-01,6.1187e-02
1.0000e+02,6.0995e-01,6.0736e-02
1.1885e+02,6.1662e-01,6.0278e-02
1.4125e+02,6.2324e-01,5.9812e-02
1.6788e+02,6.2982e-01,5.9337e-02
1.9953e+02,6.3634e-01,5.8853e-02
2.3714e+02,6.4281e-01,5.8357e-02
2.8184e+02,6.4923e-01,5.7852e-02
3.3497e+02,6.5560e-01,5.7335e-02
3.9811e+02,6.6190e-01,5.6807e-02
4.7315e+02,6.6815e-01,5.6268e-02
5.6234e+02,6.7434e-01,5.5718e-02
6.6834e+02,6.8046e-01,5.5157e-02
7.9433e+02,6.8653e-01,5.4586e-02
9.4406e+02,6.9252e-01,5.4005e-02
1.1220e+03,6.9846e-01,5.3414e-02
1.3335e+03,7.0432e-01,5.2813e-02
1.5849e+03,7.1012e-01,5.2204e-02
1.8836e+03,7.1585e-01,5.1587e-02
2.2387e+03,7.2151e-01,5.0961e-02
2.6607e+03,7.2710e-01,5.0328e-02
3.1623e+03,7.3262e-01,4.9689e-02
3.7584e+03,7.3806e-01,4.9043e-02
4.4668e+03,7.4344e-01,4.8392e-02
5.3088e+03,7.4873e-01,4.7736e-02
6.3096e+03,7.5396e-01,4.7075e-02
7.4989e+03,7.5911e-01,4.6411e-02
8.9125e+03,7.6418e-01,4.5743e-02
1.0593e+04,7.6918e-01,4.5072e-02
1.2589e+04,7.7411e-01,4.4399e-02
1.4962e+04,7.7895e-01,4.3725e-02
1.7783e+04,7.8373e-01,4.3050e-02
2.1135e+04,7.8842e-01,4.2374e-02
2.5119e+04,7.9305e-01,4.1698e-02
2.9854e+04,7.9759e-01,4.1022e-02
3.5481e+04,8.0206e-01,4.0347e-02
4.2170e+04,8.0645e-01,3.9674e-02
5.0119e+04,8.1077e-01,3.9003e-02
5.9566e+04,8.1502e-01,3.8334e-02
7.0795e+04,8.1919e-01,3.7668e-02
8.4140e+04,8.2328e-01,3.7005e-02
1.0000e+05,8.2730e-01,3.6346e-02
1.1885e+05,8.3125e-01,3.5690e-02
1.4125e+05,8.3512e-01,3.5039e-02
1.6788e+05,8.3893e-01,3.4392e-02
1.9953e+05,8.4266e-01,3.3750e-02
2.3714e+05,8.4632e-01,3.3114e-02
2.8184e+05,8.4991e-01,3.2483e-02
3.3497e+05,8.5342e-01,3.1858e-02
