3.733245638889632115e-05 6.215889824266447681e-05 9.997200000000000530e-01 6.214149375115653792e-05
2.192548487595501635e-11 1.348166618467734309e-03 9.997200000000000530e-01 1.347789131814563449e-03
2.584359571212681938e-10 4.322297036596209688e-03 9.997200000000000530e-01 4.321086793425962976e-03
3.046347221951198249e-09 1.175734664249474155e-02 9.997200000000000530e-01 1.175405458543484286e-02
3.590937077764366374e-08 2.577291482968122049e-02 9.997200000000000530e-01 2.576569841352891257e-02
4.265374131064670047e-07 4.422391915134828155e-02 9.997200000000000530e-01 4.421153645398590709e-02
5.049622726150790888e-06 6.035277304605147358e-02 9.997200000000000530e-01 6.033587426959858419e-02
6.001122374404991775e-05 7.134398133307370826e-02 9.997200000000000530e-01 7.132400501830045425e-02
6.942826571889239989e-04 8.107424447477143414e-02 9.997200000000000530e-01 8.105154368631850570e-02
8.415747663348927335e-03 1.144583100122927022e-01 9.997200000000000530e-01 1.144262616854892639e-01
9.708953527709256182e-02 1.570714663273481970e-01 9.997200000000000530e-01 1.570274863167765433e-01
1.145451411630614480e+00 2.581458162328886807e-01 9.997200000000000530e-01 2.580735354043434682e-01
1.350179470866844689e+01 1.646157853126097581e-01 9.997200000000000530e-01 1.645696928927222469e-01
