1.860197013489238928e-12 7.318723826468154399e-04 9.971900000000000208e-01 7.298158212515778965e-04
2.191154740397656738e-11 6.813243961980670546e-03 9.971900000000000208e-01 6.794098746447504653e-03
2.582705766596036432e-10 1.268312349371701099e-02 9.971900000000000208e-01 1.264748391669966686e-02
3.044396679027519787e-09 2.321661944701512714e-02 9.971900000000000208e-01 2.315138074636901439e-02
3.588637729953765636e-08 3.600783087387899456e-02 9.971900000000000208e-01 3.590664886912339759e-02
4.247554847433808136e-07 4.816002110814478904e-02 9.971900000000000208e-01 4.802469144883090429e-02
5.040752599474934531e-06 5.719452502614763567e-02 9.971900000000000208e-01 5.703380841082416469e-02
5.982575755971195975e-05 6.494988758043516996e-02 9.971900000000000208e-01 6.476737839633414651e-02
6.928574862506675083e-04 7.560815632665347785e-02 9.971900000000000208e-01 7.539569740737558923e-02
8.422236328368472649e-03 1.095679776810285361e-01 9.971900000000000208e-01 1.092600916637448544e-01
9.707949570687958440e-02 1.483213705348984390e-01 9.971900000000000208e-01 1.479045874836953656e-01
1.145452999189073839e+00 2.469523713654514785e-01 9.971900000000000208e-01 2.462584352019145661e-01
1.350179459473708654e+01 1.642776458239612047e-01 9.971900000000000208e-01 1.638160256391958669e-01
