2.830219583052561367e-11 4.662566764816174734e-03 9.992799999999999461e-01 4.659209716745506789e-03
5.032921210430337653e-10 1.173436691507012165e-02 9.992799999999999461e-01 1.172591817089126999e-02
8.949940160856344210e-09 2.795151802373203875e-02 9.992799999999999461e-01 2.793139293075495161e-02
1.617771411005490993e-07 5.017332285857405844e-02 9.992799999999999461e-01 5.013719806611588448e-02
2.830770645099217409e-06 7.025239032672189743e-02 9.992799999999999461e-01 7.020180860568665804e-02
5.032922106985105647e-05 8.379900407671789231e-02 9.992799999999999461e-01 8.373866879378265293e-02
8.949940249779558777e-04 1.078876360776554466e-01 9.992799999999999461e-01 1.078099569796795304e-01
1.591549430913808544e-02 1.572738978100687857e-01 9.992799999999999461e-01 1.571606606036455300e-01
2.830219583069287226e-01 2.905588675055882919e-01 9.992799999999999461e-01 2.903496651209842572e-01
5.032921210448650484e+00 1.957064296410554460e-01 9.992799999999999461e-01 1.955655210117138720e-01
8.949940160889094898e+01 0.000000000000000000e+00 9.992799999999999461e-01 0.000000000000000000e+00
