   f   ,G_stor ,G_loss 
3.7584e+00,5.0376e-01,1.0062e-01
4.4668e+00,5.1541e-01,9.7835e-02
5.3088e+00,5.2673e-01,9.5117e-02
6.3096e+00,5.3772e-01,9.2470e-02
7.4989e+00,5.4840e-01,8.9897e-02
8.9125e+00,5.5877e-01,8.7401e-02
1.0593e+01,5.6884e-01,8.4984e-02
1.2589e+01,5.7862e-01,8.2646e-02
1.4962e+01,5.8813e-01,8.0391e-02
1.7783e+01,5.9736e-01,7.8218e-02
2.1135e+01,6.0632e-01,7.6128e-02
2.5119e+01,6.1504e-01,7.4122e-02
2.9854e+01,6.2352e-01,7.2199e-02
3.5481e+01,6.3176e-01,7.0359e-02
4.2170e+01,6.3978e-01,6.8602e-02
5.0119e+01,6.4759e-01,6.6926e-02
5.9566e+01,6.5520e-01,6.5331e-02
7.0795e+01,6.6262e-01,6.3814e-02
8.4140e+01,6.6985e-01,6.2374e-02
1.0000e+02,6.7691e-01,6.1009e-02
1.1885e+02,6.8380e-01,5.9717e-02
1.4125e+02,6.9055e-01,5.8495e-02
1.6788e+02,6.9714e-01,5.7340e-02
1.9953e+02,7.0360e-01,5.6251e-02
2.3714e+02,7.0992e-01,5.5223e-02
2.8184e+02,7.1613e-01,5.4255e-02
3.3497e+02,7.2221e-01,5.3342e-02
3.9811e+02,7.2819e-01,5.2482e-02
4.7315e+02,7.3407e-01,5.1672e-02
5.6234e+02,7.3985e-01,5.0908e-02
6.6834e+02,7.4554e-01,5.0186e-02
7.9433e+02,7.5115e-01,4.9505e-02
9.4406e+02,7.5667e-01,4.8860e-02
1.1220e+03,7.6212e-01,4.8249e-02
1.3335e+03,7.6750e-01,4.7667e-02
1.5849e+03,7.7281e-01,4.7113e-02
1.8836e+03,7.7806e-01,4.6583e-02
2.2387e+03,7.8324e-01,4.6073e-02
2.6607e+03,7.8837e-01,4.5582e-02
3.1623e+03,7.9344e-01,4.5106e-02
3.7584e+03,7.9845e-01,4.4643e-02
4.4668e+03,8.0341e-01,4.4190e-02
5.3088e+03,8.0832e-01,4.3745e-02
6.3096e+03,8.1318e-01,4.3304e-02
7.4989e+03,8.1799e-01,4.2867e-02
8.9125e+03,8.2275e-01,4.2431e-02
1.0593e+04,8.2746e-01,4.1994e-02
1.2589e+04,8.3212e-01,4.1554e-02
1.4962e+04,8.3673e-01,4.1110e-02
1.7783e+04,8.4128e-01,4.0659e-02
2.1135e+04,8.4579e-01,4.0201e-02
2.5119e+04,8.5025e-01,3.9735e-02
2.9854e+04,8.5466e-01,3.9258e-02
3.5481e+04,8.5901e-01,3.8771e-02
4.2170e+04,8.6330e-01,3.8272e-02
5.0119e+04,8.6754e-01,3.7761e-02
5.9566e+04,8.7173e-01,3.7236e-02
7.0795e+04,8.7585e-01,3.6699e-02
8.4140e+04,8.7992e-01,3.6148e-02
1.0000e+05,8.8392e-01,3.5583e-02
1.1885e+05,8.8786e-01,3.5005e-02
1.4125e+05,8.9173e-01,3.4412e-02
1.6788e+05,8.9554e-01,3.3807e-02
1.9953e+05,8.9928e-01,3.3188e-02
2.3714e+05,9.0295e-01,3.2557e-02
2.8184e+05,9.0655e-01,3.1913e-02
3.3497e+05,9.1007e-01,3.1258e-02
3.9811e+05,9.1353e-01,3.0592e-02
4.7315e+05,9.1690e-01,2.9917e-02
5.6234e+05,9.2021e-01,2.9232e-02
6.6834e+05,9.2343e-01,2.8538e-02
7.9433e+05,9.2658e-01,2.7838e-02
9.4406e+05,9.2965e-01,2.7132e-02
1.1220e+06,9.3264e-01,2.6420e-02
1.3335e+06,9.3555e-01,2.5704e-02
1.5849e+06,9.3838e-01,2.4986e-02
1.8836e+06,9.4113e-01,2.4266e-02
2.2387e+06,9.4379e-01,2.3545e-02
2.6607e+06,9.4638e-01,2.2825e-02
3.1623e+06,9.4889e-01,2.2106e-02
3.7584e+06,9.5131e-01,2.1391e-02
4.4668e+06,9.5366e-01,2.0679e-02
5.3088e+06,9.5593e-01,1.9973e-02
6.3096e+06,9.5811e-01,1.9272e-02
7.4989e+06,9.6022e-01,1.8579e-02
8.9125e+06,9.6226e-01,1.7894e-02
1.0593e+07,9.6421e-01,1.7218e-02
1.2589e+07,9.6609e-01,1.6552e-02
1.4962e+07,9.6790e-01,1.5896e-02
1.7783e+07,9.6963e-01,1.5253e-02
2.1135e+07,9.7130e-01,1.4621e-02
2.5119e+07,9.7289e-01,1.4003e-02
2.9854e+07,9.7441e-01,1.3397e-02
3.5481e+07,9.7587e-01,1.2807e-02
4.2170e+07,9.7726e-01,1.2230e-02
5.0119e+07,9.7859e-01,1.1669e-02
5.9566e+07,9.7985e-01,1.1123e-02
7.0795e+07,9.8106e-01,1.0592e-02
8.4140e+07,9.8221e-01,1.0078e-02
1.0000e+08,9.8330e-01,9.5795e-03
1.1885e+08,9.8433e-01,9.0973e-03
1.4125e+08,9.8532e-01,8.6313e-03
1.6788e+08,9.8625e-01,8.1817e-03
1.9953e+08,9.8713e-01,7.7484e-03
2.3714e+08,9.8796e-01,7.3312e-03
2.8184e+08,9.8875e-01,6.9302e-03
3.3497e+08,9.8950e-01,6.5452e-03
3.9811e+08,9.9020e-01,6.1759e-03
4.7315e+08,9.9087e-01,5.8222e-03
5.6234e+08,9.9149e-01,5.4838e-03
6.6834e+08,9.9208e-01,5.1604e-03
7.9433e+08,9.9264e-01,4.8518e-03
9.4406e+08,9.9316e-01,4.5575e-03
1.1220e+09,9.9364e-01,4.2773e-03
1.3335e+09,9.9410e-01,4.0107e-03
1.5849e+09,9.9453e-01,3.7574e-03
1.8836e+09,9.9493e-01,3.5170e-03
2.2387e+09,9.9531e-01,3.2891e-03
2.6607e+09,9.9566e-01,3.0733e-03
3.1623e+09,9.9599e-01,2.8692e-03
3.7584e+09,9.9629e-01,2.6762e-03
4.4668e+09,9.9658e-01,2.4941e-03
5.3088e+09,9.9684e-01,2.3224e-03
6.3096e+09,9.9709e-01,2.1606e-03
7.4989e+09,9.9732e-01,2.0084e-03
8.9125e+09,9.9753e-01,1.8653e-03
1.0593e+10,9.9773e-01,1.7309e-03
1.2589e+10,9.9791e-01,1.6049e-03
1.4962e+10,9.9808e-01,1.4868e-03
1.7783e+10,9.9824e-01,1.3762e-03
2.1135e+10,9.9839e-01,1.2727e-03
2.5119e+10,9.9852e-01,1.1761e-03
2.9854e+10,9.9865e-01,1.0859e-03
3.5481e+10,9.9876e-01,1.0018e-03
4.2170e+10,9.9887e-01,9.2339e-04
5.0119e+10,9.9897e-01,8.5045e-04
5.9566e+10,9.9906e-01,7.8264e-04
7.0795e+10,9.9914e-01,7.1965e-04
8.4140e+10,9.9921e-01,6.6119e-04
1.0000e+11,9.9928e-01,6.0699e-04
