3.000000000000000000e+00 9.999400000000000510e-01 2.699358120627344260e-01
4.000000000000000000e+00 9.999400000000000510e-01 7.373674142931885278e-01
5.000000000000000000e+00 9.999400000000000510e-01 8.831611489408484061e-01
6.000000000000000000e+00 9.999400000000000510e-01 4.425389478249616149e-01
7.000000000000000000e+00 9.999400000000000510e-01 2.526256331474051597e-01
8.000000000000000000e+00 9.999400000000000510e-01 1.134949715081557675e-01
9.000000000000000000e+00 9.999400000000000510e-01 7.396450648978480924e-02
1.000000000000000000e+01 9.999400000000000510e-01 5.987773911655415449e-02
1.100000000000000000e+01 9.999400000000000510e-01 4.294693274217120660e-02
1.200000000000000000e+01 9.999400000000000510e-01 2.473852838950741512e-02
1.300000000000000000e+01 9.999400000000000510e-01 1.291612691378551947e-02
1.400000000000000000e+01 9.999400000000000510e-01 8.134132393484885815e-03
