   f   ,G_stor ,G_loss 
2.1135e+01,7.0399e-01,9.1138e-02
2.5119e+01,7.1454e-01,8.8060e-02
2.9854e+01,7.2472e-01,8.5072e-02
3.5481e+01,7.3453e-01,8.2180e-02
4.2170e+01,7.4399e-01,7.9386e-02
5.0119e+01,7.5311e-01,7.6692e-02
5.9566e+01,7.6189e-01,7.4101e-02
7.0795e+01,7.7036e-01,7.1612e-02
8.4140e+01,7.7853e-01,6.9225e-02
1.0000e+02,7.8641e-01,6.6941e-02
1.1885e+02,7.9401e-01,6.4757e-02
1.4125e+02,8.0135e-01,6.2671e-02
1.6788e+02,8.0845e-01,6.0681e-02
1.9953e+02,8.1530e-01,5.8784e-02
2.3714e+02,8.2193e-01,5.6976e-02
2.8184e+02,8.2834e-01,5.5254e-02
3.3497e+02,8.3455e-01,5.3613e-02
3.9811e+02,8.4057e-01,5.2049e-02
4.7315e+02,8.4641e-01,5.0558e-02
5.6234e+02,8.5207e-01,4.9135e-02
6.6834e+02,8.5756e-01,4.7775e-02
7.9433e+02,8.6290e-01,4.6473e-02
9.4406e+02,8.6808e-01,4.5225e-02
1.1220e+03,8.7313e-01,4.4025e-02
1.3335e+03,8.7803e-01,4.2871e-02
1.5849e+03,8.8280e-01,4.1755e-02
1.8836e+03,8.8744e-01,4.0676e-02
2.2387e+03,8.9196e-01,3.9628e-02
2.6607e+03,8.9636e-01,3.8607e-02
3.1623e+03,9.0065e-01,3.7611e-02
3.7584e+03,9.0482e-01,3.6635e-02
4.4668e+03,9.0888e-01,3.5676e-02
5.3088e+03,9.1283e-01,3.4732e-02
6.3096e+03,9.1668e-01,3.3800e-02
7.4989e+03,9.2042e-01,3.2878e-02
8.9125e+03,9.2405e-01,3.1964e-02
1.0593e+04,9.2759e-01,3.1057e-02
1.2589e+04,9.3102e-01,3.0155e-02
1.4962e+04,9.3434e-01,2.9257e-02
1.7783e+04,9.3757e-01,2.8363e-02
2.1135e+04,9.4070e-01,2.7472e-02
2.5119e+04,9.4373e-01,2.6584e-02
2.9854e+04,9.4665e-01,2.5699e-02
3.5481e+04,9.4948e-01,2.4817e-02
4.2170e+04,9.5221e-01,2.3939e-02
5.0119e+04,9.5484e-01,2.3065e-02
5.9566e+04,9.5737e-01,2.2197e-02
7.0795e+04,9.5980e-01,2.1335e-02
8.4140e+04,9.6214e-01,2.0480e-02
1.0000e+05,9.6438e-01,1.9634e-02
1.1885e+05,9.6653e-01,1.8798e-02
1.4125e+05,9.6858e-01,1.7972e-02
1.6788e+05,9.7055e-01,1.7159e-02
1.9953e+05,9.7242e-01,1.6360e-02
2.3714e+05,9.7420e-01,1.5575e-02
2.8184e+05,9.7589e-01,1.4807e-02
3.3497e+05,9.7750e-01,1.4055e-02
3.9811e+05,9.7903e-01,1.3323e-02
4.7315e+05,9.8047e-01,1.2609e-02
5.6234e+05,9.8184e-01,1.1916e-02
6.6834e+05,9.8313e-01,1.1245e-02
7.9433e+05,9.8434e-01,1.0595e-02
9.4406e+05,9.8549e-01,9.9677e-03
1.1220e+06,9.8656e-01,9.3635e-03
1.3335e+06,9.8757e-01,8.7829e-03
1.5849e+06,9.8851e-01,8.2260e-03
1.8836e+06,9.8940e-01,7.6931e-03
2.2387e+06,9.9022e-01,7.1841e-03
2.6607e+06,9.9099e-01,6.6990e-03
3.1623e+06,9.9171e-01,6.2377e-03
3.7584e+06,9.9238e-01,5.7999e-03
4.4668e+06,9.9300e-01,5.3852e-03
5.3088e+06,9.9357e-01,4.9933e-03
6.3096e+06,9.9410e-01,4.6236e-03
7.4989e+06,9.9459e-01,4.2755e-03
8.9125e+06,9.9505e-01,3.9485e-03
1.0593e+07,9.9547e-01,3.6418e-03
1.2589e+07,9.9585e-01,3.3547e-03
1.4962e+07,9.9621e-01,3.0866e-03
1.7783e+07,9.9654e-01,2.8365e-03
2.1135e+07,9.9684e-01,2.6038e-03
2.5119e+07,9.9711e-01,2.3875e-03
2.9854e+07,9.9737e-01,2.1869e-03
3.5481e+07,9.9760e-01,2.0012e-03
4.2170e+07,9.9781e-01,1.8295e-03
5.0119e+07,9.9800e-01,1.6711e-03
5.9566e+07,9.9818e-01,1.5251e-03
7.0795e+07,9.9834e-01,1.3908e-03
8.4140e+07,9.9848e-01,1.2675e-03
1.0000e+08,9.9862e-01,1.1543e-03
1.1885e+08,9.9874e-01,1.0507e-03
1.4125e+08,9.9885e-01,9.5584e-04
1.6788e+08,9.9895e-01,8.6922e-04
1.9953e+08,9.9904e-01,7.9018e-04
2.3714e+08,9.9912e-01,7.1814e-04
2.8184e+08,9.9920e-01,6.5256e-04
3.3497e+08,9.9927e-01,5.9292e-04
3.9811e+08,9.9933e-01,5.3872e-04
4.7315e+08,9.9939e-01,4.8952e-04
5.6234e+08,9.9944e-01,4.4489e-04
6.6834e+08,9.9948e-01,4.0443e-04
7.9433e+08,9.9953e-01,3.6777e-04
9.4406e+08,9.9956e-01,3.3458e-04
1.1220e+09,9.9960e-01,3.0454e-04
1.3335e+09,9.9963e-01,2.7736e-04
1.5849e+09,9.9966e-01,2.5277e-04
1.8836e+09,9.9969e-01,2.3053e-04
2.2387e+09,9.9971e-01,2.1041e-04
2.6607e+09,9.9973e-01,1.9220e-04
3.1623e+09,9.9975e-01,1.7573e-04
3.7584e+09,9.9977e-01,1.6082e-04
4.4668e+09,9.9979e-01,1.4732e-04
5.3088e+09,9.9980e-01,1.3509e-04
6.3096e+09,9.9982e-01,1.2400e-04
7.4989e+09,9.9983e-01,1.1394e-04
8.9125e+09,9.9984e-01,1.0481e-04
1.0593e+10,9.9986e-01,9.6505e-05
1.2589e+10,9.9987e-01,8.8952e-05
1.4962e+10,9.9987e-01,8.2074e-05
1.7783e+10,9.9988e-01,7.5803e-05
2.1135e+10,9.9989e-01,7.0079e-05
2.5119e+10,9.9990e-01,6.4849e-05
2.9854e+10,9.9991e-01,6.0063e-05
3.5481e+10,9.9991e-01,5.5679e-05
4.2170e+10,9.9992e-01,5.1658e-05
5.0119e+10,9.9992e-01,4.7965e-05
5.9566e+10,9.9993e-01,4.4569e-05
7.0795e+10,9.9993e-01,4.1442e-05
8.4140e+10,9.9994e-01,3.8560e-05
1.0000e+11,9.9994e-01,3.5900e-05
