1.876068549720392590e-11 2.467625953173761041e-04 9.999400000000000510e-01 2.467477895616570637e-04
2.211450763116046312e-10 5.905132501253247245e-04 9.999400000000000510e-01 5.904778193303171930e-04
2.606788796949843746e-09 2.143362850895076405e-03 9.999400000000000510e-01 2.143234249124022998e-03
3.072800871375606328e-08 7.453716636326825420e-03 9.999400000000000510e-01 7.453269413328645829e-03
3.744364756277061347e-07 2.014508252588347384e-02 9.999400000000000510e-01 2.014387382093192277e-02
4.273666792853882137e-06 3.968349662370664749e-02 9.999400000000000510e-01 3.968111561390922498e-02
5.032962201999645590e-05 6.067374938629359338e-02 9.999400000000000510e-01 6.067010896133041842e-02
5.932650584000479736e-04 8.916167314858400306e-02 9.999400000000000510e-01 8.915632344819508781e-02
6.993221381352568433e-03 1.476679252682544241e-01 9.999400000000000510e-01 1.476590651927383313e-01
8.243389978841714205e-02 2.379078991060559756e-01 9.999400000000000510e-01 2.378936246321096126e-01
9.717049550669836222e-01 3.175799129774672935e-01 9.999400000000000510e-01 3.175608581826886434e-01
1.145415323305498845e+01 7.674590563108986407e-02 9.999400000000000510e-01 7.674130087675200274e-02
1.350179656924488256e+02 0.000000000000000000e+00 9.999400000000000510e-01 0.000000000000000000e+00
